x, y, z
40.624, 29.607, 46.588
34.967, 6.442, 46.415
34.335, 20.842, 46.542
4.530, 46.722, 46.380
0.790, 9.254, 46.596
9.147, 16.229, 46.372
6.653, 2.876, 3.804
27.871, 17.022, 46.447
48.890, 2.574, 46.796
2.486, 36.116, 3.626
13.810, 17.869, 46.531
5.413, 14.758, 46.254
20.345, 14.030, 3.393
34.761, 41.374, 46.698
31.646, 47.411, 46.528
44.132, 13.421, 3.161
11.490, 12.331, 3.214
18.170, 47.469, 3.473
3.764, 25.780, 46.446
11.617, 15.672, 3.257
15.763, 31.235, 3.445
36.926, 46.981, 46.556
5.744, 34.287, 3.272
35.586, 40.667, 3.473
31.381, 40.002, 3.202
35.710, 38.027, 46.647
12.102, 2.110, 3.817
4.199, 11.065, 46.624
14.898, 7.079, 46.553
6.228, 19.010, 46.728
23.874, 2.385, 3.388
12.621, 46.923, 46.732
48.816, 4.224, 3.420
9.208, 32.119, 3.282
16.750, 46.179, 46.754
48.193, 35.064, 46.512
3.068, 20.256, 3.426
47.313, 29.425, 3.433
38.379, 4.489, 46.505
35.811, 10.164, 46.403
0.489, 24.347, 46.662
31.362, 16.997, 46.754
32.321, 31.616, 46.571
11.626, 32.592, 46.080
7.081, 24.920, 3.414
21.316, 39.455, 46.401
48.057, 31.329, 46.748
47.854, 45.998, 46.269
20.387, 39.817, 3.586
25.070, 49.192, 3.427
6.790, 22.809, 46.523
13.552, 18.740, 3.382
8.107, 28.599, 3.349
22.937, 42.909, 46.589
39.139, 26.402, 3.306
10.903, 8.341, 46.224
16.385, 4.492, 3.709
35.676, 1.532, 3.520
1.553, 36.638, 46.635
30.995, 4.682, 46.757
27.570, 26.446, 46.739
8.678, 35.932, 3.381
7.382, 8.794, 46.576
3.963, 27.521, 4.073
26.283, 42.678, 3.629
1.222, 32.483, 45.724
19.766, 20.293, 3.466
23.753, 20.255, 3.434
17.339, 39.625, 46.696
13.799, 21.136, 46.491
15.634, 14.182, 46.262
33.872, 15.830, 3.445
2.701, 21.630, 46.639
42.220, 13.548, 46.295
37.122, 33.043, 3.496
19.430, 43.058, 46.572
