x, y, z
34.691, 24.514, 3.186
15.447, 10.618, 3.354
26.151, 27.407, 3.435
33.712, 29.912, 46.661
21.201, 5.767, 6.353
9.506, 27.436, 3.379
49.314, 3.238, 46.598
26.615, 35.044, 46.606
29.640, 41.572, 3.623
34.901, 12.756, 46.596
49.618, 6.695, 46.721
28.007, 42.337, 46.486
4.598, 21.941, 4.074
25.989, 19.539, 46.755
4.054, 19.313, 46.834
40.376, 46.802, 46.884
13.669, 16.199, 46.800
17.818, 7.982, 3.614
46.454, 14.473, 46.834
20.142, 19.888, 46.807
34.617, 11.639, 3.587
27.074, 24.032, 3.281
12.594, 37.862, 3.353
23.453, 32.871, 46.623
7.446, 7.242, 3.192
46.766, 41.510, 46.810
23.415, 22.095, 46.344
9.981, 36.305, 46.673
37.973, 20.061, 46.639
27.082, 4.882, 3.572
9.465, 31.017, 3.235
24.507, 21.436, 3.264
37.061, 2.739, 46.718
49.799, 45.644, 3.419
28.769, 21.081, 3.249
49.941, 14.444, 46.592
37.415, 2.001, 3.423
17.461, 0.451, 3.434
42.402, 30.211, 46.808
12.888, 41.697, 3.445
3.041, 12.332, 3.093
40.614, 27.223, 46.636
22.463, 2.551, 46.657
44.775, 28.140, 46.150
20.399, 35.305, 46.823
45.796, 38.775, 3.448
20.322, 46.300, 46.689
16.923, 48.541, 46.146
48.847, 37.257, 3.363
49.780, 47.131, 45.482
43.035, 14.949, 46.710
33.247, 9.869, 46.222
32.412, 14.460, 3.090
2.794, 15.918, 3.412
20.600, 5.688, 46.778
43.871, 45.670, 46.269
22.483, 33.622, 3.323
36.126, 15.494, 3.248
29.293, 17.328, 46.631
20.710, 14.919, 3.258
23.089, 11.268, 3.278
28.652, 48.438, 3.521
20.691, 42.726, 46.535
38.515, 45.206, 3.639
6.830, 17.072, 46.471
21.132, 47.874, 3.390
14.082, 42.963, 46.613
39.104, 25.053, 3.386
40.029, 8.937, 3.413
0.529, 25.079, 46.616
21.271, 1.559, 3.528
49.565, 32.074, 46.673
41.707, 28.576, 3.079
43.165, 49.204, 46.456
1.218, 39.452, 46.449
33.772, 25.962, 46.516
2.388, 3.192, 3.465
39.974, 48.637, 3.312
44.162, 20.657, 3.556
30.592, 7.219, 46.713
23.532, 44.229, 3.600
9.511, 39.936, 3.470
11.990, 1.916, 3.470
45.913, 45.981, 3.906
31.343, 37.477, 3.776
42.920, 6.462, 3.313
24.706, 47.640, 3.456
32.370, 31.167, 3.353
27.089, 8.102, 46.696
15.652, 5.135, 46.636
48.362, 29.878, 3.339
14.035, 6.717, 3.461
9.079, 17.547, 3.450
