x, y, z
49.298, 40.775, 3.549
21.578, 43.048, 46.471
14.735, 27.128, 46.626
25.097, 17.932, 3.459
29.336, 35.364, 3.363
45.726, 32.937, 46.473
1.807, 29.406, 3.272
47.535, 1.130, 3.545
14.722, 43.823, 46.624
20.754, 17.791, 46.531
39.619, 23.244, 3.466
17.227, 17.071, 46.280
2.417, 3.551, 46.038
9.786, 35.941, 45.852
1.207, 16.003, 46.821
21.926, 4.250, 46.495
12.685, 41.903, 3.483
23.459, 37.038, 46.345
7.510, 12.021, 46.537
17.260, 9.182, 46.463
48.096, 14.300, 46.584
16.623, 23.739, 3.306
13.893, 40.119, 46.604
17.911, 24.552, 46.513
33.198, 4.736, 46.740
22.252, 45.814, 3.381
35.524, 8.295, 3.449
43.921, 42.712, 46.602
42.916, 13.995, 3.264
37.588, 29.374, 3.392
47.425, 21.443, 46.351
12.724, 4.046, 46.742
38.567, 33.630, 3.384
26.478, 5.212, 46.569
6.320, 35.054, 46.728
20.040, 22.040, 3.471
14.182, 19.210, 46.418
21.487, 13.847, 46.608
20.910, 39.698, 46.604
41.599, 20.268, 3.309
46.267, 11.136, 46.775
48.916, 47.645, 3.529
6.140, 9.901, 3.409
26.994, 8.928, 46.607
37.024, 1.519, 3.172
2.519, 42.141, 3.458
39.559, 48.407, 3.283
35.173, 37.509, 46.596
33.091, 46.299, 3.933
49.833, 44.314, 3.354
4.836, 25.314, 46.322
33.000, 47.419, 46.027
24.673, 40.581, 46.651
10.556, 9.648, 46.720
8.532, 27.248, 46.345
8.733, 4.550, 3.709
12.325, 0.715, 3.276
3.096, 32.360, 46.697
17.215, 19.723, 3.377
22.750, 3.338, 3.372
38.935, 37.643, 46.738
1.359, 6.872, 46.642
31.944, 39.648, 45.929
24.139, 23.466, 46.396
6.103, 23.137, 3.131
18.942, 47.482, 3.413
31.742, 26.164, 46.598
45.860, 37.050, 46.789
35.029, 27.994, 46.454
41.228, 24.264, 46.739
36.564, 10.871, 46.307
25.482, 44.353, 46.645
25.368, 31.155, 46.678
49.474, 9.796, 46.409
27.120, 32.537, 3.337
9.808, 39.363, 3.605
41.459, 1.978, 46.542
36.439, 48.253, 46.725
36.537, 47.021, 3.404
31.344, 43.022, 3.306
15.041, 3.171, 3.600
35.669, 22.666, 3.340
28.203, 15.466, 3.413
33.888, 49.685, 3.444
49.549, 4.204, 3.258
26.937, 37.932, 3.490
47.273, 48.476, 46.629
41.929, 31.790, 46.348
6.027, 6.374, 3.298
23.496, 7.869, 46.704
46.664, 38.273, 3.423
7.285, 33.446, 3.670
49.938, 0.832, 46.521
36.139, 36.540, 3.480
44.384, 19.118, 46.622
5.911, 36.870, 3.605
31.465, 13.874, 3.350
25.670, 44.839, 3.441
0.171, 25.128, 3.324
1.064, 23.473, 46.475
24.366, 40.323, 3.824
14.057, 13.269, 3.459
5.223, 13.075, 3.609
46.845, 17.918, 3.592
7.372, 19.600, 46.531
29.125, 3.959, 3.312
16.667, 36.869, 3.511
4.435, 2.548, 3.217
13.954, 34.535, 3.461
11.050, 43.244, 46.603
22.055, 15.066, 3.673
44.479, 22.983, 46.593
16.306, 40.868, 3.371
26.017, 47.693, 46.480
12.404, 33.057, 46.428
39.831, 37.029, 3.494
22.646, 11.000, 3.407
49.683, 36.141, 3.490
10.966, 21.068, 46.841
43.861, 28.644, 46.638
31.809, 21.819, 3.549
19.126, 7.989, 3.330
29.485, 3.179, 46.405
3.900, 0.328, 46.768
18.861, 45.577, 46.752
49.240, 38.406, 46.403
43.080, 7.434, 3.320
45.009, 31.085, 3.731
39.476, 44.689, 3.620
35.838, 43.482, 3.555
21.881, 29.705, 3.316
29.687, 32.975, 46.764
47.740, 17.633, 46.251
2.480, 47.205, 3.398
12.495, 9.599, 3.159
9.009, 32.339, 46.537
23.109, 0.075, 46.860
31.753, 32.125, 3.404
35.081, 32.962, 3.590
19.713, 49.499, 46.656
30.285, 39.596, 3.762
35.775, 4.630, 3.224
30.901, 19.312, 46.622
18.224, 2.575, 46.689
26.855, 25.620, 3.359
6.155, 40.419, 3.191
14.251, 30.915, 3.410
42.786, 46.204, 4.026
33.276, 28.657, 3.467
18.422, 29.529, 3.657
9.966, 2.033, 46.425
48.025, 28.806, 3.418
15.813, 47.542, 46.575
37.792, 1.507, 46.777
26.560, 34.914, 46.596
15.928, 44.935, 3.394
38.997, 40.459, 3.384
26.061, 5.478, 3.793
26.538, 14.890, 46.862
20.037, 36.173, 45.963
6.162, 2.769, 46.391
7.155, 8.563, 46.457
24.426, 11.605, 46.497
33.515, 12.820, 46.709
48.512, 10.096, 4.123
2.224, 6.840, 3.427
1.138, 0.463, 3.380
11.074, 17.359, 46.479
11.978, 5.239, 3.827
47.315, 29.930, 46.476
19.538, 26.177, 3.221
23.896, 18.857, 46.365
44.410, 3.889, 3.256
20.020, 39.659, 3.363
32.548, 6.296, 3.330
8.743, 25.371, 3.571
14.270, 11.524, 46.553
5.838, 38.705, 46.837
29.769, 11.841, 46.525
3.213, 28.686, 46.580
1.448, 18.828, 3.303
49.182, 31.988, 3.220
9.616, 39.441, 46.423
25.403, 48.450, 3.416
17.241, 32.773, 3.343
20.190, 35.881, 3.429
2.467, 40.001, 46.278
10.883, 15.099, 3.571
