x, y, z
12.334, 1.243, 46.523
4.093, 26.118, 46.581
39.542, 0.240, 3.360
39.840, 27.930, 3.567
16.896, 33.800, 3.586
44.199, 37.119, 46.621
28.009, 14.654, 46.661
45.788, 33.119, 46.759
20.538, 27.930, 3.053
26.503, 25.437, 46.538
40.637, 45.395, 3.176
19.954, 49.065, 46.549
8.159, 0.451, 3.380
26.545, 8.509, 46.343
33.785, 1.773, 46.468
34.081, 8.996, 46.555
22.671, 9.484, 46.380
40.771, 44.035, 46.483
8.258, 33.671, 46.788
37.186, 28.327, 46.650
1.693, 34.086, 3.269
49.395, 6.052, 46.636
19.327, 14.593, 3.102
25.376, 2.143, 46.802
20.133, 32.266, 3.470
36.444, 28.735, 3.424
30.071, 9.761, 3.241
45.252, 0.041, 46.358
5.230, 35.076, 46.573
21.755, 45.693, 46.293
1.188, 35.753, 46.608
38.981, 40.714, 46.657
23.843, 32.097, 46.964
15.834, 10.255, 46.648
45.571, 37.688, 3.212
19.635, 42.779, 46.540
7.705, 22.152, 3.588
8.865, 1.488, 46.756
4.944, 7.199, 3.193
49.092, 49.616, 46.675
7.204, 3.986, 3.573
13.360, 13.631, 3.240
12.488, 17.698, 3.189
43.104, 46.743, 46.638
45.750, 16.721, 46.105
21.830, 25.542, 46.630
46.117, 29.678, 3.320
21.204, 13.761, 46.684
49.570, 14.891, 3.187
28.984, 28.592, 46.570
48.578, 7.756, 3.141
2.658, 32.735, 46.275
1.500, 2.651, 46.867
49.050, 31.783, 3.350
23.398, 30.970, 3.209
17.073, 29.939, 3.395
39.102, 4.196, 46.705
48.340, 19.845, 46.685
33.151, 30.642, 3.289
6.466, 15.862, 46.351
20.346, 32.416, 46.537
30.846, 46.660, 3.297
14.337, 24.013, 3.392
49.265, 39.040, 3.887
16.042, 49.752, 46.805
25.348, 13.963, 3.266
26.834, 29.386, 3.370
42.848, 30.907, 3.385
31.530, 4.394, 46.503
36.439, 37.332, 46.611
43.997, 10.018, 3.007
47.313, 25.924, 3.431
28.209, 3.135, 3.206
37.222, 44.044, 46.399
7.570, 37.472, 46.687
28.524, 39.695, 3.541
44.730, 43.436, 46.542
0.277, 42.360, 3.520
40.532, 10.730, 46.780
16.057, 16.002, 3.525
24.488, 4.078, 3.437
49.678, 0.739, 3.434
27.509, 6.604, 3.384
31.348, 31.478, 46.536
16.795, 20.154, 46.603
14.959, 23.807, 46.859
41.257, 37.852, 3.347
10.828, 36.694, 46.866
17.937, 41.492, 3.678
29.269, 1.777, 46.479
48.813, 43.048, 46.542
11.550, 11.004, 46.732
11.023, 14.330, 6.009
