x, y, z
35.698, 23.445, 46.653
26.754, 27.189, 3.213
2.575, 8.419, 3.444
34.889, 1.541, 46.556
43.859, 49.499, 46.791
38.207, 33.067, 46.447
41.245, 10.254, 46.658
18.047, 39.888, 3.638
24.554, 27.680, 46.674
8.666, 14.495, 46.665
18.857, 6.354, 3.539
47.780, 30.423, 3.618
19.138, 23.415, 46.459
9.352, 22.111, 46.534
44.437, 41.412, 3.663
29.085, 47.548, 46.818
30.884, 34.109, 3.515
3.519, 44.464, 3.561
37.724, 25.575, 3.921
21.981, 4.449, 46.620
4.680, 31.042, 3.356
46.808, 4.271, 3.291
4.869, 34.853, 3.311
45.874, 20.343, 46.728
41.984, 19.954, 3.412
49.703, 20.286, 46.811
22.129, 25.251, 46.516
10.948, 0.727, 46.652
5.780, 28.564, 46.793
14.362, 45.287, 3.585
6.487, 22.723, 3.283
24.486, 16.501, 3.549
19.846, 15.229, 46.765
15.563, 1.924, 3.694
20.160, 0.257, 46.699
16.363, 14.199, 46.367
20.551, 45.370, 46.532
41.294, 43.074, 46.767
29.755, 20.896, 46.819
2.734, 44.127, 46.650
18.712, 32.638, 46.640
49.364, 41.817, 46.783
5.720, 16.494, 46.119
2.086, 2.148, 3.481
49.943, 22.768, 3.220
4.745, 47.387, 46.201
33.860, 16.482, 46.684
17.174, 28.477, 46.624
5.932, 20.916, 46.379
22.546, 27.950, 3.481
0.351, 1.553, 46.607
6.600, 6.172, 46.633
42.117, 12.742, 3.638
35.482, 5.343, 46.671
2.025, 11.144, 46.718
5.849, 24.523, 46.544
31.300, 40.731, 46.379
16.885, 46.349, 46.356
0.484, 5.685, 3.300
43.517, 22.936, 46.640
36.794, 19.874, 46.722
44.430, 15.083, 3.707
13.114, 25.923, 3.520
28.224, 37.599, 46.812
19.635, 10.201, 3.439
20.207, 40.001, 46.696
6.986, 2.580, 46.751
28.904, 3.327, 46.812
13.622, 44.354, 46.662
7.108, 14.160, 3.891
48.574, 16.265, 46.457
31.602, 6.100, 46.623
29.902, 6.687, 3.463
32.162, 42.816, 3.312
14.434, 31.678, 46.557
31.486, 17.644, 3.266
26.149, 45.092, 46.304
48.151, 12.484, 46.661
0.395, 37.821, 46.792
35.634, 15.552, 3.348
44.792, 41.806, 46.521
25.583, 5.770, 3.525
20.675, 29.542, 46.715
7.397, 37.817, 46.764
45.178, 45.276, 3.926
9.094, 17.135, 3.393
33.367, 30.806, 3.382
40.513, 14.960, 46.786
47.606, 30.730, 46.419
45.899, 22.364, 3.402
31.463, 10.033, 46.569
8.129, 40.984, 3.475
33.152, 27.209, 46.662
43.936, 30.048, 3.686
35.124, 19.177, 3.150
34.642, 8.691, 46.583
17.256, 13.132, 3.478
16.622, 0.372, 46.615
45.886, 38.254, 46.651
7.860, 48.964, 46.725
40.207, 29.859, 46.750
20.806, 42.458, 3.348
27.293, 30.611, 46.670
45.528, 48.844, 3.466
44.705, 16.801, 45.614
20.713, 24.999, 3.294
25.492, 20.183, 3.601
24.706, 41.587, 4.612
8.710, 33.262, 3.396
16.158, 25.308, 46.414
47.179, 34.625, 46.706
9.657, 49.737, 3.337
33.518, 37.989, 3.291
1.595, 7.306, 46.776
37.840, 49.167, 3.642
41.268, 6.290, 46.261
3.197, 4.403, 46.738
2.335, 40.869, 3.541
8.047, 33.880, 46.703
10.113, 30.326, 46.577
19.052, 11.333, 46.558
8.090, 10.795, 46.740
16.641, 24.819, 3.242
33.174, 12.736, 3.354
27.428, 46.151, 3.384
39.788, 35.321, 3.226
41.385, 16.785, 4.645
33.823, 49.255, 3.340
48.807, 5.059, 46.494
43.869, 13.100, 46.197
13.834, 12.285, 3.431
33.981, 33.088, 46.354
25.634, 37.898, 3.322
14.121, 3.211, 46.563
29.996, 44.375, 46.142
33.644, 44.060, 46.304
23.809, 47.871, 46.454
12.002, 38.810, 46.401
24.883, 30.368, 3.314
38.712, 18.544, 3.127
47.996, 34.267, 3.427
32.411, 47.369, 46.751
8.622, 37.056, 3.483
22.898, 42.589, 46.486
47.847, 44.889, 46.602
38.932, 3.684, 46.419
43.835, 30.252, 46.595
31.191, 0.698, 46.698
18.681, 18.556, 46.734
48.937, 26.554, 3.342
14.149, 22.269, 3.322
26.069, 16.131, 46.209
31.987, 2.522, 3.390
31.559, 24.273, 46.714
3.175, 21.367, 3.749
36.112, 30.006, 46.524
30.208, 34.238, 46.631
4.763, 32.150, 46.749
32.342, 37.246, 46.539
14.914, 17.601, 46.510
15.579, 37.481, 3.724
9.440, 18.012, 46.841
22.406, 4.305, 3.475
10.328, 42.519, 46.837
39.762, 10.304, 3.445
9.455, 25.637, 46.645
6.343, 41.873, 46.765
31.522, 23.730, 3.638
15.219, 10.793, 46.874
2.090, 48.315, 3.683
26.110, 34.441, 46.546
22.522, 17.675, 46.546
5.416, 38.335, 3.521
26.131, 9.133, 3.882
29.924, 14.236, 3.540
42.824, 2.975, 46.422
34.210, 26.886, 3.484
38.374, 7.841, 46.540
9.202, 6.141, 3.467
8.396, 10.666, 3.706
12.179, 30.115, 3.707
17.949, 3.847, 46.561
27.122, 41.343, 46.411
22.692, 21.710, 46.741
48.567, 0.770, 3.187
6.268, 7.815, 3.498
5.674, 18.237, 3.855
34.302, 12.744, 46.747
44.084, 34.345, 3.600
35.003, 23.091, 3.234
48.620, 42.818, 3.501
3.220, 14.809, 3.412
3.216, 18.913, 46.428
23.353, 11.456, 3.361
2.778, 22.731, 46.450
25.265, 6.651, 46.370
19.174, 28.802, 3.303
25.748, 0.483, 3.330
11.955, 19.434, 3.318
41.756, 44.072, 3.445
41.648, 26.302, 46.755
14.917, 41.168, 45.265
36.858, 7.384, 3.527
44.495, 45.598, 46.929
18.874, 36.252, 45.993
17.838, 42.725, 46.257
47.823, 8.634, 3.781
49.054, 27.111, 46.623
22.585, 7.807, 3.590
30.444, 39.804, 3.263
38.838, 14.356, 3.245
10.820, 46.616, 46.873
4.518, 11.524, 3.290
28.649, 42.652, 3.584
0.226, 11.412, 3.291
40.458, 46.306, 46.405
39.306, 41.573, 3.406
13.217, 48.934, 3.565
2.099, 28.692, 3.260
45.338, 25.783, 46.749
39.876, 49.772, 46.683
20.865, 18.410, 3.221
26.938, 0.410, 46.725
6.374, 1.475, 3.603
31.184, 30.065, 46.281
3.880, 0.687, 46.832
22.071, 38.983, 3.518
39.217, 4.238, 3.649
49.864, 19.159, 3.397
9.461, 26.024, 3.397
1.760, 30.197, 46.690
3.555, 35.793, 46.671
0.950, 47.349, 46.376
10.616, 8.258, 46.505
12.879, 23.834, 46.490
34.883, 40.303, 46.232
27.732, 17.257, 3.709
31.021, 46.548, 3.471
33.139, 20.465, 46.614
11.893, 9.385, 3.265
4.968, 9.293, 46.503
39.471, 36.758, 46.526
41.991, 24.218, 3.697
43.886, 1.849, 3.357
26.094, 23.972, 46.838
17.620, 49.096, 3.491
39.418, 22.617, 46.408
18.450, 21.921, 3.862
17.264, 16.667, 3.278
23.133, 35.008, 3.528
7.399, 45.306, 46.474
1.330, 32.300, 3.306
41.064, 19.135, 46.704
12.601, 27.304, 46.463
23.211, 14.010, 46.443
20.719, 14.189, 3.464
22.275, 21.551, 3.178
49.084, 39.178, 3.245
2.662, 25.114, 3.257
46.096, 37.770, 3.689
12.372, 34.292, 3.336
37.455, 32.682, 3.744
0.652, 33.631, 46.495
11.491, 42.558, 3.360
45.178, 5.943, 46.908
43.057, 5.400, 3.223
29.560, 0.110, 3.521
29.351, 10.531, 4.306
