x, y, z
20.950, 44.604, 3.134
21.630, 48.406, 3.652
30.439, 30.225, 46.716
10.927, 41.445, 46.603
40.982, 23.503, 3.410
10.393, 39.648, 3.643
13.979, 41.147, 3.190
31.867, 22.162, 46.752
40.854, 15.813, 3.345
36.291, 35.580, 3.160
47.294, 46.873, 3.510
34.062, 42.496, 3.445
7.126, 13.636, 3.541
22.490, 32.911, 46.779
23.381, 0.689, 46.607
33.295, 0.221, 46.277
38.723, 8.310, 46.638
32.385, 18.508, 46.654
30.810, 44.141, 46.531
47.013, 3.661, 46.537
7.486, 38.513, 46.655
13.244, 30.156, 46.662
25.857, 17.172, 46.403
25.156, 25.195, 46.837
34.377, 11.044, 46.387
28.303, 4.929, 3.513
29.241, 32.354, 3.474
6.872, 24.338, 46.732
44.075, 47.337, 46.559
11.383, 19.667, 3.248
3.807, 43.053, 3.322
10.591, 16.121, 3.363
4.647, 49.603, 46.072
34.689, 12.219, 3.445
43.822, 36.561, 46.645
47.347, 49.631, 46.789
2.748, 18.828, 46.550
36.921, 48.489, 3.863
39.934, 42.075, 3.642
21.832, 23.948, 46.506
37.059, 28.657, 3.429
24.184, 46.572, 46.690
6.368, 36.336, 44.032
25.475, 35.227, 46.584
40.992, 19.670, 3.097
0.923, 41.046, 3.359
25.294, 21.233, 46.468
31.349, 2.973, 3.652
7.798, 0.678, 46.829
36.714, 32.020, 3.362
4.276, 19.813, 3.201
11.258, 47.032, 3.501
10.700, 8.206, 3.447
13.031, 9.658, 46.674
32.482, 7.393, 46.386
22.280, 36.921, 46.669
17.829, 0.198, 3.254
18.789, 22.921, 3.408
30.032, 1.623, 46.220
7.589, 6.566, 3.610
20.587, 44.249, 46.712
44.088, 36.851, 3.213
7.971, 21.472, 3.189
40.562, 46.131, 3.762
23.169, 27.883, 3.258
31.761, 10.474, 3.609
47.600, 23.194, 3.589
11.226, 4.471, 3.275
40.591, 38.351, 46.616
33.651, 38.131, 3.375
19.028, 9.803, 46.664
32.978, 15.110, 46.522
12.767, 13.868, 46.311
6.436, 12.724, 46.370
48.221, 24.832, 46.381
40.663, 4.181, 3.495
28.171, 8.583, 3.332
47.269, 19.644, 3.493
19.778, 29.628, 3.459
40.102, 28.339, 44.053
9.422, 7.958, 46.661
