x, y, z
29.698, 48.968, 46.670
6.466, 5.882, 3.366
14.083, 15.958, 46.405
47.161, 20.402, 46.462
17.954, 4.698, 3.184
2.427, 3.694, 46.662
39.522, 2.606, 3.349
49.772, 25.718, 46.544
46.463, 41.734, 46.839
25.161, 7.807, 46.536
5.230, 22.711, 3.506
20.300, 41.446, 3.466
30.776, 16.406, 46.595
41.326, 30.439, 3.256
17.554, 14.712, 46.497
25.403, 29.059, 46.548
11.804, 21.661, 3.524
33.735, 18.540, 46.708
39.899, 37.583, 3.588
21.056, 34.484, 46.733
41.531, 7.871, 46.250
36.045, 3.961, 3.187
23.514, 0.652, 3.318
42.895, 46.683, 46.750
5.643, 27.375, 46.367
26.236, 3.187, 3.321
45.071, 6.607, 46.418
20.330, 33.577, 3.427
34.309, 15.022, 46.603
3.186, 46.003, 3.554
46.429, 45.397, 3.814
40.058, 22.995, 46.619
43.579, 15.281, 3.293
8.413, 20.978, 3.402
48.391, 5.226, 46.654
0.049, 22.357, 46.730
18.712, 6.402, 46.673
16.235, 42.888, 3.464
36.342, 46.114, 46.067
4.586, 34.527, 46.767
17.120, 38.940, 3.325
7.609, 29.129, 3.258
10.874, 27.251, 3.410
0.167, 36.227, 3.428
49.573, 43.148, 46.714
3.090, 0.746, 3.295
46.107, 45.545, 46.420
3.819, 30.934, 3.469
14.734, 37.886, 46.673
37.025, 34.779, 3.115
32.843, 47.418, 46.750
21.849, 4.188, 3.334
35.711, 15.288, 3.228
22.819, 23.971, 3.191
18.946, 28.206, 46.554
12.307, 6.493, 46.105
11.565, 9.738, 46.759
6.751, 40.273, 3.333
37.155, 38.544, 46.524
24.522, 11.552, 46.559
35.834, 11.308, 3.145
25.132, 21.226, 4.019
23.925, 42.592, 3.613
38.406, 30.526, 46.793
32.702, 1.885, 3.336
43.747, 38.992, 46.618
4.104, 19.007, 3.604
7.389, 19.407, 46.650
48.743, 8.754, 46.696
29.924, 19.898, 46.681
5.554, 5.657, 46.565
