x, y, z
17.292, 44.227, 46.547
43.973, 29.715, 3.320
30.110, 11.131, 46.539
0.320, 46.906, 46.413
10.500, 47.579, 3.446
37.660, 26.841, 3.245
24.269, 23.905, 3.776
17.556, 13.083, 3.379
9.683, 13.508, 3.301
12.639, 40.234, 46.693
0.188, 10.889, 3.688
40.855, 31.488, 3.185
11.546, 31.841, 46.646
45.174, 34.337, 46.871
12.739, 10.627, 46.614
49.654, 12.312, 46.696
21.917, 39.950, 3.315
41.800, 1.493, 3.180
14.038, 14.823, 3.431
33.876, 16.947, 3.874
3.158, 44.162, 46.729
35.542, 36.501, 46.665
40.743, 9.883, 46.666
16.878, 19.264, 46.479
21.446, 43.842, 3.488
10.665, 27.955, 3.274
13.089, 49.919, 3.188
27.115, 48.885, 46.741
47.951, 47.369, 3.281
10.125, 9.096, 3.666
4.109, 43.065, 3.318
12.850, 7.444, 3.332
6.572, 15.325, 3.484
34.016, 6.260, 3.422
28.581, 40.711, 3.591
46.645, 12.530, 3.270
26.136, 26.398, 46.423
37.423, 46.192, 3.479
29.286, 8.085, 3.151
4.573, 31.623, 3.155
7.268, 44.629, 3.315
40.650, 8.581, 3.252
23.524, 12.952, 3.582
10.393, 24.544, 46.534
13.643, 21.938, 3.211
48.787, 39.687, 46.549
22.423, 35.867, 46.548
48.021, 31.818, 46.696
47.962, 3.425, 46.343
26.727, 14.320, 3.629
47.341, 28.640, 46.673
37.325, 30.045, 46.677
47.929, 49.531, 46.420
30.578, 19.567, 3.284
20.614, 45.452, 46.617
1.902, 9.597, 46.672
25.829, 17.218, 46.179
13.999, 45.731, 3.171
32.965, 44.624, 46.750
18.376, 34.763, 46.720
4.512, 35.475, 3.303
44.145, 7.137, 3.268
31.493, 43.312, 3.270
20.477, 11.322, 3.874
29.693, 11.646, 3.446
24.906, 34.511, 3.460
18.872, 14.406, 46.324
4.477, 29.838, 46.462
28.620, 34.618, 46.428
12.134, 14.700, 46.732
23.235, 26.971, 44.354
38.507, 12.655, 46.660
14.423, 30.141, 46.725
46.576, 24.669, 45.161
44.552, 45.883, 3.280
44.844, 17.734, 46.006
37.965, 34.418, 3.717
6.805, 22.608, 4.099
47.599, 8.418, 46.635
6.745, 23.575, 46.732
27.810, 44.471, 3.477
23.158, 15.109, 46.630
0.604, 17.911, 3.237
0.964, 5.514, 46.496
0.771, 29.196, 46.486
39.602, 22.408, 46.767
13.137, 18.356, 46.330
9.342, 9.629, 46.576
15.617, 15.911, 46.581
14.097, 18.400, 3.121
30.275, 42.915, 46.651
3.237, 12.653, 46.318
23.858, 16.504, 3.407
36.284, 15.302, 46.696
