x, y, z
39.118, 44.112, 46.699
11.552, 48.014, 46.646
39.601, 40.341, 3.330
42.244, 25.878, 4.033
9.878, 45.355, 3.653
18.277, 8.399, 46.527
13.337, 35.458, 3.285
40.841, 10.074, 3.340
31.249, 8.560, 3.509
3.890, 14.525, 46.370
38.636, 49.671, 3.407
46.507, 46.758, 46.505
34.964, 19.066, 3.390
21.510, 25.382, 46.668
40.297, 44.564, 3.405
33.677, 2.707, 3.707
36.981, 9.602, 3.204
2.008, 31.457, 3.771
34.914, 39.048, 46.447
13.194, 18.715, 46.583
18.723, 30.353, 3.515
34.029, 6.706, 3.336
42.507, 3.942, 46.852
12.955, 47.234, 3.361
28.853, 23.484, 3.636
46.463, 8.430, 46.661
8.035, 14.577, 46.754
25.892, 29.936, 3.480
49.219, 45.612, 4.244
25.845, 33.234, 46.464
32.877, 21.021, 46.676
43.013, 10.695, 46.632
23.237, 40.027, 3.453
34.985, 29.950, 46.549
25.162, 21.954, 3.356
1.725, 33.762, 46.598
38.034, 26.889, 46.224
29.370, 35.811, 3.250
38.177, 16.964, 3.446
34.007, 3.781, 46.657
10.071, 37.137, 3.884
1.358, 27.458, 3.737
29.692, 39.720, 3.350
22.638, 34.609, 46.713
27.084, 46.226, 3.500
8.046, 37.899, 46.655
44.557, 21.739, 46.414
18.742, 26.160, 3.182
38.062, 20.956, 3.219
12.775, 31.355, 46.895
46.837, 47.922, 3.337
0.824, 21.632, 46.541
28.172, 43.031, 46.645
10.873, 35.712, 46.796
19.174, 36.175, 46.411
44.186, 31.449, 46.720
35.802, 7.181, 46.441
15.588, 34.173, 46.692
36.853, 42.717, 3.330
8.457, 30.163, 3.237
2.190, 43.245, 46.855
47.325, 12.943, 3.285
26.584, 18.935, 46.458
6.183, 43.280, 3.291
32.112, 25.391, 3.436
1.186, 3.939, 46.586
29.217, 27.630, 3.442
47.423, 28.301, 46.655
20.466, 17.204, 3.366
8.147, 26.722, 3.492
35.029, 23.160, 3.431
16.268, 33.142, 3.287
15.769, 15.042, 46.641
26.462, 8.398, 46.449
12.472, 41.094, 46.335
30.194, 18.403, 46.454
19.895, 21.202, 3.399
28.651, 27.000, 46.861
25.851, 1.668, 46.657
16.237, 48.735, 3.524
27.248, 4.661, 3.395
26.727, 41.440, 3.404
14.066, 12.094, 46.689
6.798, 47.345, 3.404
18.375, 46.578, 46.568
7.113, 17.428, 3.945
44.446, 16.150, 3.602
1.359, 18.792, 3.213
35.154, 30.929, 3.220
48.396, 37.111, 46.692
4.065, 15.905, 3.264
29.793, 43.850, 3.358
27.514, 12.964, 3.399
45.435, 19.520, 3.427
10.905, 6.868, 3.373
0.478, 25.281, 46.659
7.576, 9.449, 3.333
16.467, 42.799, 46.764
7.536, 1.652, 3.518
32.937, 48.986, 46.429
42.661, 49.850, 46.813
16.543, 40.969, 3.213
9.378, 25.038, 46.741
13.296, 39.205, 3.589
46.048, 12.634, 46.695
44.865, 35.818, 46.431
16.808, 44.909, 3.462
23.529, 49.832, 3.183
17.930, 12.200, 46.365
41.929, 18.476, 3.375
49.881, 37.488, 3.556
47.032, 16.118, 46.520
39.691, 9.024, 46.566
41.968, 41.657, 46.476
43.067, 5.359, 3.305
46.791, 1.664, 3.234
36.261, 14.008, 46.564
38.618, 29.460, 3.468
11.049, 16.671, 3.385
33.115, 37.186, 3.579
43.282, 14.628, 46.597
45.788, 32.205, 3.342
28.572, 31.129, 46.473
48.006, 19.971, 46.683
23.634, 43.946, 3.312
13.551, 13.192, 3.774
37.175, 17.942, 46.430
39.795, 12.749, 46.641
17.396, 7.089, 3.465
43.078, 44.878, 46.435
48.396, 21.205, 3.172
36.285, 0.636, 46.607
40.768, 2.705, 3.555
46.621, 43.703, 3.363
41.747, 22.223, 3.253
22.007, 38.916, 46.671
24.391, 41.451, 46.480
38.753, 36.774, 46.750
7.554, 21.784, 46.464
28.247, 39.525, 46.189
43.639, 46.310, 3.237
49.477, 48.918, 45.996
41.041, 14.388, 3.683
41.790, 23.655, 46.661
26.980, 0.949, 3.290
36.074, 10.624, 46.657
1.261, 7.930, 46.456
12.742, 8.535, 46.628
36.203, 46.778, 46.575
6.709, 45.134, 46.495
12.951, 19.599, 3.353
30.923, 16.083, 3.977
47.595, 23.744, 46.295
35.425, 35.510, 46.753
29.487, 31.658, 3.477
24.308, 21.876, 46.490
21.436, 19.628, 46.135
4.748, 40.434, 46.497
23.136, 35.672, 3.606
43.429, 49.946, 3.276
45.384, 27.809, 3.368
