x, y, z
34.796, 25.107, 3.426
15.927, 11.493, 3.250
24.913, 27.808, 3.710
34.062, 31.400, 46.488
9.613, 27.637, 3.382
48.147, 3.637, 46.845
26.935, 34.565, 46.493
28.979, 41.826, 3.344
33.251, 14.603, 46.765
0.194, 6.862, 46.606
26.980, 42.352, 46.758
26.396, 19.160, 46.596
4.054, 16.864, 45.868
40.189, 46.138, 46.516
12.689, 15.183, 46.853
43.053, 14.223, 46.165
19.941, 19.380, 46.810
35.179, 11.881, 3.632
26.375, 24.727, 3.478
12.885, 37.601, 6.646
23.981, 32.550, 46.606
9.472, 8.839, 3.181
46.812, 42.790, 46.669
23.397, 21.202, 46.422
10.373, 36.952, 46.793
35.959, 21.150, 46.682
27.198, 4.342, 3.211
11.433, 30.964, 3.421
25.533, 20.691, 3.344
36.551, 2.582, 46.861
48.945, 44.441, 3.632
28.889, 22.047, 3.514
46.336, 12.909, 46.491
37.506, 2.064, 3.335
18.868, 1.492, 3.197
43.211, 33.160, 46.747
11.793, 44.186, 3.483
4.577, 13.384, 3.658
40.611, 30.057, 46.600
22.557, 2.103, 46.618
43.835, 26.929, 46.445
20.425, 34.481, 46.673
44.565, 36.336, 3.640
20.252, 46.886, 46.701
16.604, 47.825, 46.786
48.843, 37.493, 3.344
49.950, 46.441, 46.638
39.635, 15.006, 46.632
33.911, 10.149, 46.648
33.338, 14.807, 3.294
3.011, 16.519, 3.252
19.946, 7.831, 46.480
43.319, 44.210, 46.695
20.622, 34.232, 3.372
36.763, 15.314, 3.629
30.286, 16.662, 46.637
21.184, 15.087, 3.912
23.018, 11.980, 3.423
28.688, 48.038, 3.180
20.552, 43.043, 46.896
38.481, 45.930, 3.120
7.636, 15.392, 46.752
21.067, 48.301, 3.221
14.438, 42.213, 46.480
38.729, 25.262, 3.553
40.478, 9.283, 3.245
0.708, 22.798, 46.600
22.727, 1.909, 3.305
48.616, 31.423, 46.610
40.374, 28.623, 3.131
42.856, 48.677, 46.490
49.785, 38.908, 46.947
33.591, 26.755, 46.802
2.354, 4.579, 3.351
39.690, 49.288, 3.458
44.512, 22.046, 3.582
31.796, 6.150, 46.400
22.865, 45.144, 3.707
9.988, 40.911, 3.321
11.809, 1.490, 3.570
45.917, 46.451, 3.424
31.490, 38.745, 3.200
42.792, 6.387, 3.432
24.386, 48.162, 3.457
30.364, 30.823, 3.578
26.517, 7.349, 46.165
16.605, 5.924, 46.824
47.920, 30.639, 3.224
17.173, 7.372, 3.449
10.903, 16.429, 3.396
46.566, 34.799, 46.591
36.888, 24.631, 46.640
0.120, 7.340, 3.174
19.756, 4.029, 46.648
14.416, 38.488, 46.711
41.182, 2.584, 3.442
32.587, 21.927, 3.287
16.888, 27.263, 3.325
12.734, 23.708, 46.105
43.663, 10.425, 46.666
44.192, 9.476, 3.917
48.636, 4.080, 3.554
3.388, 39.779, 46.632
26.994, 26.537, 46.827
4.027, 7.695, 4.486
7.289, 22.689, 3.241
9.003, 12.632, 3.514
10.190, 17.656, 46.722
38.777, 5.413, 46.339
22.972, 6.114, 46.467
23.411, 38.153, 3.477
13.712, 7.478, 3.381
45.081, 1.826, 46.281
32.977, 8.232, 3.518
4.974, 1.714, 3.722
2.390, 26.664, 4.600
19.283, 31.228, 3.243
43.307, 36.881, 46.677
16.129, 13.847, 46.280
23.663, 35.993, 46.434
5.151, 34.358, 3.369
25.655, 3.977, 46.429
0.236, 23.571, 3.419
43.496, 49.697, 3.395
0.668, 42.345, 46.646
27.982, 33.726, 3.337
13.100, 22.745, 9.649
2.821, 48.680, 46.661
23.216, 17.546, 46.302
16.962, 9.879, 46.547
7.687, 30.630, 3.530
26.514, 44.883, 3.258
21.370, 41.027, 3.433
39.129, 19.137, 46.433
15.296, 24.353, 4.265
30.349, 45.011, 3.297
45.112, 30.180, 46.517
18.573, 18.567, 3.903
17.609, 36.465, 46.499
2.588, 2.013, 46.300
2.413, 37.745, 3.420
12.480, 10.479, 3.407
19.608, 24.219, 3.409
10.444, 1.980, 46.606
23.745, 17.774, 3.189
42.297, 25.255, 3.284
33.320, 34.853, 46.678
3.165, 9.523, 46.825
31.364, 5.250, 3.548
3.455, 5.675, 46.665
17.477, 15.419, 3.543
47.215, 8.731, 46.521
46.332, 16.622, 46.611
33.337, 42.227, 46.526
0.515, 35.636, 46.396
0.304, 15.568, 46.565
29.988, 36.414, 46.665
5.677, 28.437, 46.625
10.859, 40.353, 46.153
6.198, 0.805, 46.530
29.778, 15.179, 3.488
6.391, 32.282, 46.466
40.395, 11.042, 46.583
42.209, 19.086, 3.237
8.012, 44.536, 3.127
35.182, 38.698, 3.680
30.598, 44.199, 46.664
33.865, 1.896, 3.476
12.416, 34.402, 3.250
39.781, 22.762, 46.455
45.002, 5.727, 46.293
16.958, 30.002, 46.380
32.769, 28.586, 3.504
40.113, 34.823, 46.539
31.240, 25.268, 3.413
27.080, 37.332, 3.483
22.953, 24.685, 3.519
9.785, 9.173, 46.563
8.589, 1.752, 3.111
26.535, 38.014, 46.578
6.783, 5.382, 3.289
26.885, 15.346, 46.652
10.132, 12.866, 46.504
47.888, 27.675, 46.474
20.929, 37.900, 46.729
6.184, 26.047, 3.253
13.272, 7.843, 46.724
9.848, 44.208, 46.487
29.819, 20.330, 46.601
19.909, 23.220, 46.776
36.761, 29.282, 3.268
16.936, 34.114, 3.210
1.558, 0.705, 3.175
16.552, 26.396, 46.897
30.208, 12.738, 46.559
36.922, 40.505, 46.768
15.684, 30.628, 3.564
35.082, 5.367, 3.510
39.561, 0.651, 46.242
23.777, 5.302, 3.567
2.005, 45.960, 3.677
48.220, 10.483, 3.653
43.778, 32.704, 3.388
21.305, 20.724, 3.331
19.199, 44.373, 3.319
43.512, 23.399, 46.700
36.103, 48.925, 46.403
18.036, 40.344, 46.728
17.178, 21.681, 3.108
1.894, 32.441, 46.846
22.812, 30.701, 3.352
15.333, 4.482, 3.215
16.009, 22.476, 46.477
3.589, 25.464, 46.794
36.591, 12.913, 46.851
33.343, 18.615, 46.903
30.411, 28.634, 46.681
13.114, 27.404, 46.477
1.073, 34.262, 3.512
40.502, 42.844, 3.947
13.530, 11.627, 46.909
36.869, 44.816, 46.867
3.574, 13.405, 46.582
28.026, 18.210, 3.574
34.708, 32.399, 3.718
23.868, 24.857, 46.365
16.270, 33.482, 46.584
7.289, 16.523, 3.210
31.627, 18.477, 3.412
46.275, 39.065, 46.668
40.592, 26.287, 46.633
44.342, 28.348, 3.552
17.304, 48.048, 3.528
42.806, 39.851, 3.675
27.292, 46.257, 46.479
45.689, 17.570, 3.626
30.258, 48.337, 46.704
15.539, 44.752, 3.296
23.595, 44.505, 46.795
4.170, 35.256, 46.454
26.261, 11.074, 46.462
34.960, 45.082, 3.309
16.146, 1.925, 46.696
36.578, 21.805, 3.593
27.040, 22.795, 46.800
23.745, 48.675, 46.483
13.336, 49.932, 46.724
6.765, 19.259, 46.499
33.545, 46.534, 46.497
19.157, 12.412, 3.370
24.470, 34.497, 3.601
26.383, 30.946, 3.334
24.632, 8.691, 3.385
46.285, 6.883, 3.451
40.016, 42.554, 46.702
13.210, 46.177, 46.165
38.849, 5.190, 3.253
1.384, 20.162, 3.316
19.648, 37.586, 3.415
43.495, 12.844, 3.320
30.356, 24.979, 46.629
36.369, 16.366, 46.867
0.520, 13.710, 3.409
5.529, 48.117, 3.345
6.755, 23.584, 46.558
47.719, 40.967, 3.204
33.752, 38.602, 46.707
32.029, 35.353, 3.502
10.270, 33.214, 46.670
37.225, 9.191, 3.297
13.122, 20.517, 46.402
16.307, 18.534, 46.753
46.984, 13.997, 3.191
44.939, 3.603, 3.847
45.435, 20.060, 46.236
26.675, 0.867, 3.476
37.285, 42.055, 3.391
13.342, 35.136, 46.717
41.858, 46.555, 3.390
38.950, 12.414, 3.306
26.106, 14.605, 3.468
6.449, 8.010, 46.500
14.593, 37.501, 3.529
49.088, 27.036, 3.261
45.901, 46.762, 46.523
37.273, 28.515, 46.653
24.023, 28.895, 46.582
23.687, 40.722, 46.673
1.460, 28.547, 46.814
28.436, 8.152, 3.613
20.318, 26.898, 46.573
20.355, 4.566, 3.397
6.728, 11.493, 46.632
28.567, 27.702, 3.516
30.123, 40.426, 46.645
10.053, 48.085, 46.647
9.441, 21.694, 46.604
9.567, 25.656, 46.583
8.531, 38.479, 43.663
13.380, 3.946, 46.724
38.768, 31.855, 3.184
40.929, 22.306, 3.550
40.359, 35.179, 3.554
3.962, 44.302, 46.627
41.837, 3.252, 46.923
20.691, 27.690, 3.302
36.873, 36.333, 46.590
37.327, 32.430, 46.513
49.373, 19.327, 46.704
34.996, 18.488, 3.439
23.000, 10.247, 46.203
6.481, 37.287, 3.514
38.647, 18.755, 3.871
36.220, 48.512, 3.301
32.628, 0.887, 46.770
26.786, 0.369, 46.593
6.540, 38.219, 46.572
47.191, 34.052, 3.477
13.519, 31.117, 46.688
20.154, 11.712, 46.066
30.188, 1.943, 3.305
13.273, 27.656, 3.381
13.175, 47.424, 3.851
23.206, 13.976, 46.825
39.909, 38.382, 46.638
33.298, 42.177, 3.437
6.167, 10.587, 3.805
9.828, 29.305, 46.717
20.316, 30.930, 46.704
32.221, 48.076, 3.389
36.817, 35.596, 3.400
43.168, 40.498, 46.522
30.295, 32.410, 46.556
20.380, 8.486, 3.582
9.523, 48.204, 3.652
41.736, 7.326, 46.476
37.324, 9.048, 46.248
47.779, 20.413, 3.265
11.502, 24.584, 3.995
7.083, 3.947, 46.681
35.171, 6.230, 46.773
14.269, 17.407, 3.692
19.306, 0.319, 46.705
32.775, 22.371, 46.438
47.134, 23.633, 46.610
3.272, 20.288, 46.535
18.992, 15.620, 46.340
25.310, 41.501, 3.528
5.273, 44.598, 4.818
6.718, 42.088, 46.452
46.507, 25.263, 43.632
27.195, 11.531, 3.555
10.089, 5.686, 46.294
6.080, 47.256, 46.549
49.144, 47.855, 3.394
17.212, 44.414, 46.530
23.322, 21.618, 6.030
13.496, 14.081, 3.052
15.184, 0.798, 3.399
31.106, 11.323, 3.423
13.632, 41.010, 3.290
17.480, 40.746, 3.702
6.451, 41.089, 3.237
9.997, 37.372, 3.408
49.224, 17.073, 3.826
32.896, 0.990, 42.777
21.346, 0.245, 43.584
38.985, 38.913, 3.494
44.822, 42.862, 3.333
9.040, 33.923, 3.591
4.254, 27.748, 42.285
49.728, 11.888, 46.239
4.965, 19.753, 3.350
47.093, 35.939, 6.800
46.304, 25.243, 3.486
1.673, 42.201, 3.282
2.314, 10.399, 3.271
6.860, 25.263, 43.546
14.948, 23.326, 43.183
32.768, 20.879, 42.104
39.326, 20.171, 42.224
2.879, 30.956, 3.488
27.020, 30.671, 46.259
43.002, 9.267, 7.322
29.511, 19.145, 42.952
26.919, 16.885, 43.423
24.336, 38.402, 44.052
4.906, 43.538, 43.142
38.123, 16.541, 43.099
45.505, 5.979, 6.644
46.372, 43.301, 6.652
29.860, 9.385, 46.625
2.116, 33.579, 43.233
35.184, 47.239, 43.412
43.007, 29.267, 42.718
48.232, 21.666, 43.398
18.420, 20.512, 43.684
15.265, 36.507, 43.952
48.295, 13.991, 43.553
10.216, 5.253, 3.255
3.850, 23.378, 3.671
47.014, 19.194, 6.484
5.833, 27.876, 6.003
0.811, 6.360, 6.549
42.604, 25.437, 43.353
47.126, 0.525, 3.180
17.510, 31.084, 43.006
10.103, 29.200, 6.541
7.913, 1.273, 6.731
49.649, 46.179, 6.524
21.557, 40.688, 43.571
39.512, 35.680, 6.920
38.248, 12.738, 43.681
4.577, 0.237, 43.644
31.488, 34.308, 43.327
0.589, 30.440, 43.002
46.735, 29.145, 43.112
31.270, 11.121, 43.484
43.997, 15.799, 6.196
47.471, 40.755, 43.686
8.196, 24.906, 5.809
40.745, 15.955, 3.436
44.030, 8.441, 43.914
5.184, 31.356, 43.077
24.348, 41.648, 7.054
38.340, 44.325, 6.210
40.323, 8.953, 43.674
37.596, 11.507, 6.058
20.738, 43.022, 6.946
45.610, 3.384, 43.156
7.563, 38.656, 6.987
42.644, 17.901, 46.565
42.429, 15.814, 43.132
28.488, 17.108, 6.798
17.069, 35.940, 6.378
49.963, 26.224, 43.515
36.462, 21.486, 43.258
39.421, 28.542, 43.722
5.601, 14.224, 43.510
3.929, 41.376, 6.023
17.364, 32.313, 6.466
7.149, 34.733, 6.823
25.172, 24.449, 6.845
6.085, 31.271, 7.216
48.018, 33.159, 43.376
41.326, 11.926, 5.791
39.543, 2.153, 6.524
49.981, 3.677, 44.079
15.591, 46.063, 43.227
39.177, 23.656, 43.056
48.353, 0.060, 46.463
0.868, 39.990, 43.580
12.799, 20.489, 3.409
16.416, 17.307, 6.681
2.744, 37.027, 43.633
15.247, 48.602, 6.405
25.627, 23.974, 43.057
20.755, 31.831, 6.405
30.427, 15.053, 42.802
36.042, 38.435, 43.093
40.588, 39.456, 43.317
24.507, 31.974, 6.455
36.694, 24.156, 6.740
39.046, 8.118, 6.627
12.639, 4.946, 5.893
38.113, 34.905, 43.032
29.276, 23.091, 43.624
7.483, 29.295, 40.838
18.049, 24.792, 8.162
30.822, 7.550, 6.600
44.972, 12.558, 42.942
45.629, 11.857, 6.153
18.171, 24.464, 44.153
47.942, 6.652, 42.969
27.540, 44.296, 6.784
4.136, 3.708, 43.513
21.576, 22.630, 43.524
7.551, 35.065, 44.537
48.527, 17.819, 43.477
40.306, 32.384, 43.901
28.498, 36.321, 43.186
18.807, 43.070, 43.593
34.179, 36.345, 6.120
21.595, 2.864, 6.452
42.749, 21.618, 43.497
19.337, 39.412, 7.021
20.425, 35.212, 7.407
1.347, 43.658, 42.929
27.291, 20.954, 6.584
21.183, 10.875, 6.710
21.692, 25.010, 6.995
28.358, 9.008, 42.736
19.071, 0.173, 6.486
36.318, 31.373, 43.082
13.838, 0.776, 43.399
36.891, 38.420, 7.141
31.994, 33.320, 6.834
18.275, 28.649, 6.554
19.410, 21.928, 6.150
13.468, 30.527, 6.619
24.814, 11.166, 6.499
30.845, 13.668, 6.871
18.963, 27.872, 43.520
14.479, 25.985, 7.321
2.997, 34.252, 6.484
38.977, 47.409, 43.447
23.745, 44.976, 8.252
44.243, 39.127, 43.494
34.245, 24.551, 43.342
1.322, 18.422, 6.472
47.622, 37.047, 43.836
34.426, 14.078, 7.114
24.549, 33.660, 43.487
24.804, 18.042, 6.243
18.700, 5.229, 6.596
8.874, 19.569, 3.481
11.313, 41.672, 6.569
25.348, 2.251, 7.320
46.056, 49.473, 43.822
37.450, 3.095, 43.178
17.856, 9.920, 6.131
44.760, 42.973, 43.581
21.724, 6.669, 6.584
37.275, 33.154, 6.190
2.359, 14.810, 6.555
19.216, 13.650, 6.890
43.309, 46.822, 43.752
27.861, 40.638, 6.770
49.373, 33.626, 6.601
28.966, 10.458, 6.566
15.290, 40.325, 6.322
29.067, 0.629, 6.578
25.790, 6.280, 6.863
48.178, 8.612, 6.731
41.045, 32.210, 5.948
22.651, 48.127, 6.678
16.156, 16.353, 43.570
17.595, 3.187, 43.810
35.596, 1.389, 6.859
27.764, 39.655, 43.108
29.287, 3.398, 46.801
7.136, 20.870, 6.402
46.708, 31.103, 6.781
32.993, 4.153, 6.999
12.623, 5.097, 42.923
35.122, 7.888, 6.288
21.339, 18.340, 6.219
41.966, 48.989, 6.282
42.169, 0.899, 43.766
31.895, 37.662, 43.709
12.317, 13.353, 43.417
28.614, 43.953, 43.854
43.592, 2.792, 7.999
3.417, 48.012, 6.074
39.697, 40.312, 6.545
49.060, 21.934, 6.421
11.548, 43.353, 43.748
33.911, 43.732, 43.306
49.246, 12.392, 6.539
12.359, 18.193, 43.978
12.966, 32.122, 42.843
11.547, 21.764, 42.923
15.389, 7.201, 6.627
45.801, 47.213, 6.669
0.344, 25.194, 8.475
9.074, 15.258, 43.415
13.380, 40.037, 43.541
1.850, 7.843, 43.573
10.401, 32.891, 6.897
38.002, 27.645, 6.350
4.564, 25.047, 7.460
35.229, 27.997, 43.355
13.904, 45.553, 6.728
0.248, 29.537, 5.752
41.158, 4.996, 6.360
42.391, 43.593, 6.694
45.707, 39.429, 7.090
4.100, 11.328, 6.822
2.462, 21.958, 6.741
36.590, 16.775, 7.113
47.836, 45.013, 44.277
22.710, 28.902, 6.539
17.167, 43.555, 6.217
14.965, 28.825, 43.457
29.333, 4.191, 6.470
21.219, 46.328, 42.483
49.806, 39.716, 5.907
8.390, 10.483, 6.373
1.521, 16.315, 42.634
24.449, 9.312, 43.268
5.065, 40.217, 42.720
17.901, 49.432, 43.315
33.351, 26.448, 6.745
42.084, 38.154, 8.210
11.811, 35.678, 43.755
35.509, 41.933, 6.666
19.164, 46.269, 6.598
38.720, 20.666, 7.064
47.590, 27.159, 6.446
32.219, 7.457, 42.995
4.740, 4.133, 6.222
38.179, 48.811, 6.725
35.170, 46.308, 6.435
8.351, 18.457, 43.595
36.838, 7.045, 42.853
3.604, 46.824, 43.474
43.647, 35.190, 6.932
41.439, 4.849, 43.617
11.101, 47.445, 7.742
30.761, 47.166, 43.380
29.703, 0.952, 44.011
44.401, 23.918, 7.338
30.465, 47.129, 6.438
3.090, 38.124, 6.716
12.860, 15.992, 6.409
37.741, 42.401, 43.328
32.503, 49.560, 7.670
40.492, 23.795, 6.708
26.350, 48.191, 6.353
10.774, 13.191, 7.153
8.837, 17.091, 6.288
1.903, 11.830, 43.224
34.877, 11.336, 43.362
3.330, 23.385, 43.937
5.005, 17.399, 41.804
47.827, 10.286, 43.530
6.304, 21.675, 43.550
6.700, 13.649, 6.529
5.242, 17.018, 6.254
4.881, 9.957, 43.765
24.498, 5.474, 43.100
23.636, 14.695, 6.954
0.341, 48.836, 43.829
25.326, 42.466, 43.482
28.481, 5.534, 43.844
43.195, 19.834, 6.931
28.301, 31.199, 6.944
