x, y, z
24.997, 32.911, 15.217
28.995, 8.883, 15.068
39.409, 20.663, 3.505
1.778, 24.859, 3.335
3.782, 3.419, 3.681
8.463, 31.115, 14.388
15.381, 34.062, 3.365
6.723, 31.586, 3.612
14.780, 31.111, 15.171
35.343, 5.984, 3.381
30.684, 26.230, 3.492
13.541, 14.441, 15.320
18.220, 1.511, 3.824
22.405, 36.160, 14.741
17.540, 7.753, 3.589
34.709, 1.837, 3.442
2.743, 7.504, 3.294
28.548, 31.119, 14.843
20.801, 11.675, 15.119
8.042, 20.666, 3.316
24.253, 10.177, 15.068
10.662, 31.883, 3.497
23.988, 1.773, 3.287
36.012, 32.763, 3.546
38.687, 27.091, 14.947
29.216, 32.730, 3.571
22.315, 4.340, 15.051
7.919, 8.859, 15.035
32.018, 25.654, 15.246
36.989, 7.134, 14.981
0.225, 37.248, 14.897
21.577, 30.588, 15.080
39.422, 9.414, 3.223
28.603, 23.346, 14.562
38.540, 38.657, 3.197
6.068, 26.520, 14.706
32.755, 7.284, 14.869
2.223, 33.210, 14.545
9.943, 7.025, 3.431
5.051, 12.703, 3.308
33.289, 18.595, 3.507
33.954, 39.368, 15.060
22.023, 35.302, 3.657
14.066, 30.394, 3.364
37.942, 25.051, 3.302
1.725, 0.321, 3.521
12.735, 20.610, 3.584
18.180, 5.166, 15.206
1.839, 0.585, 14.985
34.891, 12.441, 3.460
18.610, 20.339, 15.183
14.377, 10.855, 15.170
1.940, 36.344, 3.145
11.931, 3.454, 3.273
32.682, 29.422, 3.235
5.603, 23.536, 3.333
39.639, 17.021, 3.361
27.148, 25.153, 3.473
11.548, 27.487, 3.779
12.620, 13.936, 3.531
10.966, 36.220, 15.059
29.003, 8.399, 3.311
33.071, 21.910, 15.227
38.625, 34.160, 15.011
8.083, 27.865, 3.843
1.110, 28.732, 3.411
35.216, 33.869, 15.270
30.926, 11.495, 3.464
24.423, 14.478, 3.287
35.748, 15.961, 3.638
21.058, 29.279, 3.292
3.929, 23.311, 15.216
4.841, 30.397, 14.619
32.830, 34.139, 3.237
24.105, 5.266, 3.372
15.634, 34.631, 14.992
11.303, 10.635, 3.278
15.306, 27.294, 15.331
33.227, 8.928, 3.487
5.867, 35.970, 3.370
32.600, 12.796, 15.175
13.209, 7.145, 3.353
0.615, 5.004, 3.507
29.287, 36.909, 3.495
22.361, 39.492, 15.207
24.408, 22.672, 3.550
11.831, 17.706, 14.719
27.866, 4.940, 3.452
18.150, 29.113, 15.281
27.982, 21.444, 3.521
34.840, 17.876, 14.973
25.338, 6.799, 14.327
9.881, 39.562, 3.388
13.701, 20.957, 15.112
27.516, 11.692, 3.579
39.847, 30.515, 15.330
25.403, 8.697, 3.385
21.295, 26.128, 15.004
38.509, 2.325, 3.480
28.645, 12.983, 15.054
18.159, 17.775, 3.314
32.132, 15.028, 3.452
15.332, 2.449, 14.955
38.916, 11.389, 15.119
31.479, 2.829, 15.152
6.731, 34.665, 15.407
32.906, 38.471, 3.352
5.024, 15.958, 15.212
35.808, 36.155, 3.330
27.719, 16.695, 15.332
38.037, 0.839, 15.097
38.259, 16.632, 15.058
9.877, 17.715, 3.847
26.007, 34.848, 3.324
2.418, 27.902, 15.097
21.390, 7.630, 15.119
0.954, 7.825, 15.050
29.891, 19.628, 14.944
31.922, 36.765, 14.503
9.677, 35.693, 3.512
4.338, 37.500, 15.075
8.228, 3.059, 3.396
31.652, 33.013, 14.496
15.790, 4.381, 3.247
31.259, 22.475, 3.375
38.580, 13.183, 3.251
4.796, 7.362, 14.998
19.865, 15.725, 14.954
22.122, 17.933, 3.502
17.100, 13.095, 15.051
36.081, 24.269, 14.872
24.708, 31.358, 3.492
18.133, 9.044, 15.100
1.289, 14.968, 15.252
5.697, 39.833, 3.374
4.493, 19.820, 15.059
