x, y, z
36.339, 31.796, 3.441
27.498, 44.146, 46.591
36.636, 39.405, 3.302
1.652, 1.235, 3.239
38.015, 26.967, 3.322
28.140, 32.953, 3.897
40.517, 21.483, 46.799
47.529, 24.284, 46.639
0.631, 40.663, 3.361
25.236, 37.837, 46.668
35.677, 28.967, 46.757
13.350, 31.367, 3.237
10.357, 49.524, 46.342
6.686, 29.699, 46.660
49.649, 28.867, 3.323
6.127, 5.137, 46.717
41.936, 21.516, 3.614
10.597, 28.867, 46.539
45.174, 23.239, 3.476
30.946, 41.979, 46.652
42.488, 37.327, 46.620
38.940, 15.235, 46.574
5.981, 28.417, 3.179
15.834, 3.235, 3.327
17.556, 11.165, 3.454
4.494, 49.461, 46.579
15.489, 38.282, 3.359
9.195, 39.575, 46.799
21.886, 20.619, 3.286
11.985, 25.387, 46.678
45.686, 3.295, 3.717
21.461, 16.537, 3.749
14.449, 49.085, 3.341
40.262, 45.192, 3.440
48.462, 45.140, 46.848
4.993, 18.416, 43.580
22.440, 28.154, 3.340
49.666, 13.548, 46.283
49.277, 3.806, 3.377
26.654, 49.751, 3.455
4.818, 20.057, 46.481
43.305, 25.425, 46.500
18.259, 14.906, 3.583
45.508, 43.162, 46.600
26.690, 42.546, 3.377
49.269, 37.943, 46.830
14.065, 35.214, 3.278
48.449, 17.198, 3.282
22.738, 48.509, 3.549
37.027, 47.039, 3.540
33.988, 9.984, 46.682
10.210, 8.831, 3.449
1.967, 10.736, 46.147
3.945, 13.552, 46.446
2.501, 31.405, 46.408
33.700, 10.768, 3.419
15.584, 20.254, 46.672
30.452, 47.244, 46.736
29.388, 28.142, 46.566
16.062, 34.978, 46.470
15.760, 24.378, 46.867
24.847, 41.563, 46.475
13.597, 48.205, 46.587
15.724, 25.208, 3.255
33.549, 19.322, 46.656
16.403, 31.643, 46.616
36.936, 4.674, 3.198
33.835, 44.953, 3.351
15.999, 41.975, 3.505
4.560, 21.116, 3.483
5.774, 24.802, 3.256
20.020, 3.285, 3.209
26.315, 21.775, 46.437
48.730, 17.423, 46.417
8.009, 18.121, 3.350
38.512, 32.384, 46.569
4.483, 38.189, 3.462
1.709, 47.586, 3.321
35.235, 33.280, 46.658
45.846, 3.889, 46.625
23.023, 19.477, 46.769
34.018, 28.118, 3.277
24.497, 13.762, 3.305
26.077, 6.720, 46.482
22.580, 4.806, 46.636
2.044, 35.333, 46.155
41.309, 7.952, 46.480
8.906, 43.244, 3.362
33.623, 6.843, 3.566
43.578, 0.504, 46.534
36.250, 12.772, 46.730
4.720, 45.303, 3.147
18.375, 6.306, 46.761
33.455, 2.437, 3.218
42.642, 5.261, 3.422
0.052, 27.333, 46.759
18.096, 28.045, 46.556
33.409, 15.131, 3.365
18.952, 22.962, 3.307
5.935, 37.535, 46.533
22.739, 23.313, 46.412
4.698, 45.046, 46.636
6.068, 6.501, 3.396
47.144, 20.571, 46.638
45.373, 17.662, 46.577
12.609, 37.513, 46.178
2.505, 17.184, 46.439
10.828, 33.844, 3.595
4.420, 41.777, 3.161
47.447, 43.142, 3.189
30.333, 26.918, 3.360
29.264, 4.594, 46.656
10.313, 12.969, 42.999
31.485, 38.342, 46.683
22.162, 30.634, 46.975
8.609, 22.818, 3.509
11.157, 46.744, 3.295
22.259, 12.124, 46.759
5.276, 41.083, 46.892
15.381, 21.575, 3.278
19.511, 14.355, 46.531
37.168, 21.938, 46.217
37.356, 8.658, 46.553
31.511, 30.779, 3.179
22.480, 26.938, 46.370
46.168, 6.923, 3.550
10.889, 12.532, 3.662
14.818, 43.498, 46.638
39.226, 28.228, 46.069
48.891, 41.386, 46.684
16.491, 1.824, 46.773
46.565, 30.528, 3.315
31.975, 34.362, 46.536
25.657, 10.123, 46.535
30.373, 8.659, 3.529
12.168, 19.788, 3.325
11.176, 37.243, 3.653
5.947, 33.055, 46.687
16.312, 45.924, 3.541
26.694, 38.472, 3.438
12.140, 41.294, 46.821
11.668, 11.346, 46.470
25.623, 17.069, 3.505
21.566, 33.069, 3.286
19.901, 46.408, 3.485
1.735, 42.965, 45.974
26.248, 7.010, 3.683
42.782, 9.120, 3.438
46.973, 35.732, 3.346
13.052, 2.072, 46.803
26.493, 14.557, 46.697
39.406, 15.346, 3.292
34.424, 48.190, 46.370
2.475, 26.951, 3.218
19.570, 33.403, 46.561
29.557, 12.492, 46.556
42.161, 25.363, 3.179
29.245, 9.033, 46.489
7.749, 14.548, 3.685
26.027, 3.113, 46.275
39.818, 11.252, 46.814
35.095, 5.413, 46.575
22.908, 6.393, 4.023
43.226, 12.820, 3.590
34.809, 37.073, 46.762
30.395, 43.305, 3.287
35.128, 20.603, 3.013
33.482, 33.982, 3.413
46.424, 28.085, 46.370
42.355, 40.927, 46.438
22.631, 24.540, 3.391
18.590, 35.527, 3.298
24.756, 31.260, 3.288
27.034, 3.297, 3.284
19.090, 39.127, 3.422
41.938, 44.387, 46.781
21.180, 12.601, 3.524
28.653, 35.830, 46.718
39.147, 36.148, 46.383
41.847, 33.444, 46.689
2.031, 23.534, 3.277
21.892, 36.766, 3.575
9.104, 35.667, 46.640
48.962, 25.291, 3.410
0.288, 36.703, 3.447
26.005, 46.424, 3.272
11.768, 40.750, 3.332
15.466, 9.658, 46.724
40.083, 1.468, 46.383
49.362, 33.098, 3.528
40.060, 48.829, 3.293
13.070, 5.925, 3.603
29.662, 47.320, 3.329
41.800, 18.057, 3.308
48.075, 46.751, 3.278
12.704, 21.796, 46.777
44.341, 47.584, 3.343
11.555, 16.074, 3.497
29.140, 16.126, 3.438
21.468, 42.814, 46.564
18.531, 18.802, 3.213
43.929, 21.868, 46.524
36.890, 0.911, 3.334
18.790, 41.014, 46.758
7.726, 47.166, 46.518
4.417, 17.082, 3.134
32.025, 22.747, 3.390
34.830, 24.709, 3.631
12.382, 27.863, 3.289
32.131, 6.940, 46.833
7.267, 12.225, 46.236
43.100, 35.589, 3.627
33.175, 48.512, 3.418
10.019, 4.280, 46.836
15.105, 5.047, 46.721
12.468, 33.497, 46.396
2.685, 6.244, 46.680
14.761, 9.011, 3.461
45.636, 39.215, 46.387
19.699, 42.859, 3.185
3.607, 9.822, 3.418
32.783, 14.033, 46.039
49.048, 30.557, 46.567
36.232, 25.507, 46.436
36.548, 13.250, 3.080
40.224, 37.879, 3.419
35.319, 16.194, 46.701
8.452, 1.261, 3.224
44.962, 16.016, 3.280
7.738, 35.803, 3.385
19.989, 1.760, 46.826
47.455, 49.277, 46.535
19.028, 37.263, 46.771
27.003, 48.238, 46.834
14.318, 28.624, 46.410
25.876, 29.335, 46.377
39.628, 34.369, 3.488
39.765, 24.821, 46.589
49.398, 4.833, 46.578
24.084, 46.364, 46.517
33.089, 44.633, 46.579
18.834, 10.055, 46.444
41.925, 18.264, 46.673
38.741, 5.011, 46.522
15.149, 17.760, 3.546
33.321, 37.837, 3.452
0.856, 0.782, 46.372
46.598, 10.421, 3.463
4.302, 13.599, 3.399
27.198, 18.108, 46.373
44.782, 46.652, 46.927
15.716, 39.528, 46.529
47.532, 11.017, 46.533
25.562, 21.605, 3.391
9.403, 30.302, 3.409
8.874, 7.752, 46.718
36.441, 1.834, 46.779
49.692, 8.239, 46.732
29.256, 0.745, 46.519
39.664, 7.049, 3.212
12.408, 6.926, 46.694
8.213, 42.955, 46.506
30.705, 33.655, 6.021
23.426, 2.868, 3.207
18.213, 9.018, 6.412
46.166, 14.361, 46.787
16.906, 20.339, 6.162
5.459, 48.798, 3.344
26.194, 25.873, 3.337
40.832, 41.691, 3.252
1.451, 47.201, 46.438
6.273, 32.274, 3.495
2.249, 39.429, 46.418
42.868, 28.865, 3.434
12.926, 37.869, 6.848
29.851, 36.326, 3.479
39.690, 11.812, 3.385
29.610, 24.185, 46.849
28.149, 39.981, 45.880
17.640, 6.701, 3.611
4.906, 23.916, 46.656
42.828, 32.236, 3.585
1.087, 24.088, 46.616
1.460, 19.337, 3.393
9.404, 31.944, 46.421
7.457, 1.362, 46.416
32.568, 26.922, 46.683
