x, y, z
17.439, 44.259, 46.531
45.389, 28.952, 3.737
30.728, 13.271, 46.444
48.364, 47.921, 46.859
10.261, 49.949, 3.434
37.771, 26.060, 3.116
24.663, 25.048, 3.372
17.367, 14.608, 3.378
38.014, 21.303, 43.572
10.403, 12.633, 3.357
12.582, 40.558, 46.686
0.341, 10.502, 3.431
32.698, 23.571, 44.065
42.677, 31.263, 3.476
11.186, 31.889, 46.528
44.590, 34.452, 45.972
16.528, 12.760, 46.749
46.328, 11.219, 46.642
23.083, 42.061, 3.485
34.568, 25.618, 46.386
42.491, 49.474, 3.339
13.790, 15.452, 3.263
33.440, 16.643, 3.469
3.925, 44.382, 46.582
35.327, 38.132, 46.904
40.464, 8.363, 46.337
16.996, 18.318, 46.284
19.597, 43.030, 3.245
11.249, 27.251, 3.220
17.402, 49.673, 3.441
26.246, 48.206, 46.441
49.613, 47.264, 3.617
10.664, 9.246, 3.216
3.755, 42.983, 3.582
13.910, 8.443, 3.538
6.917, 14.003, 3.339
34.659, 5.588, 3.272
29.820, 40.324, 3.612
46.791, 12.564, 3.327
27.481, 25.620, 46.638
39.875, 47.123, 3.790
30.455, 7.110, 3.422
4.397, 28.587, 3.500
6.383, 45.263, 3.483
40.411, 8.796, 3.257
23.856, 11.608, 3.481
11.941, 23.807, 46.492
17.299, 21.554, 3.298
49.139, 39.696, 46.806
21.700, 36.096, 46.712
47.780, 31.768, 46.418
47.233, 5.418, 46.722
27.163, 13.379, 3.293
47.047, 28.382, 46.525
37.620, 31.843, 46.598
48.013, 1.906, 46.688
30.095, 19.129, 3.503
13.270, 38.960, 3.503
19.353, 47.686, 46.819
3.507, 13.253, 46.758
23.618, 19.789, 46.510
13.552, 48.173, 3.393
32.932, 44.273, 46.552
18.594, 34.685, 46.872
5.509, 35.747, 4.147
43.518, 6.137, 3.424
32.554, 42.682, 3.282
20.294, 9.243, 3.584
30.477, 11.335, 3.084
26.067, 35.843, 3.299
23.434, 16.114, 46.715
3.856, 30.639, 46.453
28.724, 35.275, 46.470
10.936, 15.254, 46.628
21.992, 30.138, 46.532
39.855, 12.169, 46.622
14.488, 29.247, 46.809
46.582, 24.700, 46.533
46.979, 44.984, 3.316
43.810, 17.887, 46.953
39.338, 33.397, 3.234
8.203, 20.400, 3.654
2.653, 8.900, 46.641
7.824, 23.572, 46.639
29.707, 45.103, 4.036
23.512, 12.119, 46.635
0.830, 17.982, 3.474
1.467, 5.345, 46.848
0.509, 29.745, 46.591
38.397, 24.817, 46.824
13.088, 18.958, 46.513
13.033, 11.886, 46.631
