x, y, z
21.907, 45.503, 3.624
19.051, 47.854, 3.300
31.546, 31.778, 46.772
11.933, 41.710, 46.592
40.562, 23.063, 3.292
10.558, 39.864, 3.468
15.481, 41.403, 3.493
31.611, 23.057, 46.628
40.688, 16.254, 3.290
38.119, 36.355, 3.615
47.538, 46.412, 3.404
34.906, 42.622, 3.219
7.163, 13.775, 3.508
24.432, 32.464, 46.656
23.580, 1.370, 46.608
33.278, 0.342, 46.866
39.740, 8.731, 46.706
32.260, 18.844, 46.668
30.787, 43.815, 46.752
47.375, 2.350, 46.364
8.344, 40.360, 46.763
13.566, 29.362, 46.671
25.641, 17.888, 46.548
25.492, 25.709, 46.704
36.675, 9.971, 46.402
27.624, 4.682, 3.330
30.517, 33.668, 3.271
6.579, 25.270, 46.767
44.105, 47.305, 46.676
10.227, 19.837, 3.549
3.981, 42.652, 4.276
10.157, 15.298, 3.331
4.198, 49.277, 46.761
34.397, 11.983, 3.841
43.022, 36.519, 46.712
47.508, 48.668, 46.597
1.945, 21.081, 46.655
38.077, 48.663, 3.316
41.043, 43.147, 3.570
21.662, 23.548, 46.478
37.371, 28.891, 3.279
24.111, 47.821, 46.603
4.747, 34.706, 43.532
25.525, 35.563, 46.574
40.274, 19.585, 3.120
0.560, 40.693, 4.127
25.384, 22.440, 46.724
31.019, 2.388, 3.323
7.055, 1.846, 46.787
37.791, 32.722, 3.452
3.674, 19.140, 3.240
13.020, 46.554, 3.277
10.540, 7.828, 3.361
12.837, 9.754, 46.615
33.435, 7.419, 46.571
22.161, 37.351, 46.796
17.819, 1.009, 6.744
20.153, 22.457, 3.329
30.270, 1.486, 45.036
7.724, 5.719, 3.266
21.467, 45.544, 46.551
44.373, 36.391, 3.209
7.140, 21.217, 3.456
41.125, 46.859, 3.415
23.823, 24.965, 3.291
31.156, 9.989, 3.347
47.506, 23.356, 3.330
11.107, 4.335, 3.311
40.383, 38.858, 46.387
34.778, 38.545, 3.346
19.194, 9.725, 46.742
32.483, 15.489, 46.577
12.266, 13.406, 46.609
5.647, 14.329, 46.653
49.465, 23.824, 46.667
40.301, 4.514, 3.246
27.926, 8.455, 3.533
47.460, 19.504, 3.462
23.164, 30.226, 3.695
9.398, 8.410, 46.731
13.055, 17.306, 3.514
9.254, 22.628, 46.434
