x, y, z
24.146, 32.660, 14.989
31.273, 8.263, 14.931
36.786, 21.129, 3.394
0.757, 22.783, 3.350
2.055, 2.727, 3.109
8.331, 32.228, 15.092
14.857, 33.927, 3.340
4.582, 30.050, 3.280
15.603, 30.852, 15.126
35.963, 6.356, 3.240
31.591, 26.803, 3.270
13.105, 15.376, 14.828
17.705, 0.155, 3.185
21.797, 35.654, 15.440
17.365, 8.101, 3.301
34.847, 2.220, 3.620
2.361, 9.111, 3.267
23.531, 35.830, 3.459
28.297, 30.866, 15.115
19.549, 13.137, 15.155
7.233, 20.499, 3.842
20.102, 0.214, 15.046
22.380, 11.164, 14.983
11.623, 31.255, 3.309
21.660, 1.904, 3.731
36.398, 32.208, 3.475
37.875, 27.282, 14.988
29.189, 32.365, 3.470
22.343, 3.348, 14.638
7.010, 6.609, 14.789
31.904, 25.655, 15.025
37.836, 7.133, 15.162
39.129, 36.386, 15.309
20.786, 29.796, 15.198
38.052, 9.938, 3.651
29.490, 22.921, 15.147
37.342, 38.841, 3.341
19.700, 20.366, 15.078
8.587, 28.703, 14.868
34.445, 6.685, 15.052
2.776, 34.041, 15.014
8.851, 6.481, 3.624
4.892, 12.877, 3.415
33.501, 20.251, 3.449
33.350, 0.212, 15.032
21.811, 32.733, 3.694
15.188, 30.349, 3.403
37.661, 24.958, 3.439
1.276, 39.212, 3.218
10.983, 19.927, 3.485
27.546, 8.942, 14.861
18.322, 3.831, 15.107
1.334, 1.257, 14.940
35.050, 12.988, 3.301
16.324, 21.000, 15.137
15.219, 8.632, 15.139
3.346, 36.663, 3.437
10.809, 3.452, 3.456
32.685, 31.157, 3.777
4.543, 23.046, 3.239
39.543, 18.532, 3.680
27.658, 24.294, 3.434
13.685, 26.809, 3.372
12.239, 12.524, 3.525
9.974, 35.885, 15.232
29.845, 8.657, 3.390
32.739, 21.766, 15.131
38.632, 31.309, 15.206
9.793, 27.305, 3.628
1.771, 26.729, 3.417
35.415, 33.610, 15.144
31.155, 12.169, 3.442
24.418, 15.144, 3.258
34.818, 17.019, 3.405
21.483, 29.240, 3.133
2.604, 23.590, 14.895
5.017, 30.129, 15.047
31.762, 34.835, 3.574
24.552, 3.921, 3.285
15.302, 34.377, 15.011
10.695, 9.459, 3.626
14.945, 25.026, 14.815
33.563, 9.864, 3.353
6.922, 37.041, 3.237
29.774, 11.578, 15.077
13.680, 7.656, 3.200
39.856, 5.890, 3.801
30.244, 38.375, 3.237
5.596, 26.750, 3.350
23.620, 38.785, 15.067
24.259, 22.853, 3.304
13.250, 18.661, 15.376
27.805, 5.500, 3.524
17.931, 27.845, 15.084
28.285, 20.015, 3.560
34.345, 17.505, 14.750
25.183, 5.990, 14.984
9.606, 39.294, 3.161
12.346, 22.312, 15.084
27.143, 11.069, 3.175
1.710, 29.008, 15.074
25.033, 7.639, 3.644
21.908, 26.034, 15.100
38.816, 2.480, 3.789
26.489, 12.242, 14.990
17.570, 18.823, 3.140
31.142, 16.428, 3.804
15.327, 1.353, 15.112
36.574, 14.111, 15.318
32.270, 3.966, 14.962
6.341, 35.425, 14.992
33.668, 38.424, 3.298
6.195, 13.743, 15.242
35.878, 35.635, 3.292
26.497, 17.191, 15.330
37.712, 39.876, 15.247
38.454, 17.336, 14.437
9.764, 15.976, 3.513
27.560, 35.462, 4.076
1.290, 30.121, 4.549
5.283, 26.333, 14.888
21.062, 6.524, 15.122
0.326, 9.503, 14.919
30.255, 18.554, 15.330
31.265, 37.403, 15.326
10.411, 35.614, 3.351
16.310, 16.839, 15.123
2.827, 37.875, 15.155
6.997, 3.121, 3.338
31.273, 33.604, 14.888
15.500, 3.143, 3.441
31.034, 22.767, 3.752
37.950, 14.892, 3.333
6.282, 17.304, 15.214
13.566, 17.150, 3.458
4.346, 4.503, 14.905
19.897, 16.813, 15.202
4.696, 9.239, 15.209
21.301, 17.633, 3.630
15.213, 12.332, 15.021
35.299, 24.837, 15.179
25.211, 31.524, 3.363
19.158, 9.692, 15.028
2.573, 16.070, 15.223
5.197, 0.114, 3.593
4.760, 20.583, 15.373
12.120, 31.926, 15.313
7.951, 31.830, 3.325
27.319, 0.900, 3.307
3.453, 19.125, 3.264
17.010, 23.551, 3.495
19.234, 33.094, 15.192
14.244, 21.001, 3.459
20.375, 12.139, 3.575
38.805, 23.803, 14.820
0.027, 35.738, 3.261
20.259, 21.563, 3.185
34.208, 10.956, 14.892
24.516, 28.745, 15.184
18.494, 36.734, 15.323
7.278, 23.473, 15.046
35.207, 37.302, 15.178
32.476, 5.577, 3.162
34.382, 24.043, 3.584
19.094, 4.696, 3.109
7.754, 10.784, 15.267
34.941, 27.892, 3.516
38.352, 28.720, 3.424
11.176, 4.663, 15.041
4.467, 5.760, 3.292
6.592, 9.578, 3.531
24.326, 27.181, 3.420
15.246, 37.477, 3.650
23.266, 18.155, 14.950
27.231, 34.713, 15.184
21.088, 8.230, 3.544
8.172, 2.655, 15.111
17.724, 14.946, 3.813
26.380, 20.705, 15.195
25.648, 24.576, 14.925
8.532, 12.864, 3.114
23.968, 39.245, 3.226
11.144, 11.453, 14.877
8.228, 24.000, 3.639
34.937, 29.396, 14.570
10.583, 25.777, 14.982
27.714, 27.992, 3.278
25.504, 1.738, 15.225
12.114, 23.910, 3.773
13.790, 37.677, 15.294
22.846, 21.884, 15.256
29.726, 0.813, 15.022
15.748, 11.857, 3.348
31.391, 1.973, 3.529
8.088, 39.042, 15.158
29.099, 15.330, 14.689
18.760, 31.728, 3.614
9.010, 20.537, 15.201
20.714, 38.376, 3.502
2.803, 12.404, 14.490
0.756, 4.959, 15.088
24.530, 19.074, 3.340
20.848, 25.160, 3.365
18.614, 34.905, 3.709
17.686, 27.792, 3.242
27.401, 38.352, 15.189
22.753, 14.636, 14.534
36.376, 21.303, 15.253
28.559, 26.794, 15.276
18.897, 24.112, 15.152
0.854, 20.036, 15.157
11.701, 0.836, 15.177
28.810, 5.147, 14.534
35.840, 3.049, 14.957
32.457, 14.163, 14.804
9.228, 15.467, 14.671
15.043, 4.844, 14.664
13.112, 28.192, 14.917
31.355, 29.231, 14.996
23.502, 11.341, 3.120
6.221, 17.061, 3.325
2.100, 15.895, 3.343
2.790, 33.025, 3.704
27.980, 14.632, 3.361
10.845, 8.057, 14.916
1.174, 12.635, 3.730
12.745, 0.487, 3.257
10.075, 31.398, 12.039
17.662, 6.993, 13.012
