x, y, z
25.919, 38.109, 3.226
41.366, 19.024, 46.697
27.143, 4.579, 3.439
17.976, 18.894, 3.482
37.483, 7.235, 3.415
7.302, 25.278, 46.782
48.121, 6.457, 46.672
2.943, 43.136, 3.574
42.113, 7.706, 3.264
9.494, 30.827, 46.433
14.550, 46.523, 46.665
32.196, 24.155, 46.574
23.234, 19.979, 46.756
33.064, 41.411, 46.347
32.771, 49.575, 3.424
36.879, 41.639, 46.840
10.491, 27.960, 3.235
25.736, 33.616, 46.564
46.574, 33.970, 46.245
36.426, 17.023, 3.593
21.993, 33.286, 46.790
43.505, 32.887, 46.769
48.368, 13.374, 46.607
48.197, 40.473, 46.673
32.277, 36.442, 3.268
39.128, 4.768, 46.771
30.360, 43.841, 46.760
43.742, 3.608, 3.257
34.402, 13.263, 3.404
28.422, 0.994, 46.613
5.281, 11.234, 46.649
38.497, 38.605, 46.720
1.280, 7.839, 46.730
16.499, 11.959, 3.284
26.591, 24.473, 3.398
43.894, 46.776, 3.361
10.796, 36.981, 3.202
1.303, 23.263, 46.738
26.394, 10.158, 46.797
24.671, 3.008, 46.601
30.479, 18.772, 5.728
25.114, 49.177, 46.462
45.597, 37.406, 46.329
12.717, 12.858, 3.451
41.911, 2.091, 46.775
48.770, 48.455, 46.242
9.906, 3.727, 3.307
39.334, 28.188, 3.383
45.526, 0.748, 46.011
41.543, 40.068, 3.532
7.702, 12.885, 3.390
32.932, 2.943, 3.276
34.857, 46.386, 3.210
49.416, 31.951, 46.550
42.171, 13.082, 3.148
11.714, 7.634, 46.053
6.039, 3.160, 3.530
21.101, 6.865, 3.208
6.598, 36.531, 46.522
36.854, 49.623, 3.310
30.752, 42.821, 3.339
6.467, 43.360, 3.220
28.469, 24.580, 46.369
10.254, 34.806, 46.697
30.426, 6.411, 3.305
18.174, 15.105, 3.424
8.165, 9.282, 46.589
10.476, 26.702, 46.881
44.411, 10.191, 3.673
13.364, 3.357, 46.832
18.812, 49.863, 3.285
11.999, 0.087, 3.643
4.819, 46.610, 3.482
39.120, 23.899, 3.308
19.028, 7.993, 46.734
10.059, 10.112, 3.329
38.826, 21.746, 46.482
26.959, 21.343, 46.556
10.774, 43.208, 3.512
5.302, 39.945, 3.433
17.038, 29.069, 3.318
46.365, 12.927, 3.165
28.988, 7.987, 46.293
31.284, 38.726, 46.658
3.445, 26.818, 46.687
36.686, 1.995, 46.107
15.376, 48.875, 3.235
42.083, 25.504, 3.066
40.839, 25.593, 46.549
4.417, 43.613, 46.131
31.079, 33.048, 3.253
15.235, 42.539, 3.298
2.213, 28.440, 3.374
12.673, 40.093, 46.345
7.514, 32.838, 3.318
2.730, 20.801, 3.289
0.578, 24.798, 3.439
9.764, 1.967, 46.446
19.879, 31.790, 3.445
34.333, 42.918, 3.283
32.077, 29.424, 3.061
40.062, 14.665, 46.690
44.958, 8.325, 46.800
23.805, 11.025, 3.338
28.292, 4.504, 46.774
47.764, 48.115, 3.189
49.096, 21.810, 3.334
42.485, 28.996, 46.429
0.140, 28.639, 46.451
7.925, 0.233, 3.339
1.014, 49.460, 3.358
15.913, 22.803, 3.308
3.032, 37.780, 46.724
48.246, 25.747, 46.382
35.020, 21.283, 46.758
6.323, 20.757, 3.354
8.239, 20.099, 46.733
15.134, 8.537, 46.676
28.676, 35.830, 3.214
49.757, 16.626, 46.073
46.264, 19.296, 3.211
6.557, 32.686, 46.337
18.607, 35.231, 3.450
13.420, 28.992, 46.675
0.410, 18.056, 3.199
37.608, 18.550, 46.656
37.849, 40.833, 3.240
8.998, 42.066, 46.746
