x, y, z
13.140, 0.286, 46.721
3.453, 24.893, 46.532
39.540, 49.931, 3.484
40.272, 27.830, 3.425
15.779, 32.916, 3.268
43.953, 37.068, 46.465
27.142, 15.369, 46.740
45.298, 33.843, 46.259
19.672, 28.256, 3.160
26.819, 25.746, 46.872
40.064, 46.428, 3.616
20.305, 49.335, 46.606
7.787, 1.261, 3.326
26.235, 8.865, 46.296
34.029, 1.457, 46.539
34.974, 7.837, 46.549
22.963, 9.484, 46.669
41.106, 44.014, 46.325
9.802, 33.456, 46.718
36.884, 27.846, 46.659
3.401, 35.153, 3.211
49.995, 5.752, 46.743
19.474, 13.989, 3.316
26.353, 2.444, 46.901
19.527, 32.014, 3.388
36.856, 29.095, 3.558
29.963, 9.770, 3.287
45.939, 49.495, 46.799
6.019, 34.143, 46.531
22.812, 45.971, 46.544
2.312, 34.944, 46.681
39.302, 41.009, 46.752
24.256, 33.193, 46.507
15.375, 10.417, 46.308
45.307, 36.508, 3.299
20.454, 42.949, 46.566
7.814, 22.295, 3.415
9.420, 0.365, 46.613
5.364, 8.306, 3.318
49.521, 49.257, 46.648
7.741, 5.004, 3.139
14.160, 13.399, 3.310
12.444, 16.614, 3.241
43.404, 46.581, 46.445
45.419, 17.299, 46.520
21.086, 26.389, 46.818
46.371, 29.206, 3.272
21.502, 12.706, 46.640
49.372, 12.426, 3.630
29.450, 28.986, 46.477
48.924, 7.804, 3.244
3.581, 31.646, 46.710
1.824, 2.400, 46.768
0.240, 32.774, 3.489
23.292, 30.908, 3.399
16.574, 29.589, 3.433
40.380, 3.891, 46.817
47.431, 20.692, 46.159
33.391, 30.484, 3.381
6.115, 15.215, 46.569
20.456, 33.605, 46.705
30.028, 45.471, 3.276
14.379, 22.927, 3.738
48.230, 40.172, 3.493
16.769, 49.662, 46.520
25.363, 15.044, 3.348
26.914, 29.337, 3.303
43.285, 30.309, 3.248
32.843, 5.370, 46.623
36.615, 38.099, 46.751
42.759, 9.468, 3.551
47.372, 25.959, 3.520
28.747, 3.005, 3.498
36.892, 44.517, 46.589
8.814, 37.214, 46.579
28.272, 39.411, 3.438
45.351, 43.055, 46.714
49.973, 43.763, 3.166
40.772, 10.740, 46.349
16.727, 15.914, 3.622
25.150, 4.544, 4.216
1.056, 1.866, 3.214
28.084, 6.584, 3.462
31.497, 31.883, 46.645
16.530, 22.064, 46.619
13.634, 24.212, 46.646
41.418, 37.568, 3.459
12.444, 37.084, 46.762
18.743, 38.795, 6.176
30.320, 2.414, 46.892
49.681, 41.468, 46.737
11.736, 10.949, 46.738
11.983, 13.202, 6.169
12.106, 35.403, 3.421
10.441, 22.606, 46.629
29.389, 49.198, 3.569
47.592, 0.384, 3.194
29.281, 36.106, 3.184
18.036, 22.389, 3.261
26.221, 46.741, 3.543
36.540, 47.038, 3.304
10.284, 48.637, 3.355
10.074, 32.240, 3.313
49.832, 32.279, 46.631
6.155, 22.016, 46.520
13.501, 26.789, 3.430
25.149, 12.399, 46.455
15.350, 37.123, 3.440
2.738, 41.598, 3.468
35.506, 15.380, 3.426
5.381, 1.009, 46.756
16.448, 6.606, 3.257
33.357, 8.293, 3.172
18.341, 3.578, 3.241
6.272, 9.051, 46.205
10.280, 40.599, 46.716
44.292, 2.713, 46.584
38.271, 39.156, 3.329
3.830, 31.441, 3.601
18.545, 46.118, 46.614
4.727, 18.615, 46.698
21.957, 21.148, 3.372
3.181, 41.232, 46.608
22.754, 36.452, 46.356
48.469, 16.346, 3.426
43.447, 46.465, 3.364
24.498, 5.757, 46.662
17.966, 29.453, 46.598
3.860, 49.514, 3.326
25.841, 36.933, 3.332
42.948, 40.341, 46.011
42.734, 31.375, 46.553
11.135, 47.180, 46.009
25.251, 29.371, 46.621
0.410, 47.932, 3.254
19.110, 9.664, 46.510
17.844, 12.891, 46.747
46.742, 39.544, 46.784
17.199, 25.867, 3.477
44.161, 39.642, 3.500
45.096, 43.361, 3.272
6.063, 11.692, 3.512
16.817, 48.267, 3.332
17.332, 25.752, 46.826
30.141, 35.659, 46.440
34.117, 34.412, 46.605
46.577, 12.654, 46.845
43.120, 17.013, 3.336
16.805, 40.648, 3.461
20.238, 46.200, 3.766
11.135, 2.429, 3.186
32.098, 21.802, 46.693
37.605, 34.510, 46.680
43.284, 3.961, 3.222
16.853, 6.786, 46.840
22.299, 19.608, 46.684
13.159, 46.157, 3.434
10.048, 15.405, 46.398
19.548, 8.768, 3.348
29.859, 31.394, 3.269
24.377, 7.953, 3.409
23.848, 49.484, 46.655
40.735, 6.574, 3.361
0.392, 28.541, 3.606
24.431, 40.410, 3.562
0.535, 12.345, 46.592
45.752, 19.791, 3.680
30.183, 18.455, 46.605
16.526, 44.539, 3.882
7.355, 26.005, 3.414
5.455, 19.800, 3.557
25.165, 39.166, 46.335
44.848, 23.182, 3.678
9.810, 44.809, 3.525
48.660, 15.340, 46.525
12.160, 20.199, 3.303
8.639, 18.665, 3.499
7.259, 47.084, 46.410
14.242, 40.347, 46.582
7.972, 12.497, 46.744
39.677, 47.258, 46.621
39.209, 9.990, 3.430
4.978, 44.344, 46.554
22.927, 34.808, 3.240
45.959, 23.860, 46.631
37.257, 11.148, 46.427
32.605, 38.071, 46.664
2.062, 6.080, 3.366
35.334, 4.024, 4.124
16.930, 11.306, 3.382
9.341, 41.197, 3.499
8.587, 19.330, 46.827
11.250, 3.654, 46.587
37.996, 21.789, 3.405
26.596, 35.856, 46.697
21.922, 16.349, 3.526
32.675, 33.976, 3.415
48.463, 35.683, 46.783
30.507, 41.849, 3.338
3.487, 45.543, 3.342
9.445, 14.897, 3.735
26.030, 45.909, 46.623
2.683, 15.079, 46.734
34.171, 26.847, 3.644
24.093, 42.703, 46.638
29.519, 45.893, 46.449
42.002, 24.036, 46.642
20.806, 6.234, 46.414
32.671, 1.553, 3.626
4.312, 23.884, 3.471
10.653, 24.284, 3.532
32.876, 28.426, 46.785
30.590, 24.256, 3.155
46.810, 33.089, 3.436
36.097, 11.261, 3.254
36.129, 32.659, 3.926
46.114, 14.673, 44.001
48.841, 36.233, 3.495
5.999, 39.316, 3.490
9.572, 7.255, 46.605
48.363, 2.677, 46.513
36.005, 21.275, 46.493
48.108, 26.957, 46.741
30.775, 20.304, 3.358
13.187, 30.404, 3.329
25.984, 0.575, 3.315
28.228, 17.663, 3.406
46.203, 10.254, 3.336
43.199, 13.540, 46.401
4.151, 11.688, 46.668
28.795, 14.063, 3.291
48.087, 22.643, 3.348
30.303, 27.870, 3.509
13.197, 20.596, 46.605
20.207, 16.082, 46.688
19.600, 0.440, 3.507
4.599, 37.817, 46.772
31.354, 14.627, 46.499
10.687, 11.400, 3.392
20.728, 22.667, 46.651
15.933, 36.457, 46.679
36.235, 4.111, 46.690
38.778, 34.781, 3.468
23.015, 48.505, 3.312
37.733, 17.247, 46.352
41.766, 0.107, 46.210
7.586, 25.152, 46.647
34.919, 14.659, 46.521
40.066, 31.630, 3.246
43.248, 33.754, 3.265
41.099, 24.029, 3.687
18.552, 3.011, 46.383
6.216, 42.779, 4.435
32.530, 12.491, 3.413
41.187, 41.561, 3.363
4.456, 3.019, 3.385
37.854, 25.208, 3.440
17.196, 32.937, 46.598
1.164, 24.729, 3.477
38.156, 6.983, 46.471
6.960, 29.746, 3.538
40.045, 37.576, 46.627
24.070, 23.801, 3.607
2.110, 10.041, 3.417
13.705, 9.553, 3.277
23.074, 43.939, 3.438
26.721, 32.906, 3.385
27.909, 49.045, 46.533
32.758, 47.841, 3.248
7.446, 4.274, 46.705
31.676, 5.176, 3.183
33.135, 45.151, 46.813
12.129, 5.961, 3.382
22.056, 2.553, 46.552
24.640, 18.817, 3.416
21.285, 39.674, 46.623
4.227, 27.526, 3.612
39.205, 30.876, 46.715
24.603, 22.506, 46.030
37.016, 7.279, 3.556
13.628, 49.552, 3.255
37.978, 0.858, 46.489
47.432, 46.270, 45.683
45.133, 7.153, 3.308
40.808, 27.647, 46.814
31.698, 48.751, 46.342
26.613, 43.196, 3.451
34.839, 41.120, 46.678
3.923, 5.878, 46.819
29.020, 39.003, 46.492
3.030, 48.154, 46.508
1.087, 44.863, 46.838
6.416, 47.187, 3.408
8.896, 8.528, 3.124
30.831, 25.252, 46.615
4.639, 28.398, 46.701
27.048, 25.689, 3.715
15.992, 18.963, 44.268
34.199, 44.336, 3.518
35.719, 48.037, 46.564
37.964, 18.391, 3.458
10.967, 26.998, 46.658
32.681, 11.556, 46.642
28.334, 22.674, 46.470
1.771, 9.016, 46.746
41.806, 16.809, 46.425
48.237, 9.450, 46.807
13.470, 7.079, 46.762
30.598, 8.393, 46.430
27.397, 21.657, 3.358
22.707, 12.227, 3.365
1.878, 17.412, 3.609
43.529, 0.444, 3.483
25.701, 19.065, 46.365
32.096, 38.193, 4.022
10.410, 28.268, 3.762
14.115, 13.485, 46.572
7.754, 30.229, 46.517
28.902, 11.581, 46.610
27.889, 32.529, 46.705
35.515, 31.070, 46.636
