x, y, z
21.312, 43.700, 3.245
21.309, 47.736, 3.071
29.634, 30.098, 46.600
11.360, 42.418, 46.412
41.160, 23.700, 3.187
10.408, 38.995, 3.598
14.171, 41.075, 3.471
31.907, 22.644, 46.480
41.061, 15.886, 3.397
36.760, 36.743, 3.225
47.691, 46.249, 3.821
34.520, 43.076, 3.596
7.808, 13.508, 3.206
22.611, 32.999, 46.829
22.901, 0.974, 46.656
33.314, 49.374, 46.601
38.385, 9.157, 46.530
31.742, 18.393, 46.913
30.975, 43.355, 46.573
46.418, 3.038, 46.564
8.518, 40.304, 46.402
12.264, 29.684, 46.428
25.368, 18.289, 46.514
24.421, 25.005, 46.405
33.049, 10.674, 46.586
28.303, 3.859, 3.374
29.773, 33.627, 3.428
6.851, 23.928, 46.745
44.123, 46.599, 46.436
10.762, 18.949, 3.310
3.618, 43.224, 3.569
10.848, 15.332, 3.451
3.226, 49.580, 46.556
35.153, 12.127, 3.248
43.025, 35.045, 46.892
47.335, 48.935, 46.732
3.946, 20.149, 46.727
37.614, 49.107, 4.271
39.982, 42.944, 3.131
20.796, 23.029, 46.727
35.300, 29.242, 3.179
24.185, 46.827, 46.499
6.269, 37.548, 46.316
25.682, 35.324, 46.572
40.633, 19.589, 3.312
0.477, 41.615, 3.560
25.089, 21.781, 46.771
31.614, 2.712, 3.140
6.721, 1.446, 46.656
36.584, 32.720, 3.450
4.016, 19.667, 3.924
10.882, 46.108, 3.494
10.562, 7.431, 3.485
12.727, 9.766, 46.385
32.330, 6.474, 46.390
22.058, 37.075, 46.777
17.475, 49.886, 3.551
18.583, 21.849, 3.320
29.710, 1.042, 46.555
7.449, 6.018, 3.198
20.801, 44.257, 46.413
43.605, 37.126, 3.464
7.922, 22.223, 3.198
40.617, 46.873, 3.524
24.661, 28.624, 3.274
31.413, 11.102, 3.352
47.620, 24.028, 3.300
10.879, 3.950, 3.139
41.551, 39.220, 46.682
33.893, 38.666, 3.402
19.429, 10.339, 46.409
32.813, 14.903, 46.626
12.633, 13.448, 46.709
4.815, 12.535, 46.846
48.365, 24.554, 46.681
41.469, 4.473, 3.558
28.327, 9.109, 3.334
47.365, 19.600, 3.364
20.890, 28.859, 3.278
40.195, 28.414, 43.996
9.032, 7.591, 46.780
14.559, 16.873, 3.372
11.019, 20.235, 46.259
19.958, 6.654, 46.245
47.855, 12.311, 3.280
41.342, 12.165, 3.905
1.579, 10.372, 46.500
44.133, 25.512, 3.232
24.513, 49.322, 3.428
17.879, 17.897, 3.419
40.565, 12.458, 46.535
20.189, 36.005, 3.285
16.275, 0.811, 46.770
38.261, 6.717, 3.819
3.858, 39.557, 3.389
39.779, 34.986, 3.332
25.003, 10.935, 3.072
39.664, 25.777, 46.514
40.635, 42.586, 46.783
30.823, 6.325, 3.303
2.787, 6.691, 46.693
12.977, 26.253, 46.515
