x, y, z
0.153, 40.658, 3.591
22.757, 43.321, 46.752
15.192, 27.504, 46.707
24.307, 17.303, 3.579
30.756, 33.307, 3.259
45.899, 34.269, 46.466
0.707, 30.336, 3.365
46.257, 2.175, 3.220
14.211, 45.183, 46.791
21.822, 18.222, 46.736
39.131, 24.531, 3.321
17.929, 17.404, 46.513
1.928, 5.192, 46.374
10.974, 35.705, 46.417
2.314, 18.452, 46.537
24.210, 4.494, 46.506
13.394, 40.977, 3.776
24.780, 37.813, 46.784
15.890, 8.962, 46.652
49.321, 15.378, 46.478
17.415, 24.418, 3.435
13.833, 41.089, 46.584
18.350, 25.130, 46.683
35.187, 4.677, 46.377
23.138, 46.475, 3.433
34.310, 8.215, 3.254
42.712, 15.525, 3.573
36.943, 31.554, 3.380
47.304, 22.645, 46.627
13.236, 1.244, 46.649
38.630, 35.150, 3.408
27.142, 6.076, 46.720
6.616, 34.381, 46.899
19.327, 20.899, 3.636
15.108, 20.123, 46.789
25.192, 16.616, 46.118
21.928, 39.959, 46.651
41.167, 21.687, 3.204
45.927, 13.100, 46.501
49.708, 0.708, 3.237
2.927, 7.873, 3.424
27.777, 9.719, 46.648
38.983, 1.991, 3.519
2.064, 43.631, 3.278
37.956, 48.685, 3.283
30.120, 46.762, 3.351
48.535, 44.497, 3.231
4.253, 23.851, 46.763
34.103, 47.266, 46.830
25.732, 41.054, 46.418
11.516, 8.121, 46.224
7.586, 26.277, 46.413
8.780, 2.080, 3.688
10.704, 48.420, 3.128
3.985, 31.485, 46.525
15.511, 21.447, 3.431
21.972, 3.539, 3.270
36.443, 34.887, 46.676
1.712, 8.556, 46.278
31.447, 40.042, 46.338
5.618, 24.349, 3.623
17.989, 46.657, 3.373
28.850, 24.600, 46.613
45.849, 37.880, 46.644
33.861, 26.337, 46.516
40.680, 24.985, 46.553
35.238, 12.426, 46.440
26.180, 44.624, 46.374
25.893, 31.577, 46.601
0.102, 11.904, 46.798
27.016, 32.796, 3.621
9.839, 41.452, 3.350
41.814, 4.131, 46.549
37.305, 49.184, 46.738
33.722, 47.527, 3.360
30.599, 42.987, 3.409
16.941, 0.060, 3.314
35.432, 24.444, 3.549
29.532, 13.695, 3.376
35.471, 1.111, 3.284
47.806, 5.680, 3.425
24.505, 38.509, 3.854
46.857, 49.076, 46.826
42.759, 31.889, 46.639
5.226, 3.140, 3.589
24.271, 8.826, 46.641
6.366, 33.524, 3.511
49.950, 2.174, 46.582
35.857, 37.561, 3.566
44.492, 20.656, 45.958
4.474, 36.529, 3.776
31.908, 17.259, 3.373
23.479, 43.068, 3.247
49.551, 27.234, 3.196
