x, y, z
40.855, 28.597, 3.234
27.557, 46.421, 45.941
2.745, 17.241, 46.870
40.491, 6.613, 3.334
5.098, 38.408, 46.406
5.416, 31.662, 46.519
32.473, 13.645, 3.619
11.474, 44.544, 3.282
25.210, 30.466, 46.680
39.315, 26.367, 46.550
31.187, 6.349, 46.566
16.741, 44.671, 46.682
42.437, 2.975, 3.182
16.273, 12.612, 46.697
1.997, 13.150, 3.283
7.822, 43.280, 3.266
44.028, 37.756, 3.410
7.524, 14.720, 3.424
24.209, 37.854, 46.472
23.487, 36.803, 3.481
7.659, 29.284, 3.193
1.637, 6.068, 3.326
43.282, 9.786, 3.282
44.354, 33.997, 3.437
3.656, 8.884, 3.271
22.335, 15.167, 3.381
19.120, 4.437, 46.508
47.391, 38.386, 46.676
40.881, 21.016, 3.476
49.616, 2.216, 3.684
9.194, 7.943, 3.112
28.940, 11.776, 3.464
14.117, 16.511, 46.844
44.054, 18.992, 3.550
32.771, 15.293, 46.550
34.846, 16.786, 3.177
25.451, 17.764, 46.558
3.515, 23.643, 3.251
41.032, 17.150, 3.528
24.398, 45.335, 46.827
17.803, 48.453, 3.352
2.759, 41.037, 46.621
47.262, 39.480, 3.294
13.400, 47.682, 3.307
11.069, 29.500, 3.515
44.352, 29.889, 3.421
20.078, 11.307, 46.453
45.230, 42.262, 46.678
32.150, 10.121, 46.524
20.186, 30.521, 3.224
6.032, 8.520, 46.867
38.590, 14.198, 46.363
25.609, 49.436, 3.574
20.776, 43.188, 46.669
1.779, 31.840, 46.596
9.726, 48.551, 46.814
15.469, 6.230, 46.337
21.840, 42.966, 3.253
13.663, 19.999, 46.831
34.497, 24.822, 3.413
13.584, 46.858, 46.598
18.887, 8.623, 3.265
23.306, 46.440, 3.738
14.063, 41.832, 3.343
47.687, 16.388, 3.473
6.113, 6.098, 3.420
49.233, 41.536, 46.610
30.430, 37.063, 3.181
34.816, 40.313, 3.342
41.005, 32.033, 3.336
6.607, 0.333, 46.086
36.956, 43.264, 4.111
31.480, 18.972, 3.468
6.636, 17.080, 46.603
13.286, 9.659, 46.778
39.182, 9.859, 3.399
44.520, 26.530, 4.002
3.480, 38.988, 3.494
21.004, 39.581, 46.509
0.638, 33.781, 3.306
30.907, 26.432, 3.647
36.190, 16.830, 46.640
34.439, 40.838, 46.642
24.966, 6.875, 3.206
23.678, 27.332, 46.665
23.697, 48.610, 46.857
3.831, 2.788, 46.787
12.028, 5.194, 3.441
45.173, 18.227, 46.602
23.753, 40.242, 4.755
48.002, 11.610, 45.345
10.098, 2.005, 46.680
10.179, 44.507, 46.800
40.618, 36.050, 3.229
30.014, 13.129, 46.633
15.878, 12.245, 3.342
11.716, 33.174, 3.178
3.948, 24.434, 46.138
25.280, 43.056, 3.281
4.268, 13.588, 46.897
33.436, 36.685, 46.473
27.237, 20.649, 46.357
6.687, 4.789, 46.699
11.979, 23.637, 46.935
38.403, 42.019, 46.799
32.070, 33.294, 46.548
41.629, 11.814, 46.303
34.055, 28.409, 3.699
13.226, 38.888, 46.736
45.375, 32.589, 46.601
35.904, 11.808, 3.231
15.090, 0.886, 3.302
32.311, 10.294, 3.358
5.972, 36.246, 3.517
26.895, 35.459, 3.392
4.228, 32.700, 3.256
1.833, 28.019, 46.667
17.184, 41.096, 46.648
12.013, 9.714, 4.003
36.950, 37.130, 46.412
35.373, 8.460, 46.753
0.502, 41.082, 3.180
47.390, 42.892, 3.332
44.209, 41.216, 3.728
29.341, 43.385, 3.364
17.903, 42.142, 3.276
22.330, 14.356, 46.603
17.003, 38.128, 3.625
23.151, 4.926, 46.755
25.391, 24.181, 46.710
17.225, 29.439, 46.354
37.634, 34.277, 3.251
1.381, 10.478, 46.529
46.489, 25.551, 46.663
10.387, 27.419, 46.654
22.191, 32.581, 46.656
1.242, 26.246, 3.283
35.104, 45.043, 46.635
31.715, 22.426, 3.096
1.035, 44.613, 3.208
16.970, 24.198, 3.267
43.702, 0.938, 46.361
48.061, 20.692, 46.235
31.066, 46.940, 46.528
48.997, 17.487, 46.924
35.317, 12.887, 46.574
46.089, 48.105, 46.657
