x, y, z
16.912, 45.136, 46.494
44.355, 28.843, 3.448
29.673, 11.206, 46.675
49.021, 46.350, 46.589
11.294, 47.525, 3.576
37.709, 26.965, 3.632
24.587, 24.282, 3.487
15.986, 13.463, 3.402
9.863, 13.147, 3.387
12.863, 40.495, 46.509
49.124, 10.933, 3.339
41.436, 31.854, 3.202
11.029, 32.793, 46.803
44.268, 34.313, 46.684
14.773, 10.961, 46.608
45.925, 11.277, 46.471
22.259, 40.661, 3.384
41.166, 49.549, 3.267
13.169, 15.289, 3.600
32.997, 17.138, 3.446
1.971, 44.434, 46.507
34.814, 36.971, 46.766
40.278, 8.431, 46.781
16.111, 21.223, 46.624
20.770, 44.040, 3.249
11.553, 26.846, 3.488
14.527, 49.978, 3.699
27.137, 49.047, 46.602
48.409, 47.752, 3.662
10.104, 9.304, 3.345
3.260, 43.796, 3.306
13.716, 7.701, 3.468
6.292, 14.340, 3.633
32.880, 5.902, 3.404
28.907, 40.998, 3.304
45.899, 11.719, 3.490
25.962, 26.358, 46.630
38.467, 46.753, 3.648
29.433, 7.838, 3.348
3.961, 30.179, 3.371
6.604, 45.511, 3.542
39.669, 8.658, 3.376
23.405, 12.437, 3.669
11.004, 25.755, 46.726
16.319, 21.091, 3.420
48.660, 39.335, 46.460
22.008, 36.068, 46.595
47.171, 31.628, 46.490
48.184, 3.954, 46.555
26.763, 13.354, 3.788
46.846, 28.091, 46.501
37.016, 30.551, 46.517
48.720, 49.876, 46.267
30.452, 19.708, 3.489
15.309, 39.577, 3.410
20.586, 46.057, 46.411
2.555, 12.755, 46.694
26.721, 17.417, 46.148
14.748, 46.391, 3.472
33.990, 44.054, 46.545
17.746, 35.195, 46.820
5.185, 35.230, 3.103
42.333, 5.833, 3.303
32.737, 42.637, 3.315
20.122, 11.430, 3.196
29.742, 11.462, 3.286
25.373, 35.239, 3.347
19.749, 15.488, 46.789
3.794, 30.916, 46.595
28.464, 34.392, 46.166
10.047, 15.020, 46.580
21.786, 26.122, 46.712
39.797, 11.768, 46.831
13.120, 29.923, 46.535
45.747, 24.434, 46.785
45.460, 44.696, 3.581
44.096, 17.459, 46.916
38.951, 34.756, 3.761
5.283, 22.181, 3.165
1.343, 8.987, 46.609
6.715, 23.901, 46.704
28.316, 44.636, 3.229
23.557, 15.218, 46.368
0.136, 17.669, 3.903
1.487, 3.858, 46.545
0.246, 29.279, 46.788
39.114, 21.870, 46.510
12.018, 17.916, 46.772
11.444, 11.905, 46.791
13.743, 14.543, 46.457
13.297, 19.212, 3.337
30.447, 42.890, 46.768
5.202, 10.335, 46.423
23.443, 15.971, 3.668
48.983, 12.448, 46.502
36.576, 13.931, 46.394
24.430, 0.923, 46.357
28.176, 3.269, 46.217
31.699, 35.738, 46.475
12.767, 7.967, 46.475
42.546, 14.344, 3.241
36.538, 18.559, 3.525
20.821, 1.240, 3.335
34.458, 48.199, 3.545
31.202, 4.871, 46.750
40.703, 20.429, 3.109
9.083, 34.524, 3.537
28.682, 7.151, 46.370
14.458, 29.804, 3.358
23.722, 3.079, 3.416
15.328, 37.862, 46.784
8.200, 35.765, 46.582
29.994, 27.968, 46.717
16.620, 17.203, 3.484
35.965, 14.750, 3.311
42.679, 10.381, 3.354
30.571, 46.588, 46.584
39.572, 16.596, 3.226
25.778, 11.702, 46.696
6.230, 27.929, 46.619
19.887, 15.009, 3.271
37.554, 18.488, 46.336
9.362, 29.091, 46.835
2.144, 22.967, 46.551
5.531, 42.073, 46.653
46.790, 19.066, 3.245
15.854, 23.515, 43.121
9.625, 16.948, 3.429
38.386, 2.628, 46.683
35.161, 0.591, 46.511
6.376, 6.270, 3.210
1.715, 37.008, 46.265
7.095, 32.441, 46.703
17.588, 27.852, 3.367
35.748, 40.919, 46.813
5.186, 20.762, 46.781
28.156, 25.750, 3.908
48.521, 42.873, 46.328
6.667, 18.856, 3.462
20.598, 5.184, 3.549
27.686, 48.453, 3.269
8.198, 3.439, 3.410
37.143, 6.128, 46.666
2.194, 40.686, 46.682
41.465, 1.444, 46.789
24.122, 33.319, 45.813
44.625, 48.748, 3.483
45.929, 4.643, 3.628
21.449, 47.647, 3.723
13.025, 11.708, 3.473
33.805, 17.672, 46.701
7.857, 48.403, 46.508
19.731, 18.749, 46.023
34.617, 28.883, 3.442
44.545, 3.697, 46.696
47.305, 1.243, 3.323
7.820, 28.300, 3.414
46.898, 22.925, 3.362
49.934, 21.305, 3.191
32.292, 14.303, 46.666
18.302, 11.981, 46.358
7.389, 45.056, 46.749
10.431, 44.323, 3.386
47.943, 26.471, 3.489
28.080, 14.430, 46.552
1.652, 19.411, 46.627
4.731, 2.899, 46.717
27.225, 45.538, 46.468
10.943, 40.508, 3.418
49.419, 44.147, 3.184
1.108, 27.477, 3.338
14.738, 25.516, 3.306
45.444, 20.575, 46.517
45.688, 8.430, 3.550
17.007, 8.068, 46.492
28.473, 29.435, 3.283
17.611, 2.167, 3.043
11.222, 4.840, 46.654
41.021, 32.877, 46.677
23.595, 40.121, 46.498
5.138, 38.426, 46.501
25.429, 42.395, 3.181
25.432, 39.042, 3.464
24.989, 45.697, 3.252
0.939, 40.920, 3.233
35.945, 36.606, 3.399
32.195, 39.533, 46.830
42.139, 40.151, 46.397
1.066, 36.721, 3.428
36.542, 4.264, 3.171
11.459, 47.064, 46.426
43.087, 13.636, 46.520
43.618, 25.153, 3.337
20.952, 7.158, 46.842
0.794, 15.945, 46.264
31.220, 49.455, 3.292
14.546, 33.836, 46.480
25.499, 36.580, 46.639
25.547, 31.516, 3.374
45.319, 45.439, 46.349
23.252, 19.985, 3.095
4.247, 16.405, 46.655
27.412, 21.648, 3.546
34.140, 3.641, 46.046
25.735, 6.233, 3.280
14.397, 26.090, 46.624
48.015, 18.286, 46.615
8.038, 38.172, 3.346
19.566, 38.308, 46.532
12.397, 22.906, 3.455
3.339, 8.941, 3.415
37.198, 22.404, 3.388
38.626, 43.107, 3.462
37.113, 45.506, 46.671
33.374, 7.300, 46.655
41.194, 5.074, 46.742
28.003, 20.629, 46.749
17.665, 48.608, 46.798
35.213, 21.490, 46.547
34.121, 1.629, 3.379
35.833, 11.308, 3.244
21.385, 3.468, 46.747
16.622, 32.445, 3.756
9.450, 21.031, 3.311
35.420, 44.628, 3.388
48.190, 35.701, 46.684
20.726, 22.641, 46.521
43.483, 2.106, 3.486
45.274, 37.943, 46.729
9.625, 21.194, 46.667
22.287, 11.324, 46.833
4.739, 2.116, 3.416
33.161, 10.767, 46.663
4.502, 35.077, 46.706
10.483, 30.877, 3.451
8.796, 24.630, 3.266
13.473, 0.150, 46.725
20.223, 42.073, 46.507
44.686, 0.057, 46.699
31.694, 27.142, 3.236
24.455, 49.505, 3.369
17.209, 6.015, 3.440
28.876, 33.803, 3.878
11.291, 37.450, 46.471
13.235, 33.227, 3.588
37.753, 34.619, 46.685
19.971, 30.495, 3.428
22.457, 8.495, 3.728
15.173, 47.312, 44.601
6.625, 9.967, 3.706
21.184, 49.946, 46.784
16.564, 41.508, 46.759
46.870, 41.344, 3.308
27.046, 41.630, 46.463
12.007, 37.125, 3.516
24.854, 27.937, 3.235
49.667, 14.245, 3.408
30.698, 3.218, 3.386
38.362, 48.988, 46.652
42.218, 43.755, 46.698
36.460, 10.019, 46.615
36.478, 26.790, 46.544
3.061, 5.304, 3.243
17.394, 43.074, 3.172
33.530, 24.961, 46.658
30.331, 17.652, 46.434
23.788, 29.228, 46.616
35.450, 32.566, 3.747
32.408, 38.859, 3.404
3.360, 15.793, 3.323
2.839, 26.366, 46.802
2.168, 23.893, 3.326
49.845, 4.042, 3.330
24.307, 8.475, 46.694
19.067, 34.603, 3.506
47.850, 8.503, 46.782
9.579, 1.212, 46.565
18.104, 48.383, 3.487
39.554, 12.125, 3.382
10.218, 43.135, 46.571
3.809, 6.460, 46.486
2.201, 33.121, 3.618
27.334, 31.270, 46.696
43.768, 38.551, 3.547
43.068, 17.807, 3.443
36.008, 40.778, 3.688
17.945, 24.198, 3.453
29.193, 24.266, 46.397
0.937, 32.867, 46.331
39.363, 39.329, 3.292
41.262, 36.526, 46.231
49.009, 30.247, 3.416
16.779, 31.224, 46.601
49.557, 25.727, 46.823
37.831, 0.357, 3.517
23.266, 19.267, 46.771
11.258, 5.269, 3.465
48.653, 33.570, 3.799
12.787, 22.501, 46.526
42.012, 42.061, 3.286
14.311, 3.641, 3.163
2.327, 0.515, 46.702
6.917, 32.011, 3.731
31.944, 31.422, 3.331
45.250, 41.587, 46.710
37.942, 30.304, 3.240
32.789, 9.417, 3.556
32.558, 13.640, 3.378
26.804, 1.971, 3.662
24.019, 43.708, 46.643
43.777, 30.628, 46.756
6.460, 13.643, 46.610
8.071, 17.912, 46.703
26.069, 9.669, 3.609
17.488, 2.063, 46.465
40.354, 15.848, 46.670
20.752, 26.766, 3.220
42.348, 23.280, 46.569
8.484, 39.822, 46.432
34.601, 25.106, 3.208
40.004, 3.105, 3.481
40.267, 29.324, 46.530
34.377, 33.300, 46.403
22.444, 33.199, 3.350
47.759, 37.937, 3.204
16.741, 9.898, 3.148
13.787, 43.237, 3.578
7.467, 5.049, 46.404
41.425, 19.512, 46.827
30.635, 23.316, 3.701
28.958, 37.908, 46.349
41.136, 28.063, 3.223
43.381, 27.129, 45.359
45.078, 32.434, 3.629
24.373, 23.198, 46.540
29.515, 15.607, 3.361
41.893, 45.656, 3.346
0.963, 0.451, 3.181
28.925, 37.552, 3.306
38.470, 38.446, 46.659
33.915, 47.459, 46.668
44.073, 7.398, 46.437
26.549, 17.916, 3.538
13.465, 44.291, 46.613
30.745, 31.827, 46.796
48.663, 21.969, 46.729
24.792, 4.851, 46.659
3.042, 19.466, 3.166
31.414, 46.197, 3.135
3.078, 47.693, 3.818
22.242, 36.846, 3.424
9.028, 8.637, 46.574
18.825, 38.630, 3.724
42.189, 35.359, 3.339
16.545, 16.941, 46.516
40.224, 24.019, 3.543
46.364, 15.637, 3.391
14.731, 4.384, 46.435
23.706, 47.181, 46.396
33.638, 29.105, 46.496
43.699, 21.656, 3.297
30.985, 0.714, 46.285
33.573, 21.081, 3.297
20.841, 22.738, 3.403
46.520, 14.927, 46.462
49.805, 7.352, 3.524
32.615, 35.260, 3.426
10.858, 1.090, 3.126
3.081, 12.321, 3.099
7.488, 41.865, 3.319
42.126, 47.388, 46.507
15.837, 36.164, 3.542
1.665, 10.984, 6.345
5.233, 26.220, 3.245
16.539, 29.431, 6.712
47.334, 8.962, 6.376
38.984, 42.498, 46.815
2.020, 7.234, 6.730
4.162, 38.929, 3.612
4.597, 47.239, 46.659
20.865, 31.218, 46.398
31.835, 20.803, 46.750
15.878, 43.557, 6.421
8.891, 11.146, 6.577
19.431, 19.444, 3.635
1.996, 2.968, 6.175
12.223, 45.315, 6.629
19.449, 25.132, 43.831
24.623, 12.058, 6.978
17.814, 24.470, 46.635
48.937, 5.492, 6.912
6.262, 8.778, 7.130
13.437, 40.526, 6.614
14.180, 32.153, 7.214
39.921, 25.400, 46.641
39.564, 49.676, 6.646
41.425, 30.577, 43.794
44.866, 31.377, 43.332
41.742, 49.217, 43.590
6.554, 40.608, 43.010
36.467, 7.751, 3.488
19.009, 5.459, 44.367
26.249, 47.224, 43.559
21.730, 46.994, 7.315
48.887, 24.484, 6.430
45.643, 18.144, 43.672
34.156, 30.210, 42.444
32.155, 29.207, 6.349
0.947, 11.036, 43.830
28.844, 1.300, 6.357
41.954, 6.370, 43.441
10.930, 40.875, 43.332
7.371, 34.131, 6.549
46.670, 1.960, 44.003
7.323, 49.670, 3.475
26.878, 41.750, 6.126
14.981, 36.413, 43.725
18.956, 8.108, 5.489
38.345, 7.899, 43.550
9.364, 37.453, 6.430
29.214, 47.752, 6.158
23.366, 43.197, 6.091
44.582, 19.792, 6.249
8.843, 5.679, 6.833
10.768, 33.191, 6.217
28.276, 5.431, 5.759
8.776, 27.662, 42.319
11.912, 8.722, 7.104
30.588, 14.977, 43.425
24.378, 6.608, 6.934
23.074, 33.876, 42.046
33.010, 18.626, 6.609
48.247, 33.061, 42.314
6.901, 19.891, 43.585
28.623, 28.021, 6.826
45.595, 23.099, 7.303
45.826, 36.353, 43.636
42.078, 34.115, 43.418
3.298, 38.913, 43.237
31.306, 34.129, 42.849
42.891, 38.079, 43.649
28.332, 9.515, 6.465
18.858, 28.040, 46.665
4.380, 4.372, 43.321
49.546, 20.168, 43.743
18.221, 16.632, 43.089
46.500, 39.820, 43.350
6.574, 41.077, 7.317
22.622, 30.238, 5.615
40.313, 13.002, 7.867
1.588, 48.027, 44.233
4.973, 0.131, 44.041
33.371, 22.906, 43.381
24.624, 10.098, 42.965
2.255, 14.490, 43.005
43.055, 0.834, 8.107
46.864, 31.879, 7.252
7.042, 15.673, 43.848
21.804, 14.420, 6.358
41.752, 26.268, 6.175
21.194, 28.426, 43.786
17.223, 38.269, 6.883
43.394, 42.173, 43.579
34.171, 26.437, 42.629
4.657, 12.223, 43.473
9.255, 23.675, 44.292
18.922, 46.793, 43.029
1.346, 34.983, 43.300
26.265, 39.457, 43.205
18.266, 21.554, 6.665
35.569, 30.765, 6.828
33.470, 49.391, 43.511
15.596, 9.687, 6.653
21.702, 3.426, 6.825
3.247, 20.575, 43.965
25.918, 37.130, 6.372
14.122, 5.523, 6.345
48.584, 1.816, 6.695
39.194, 2.914, 43.291
37.666, 32.579, 43.311
22.564, 45.121, 43.340
28.946, 0.314, 43.340
23.312, 0.037, 6.711
25.421, 3.178, 6.621
21.036, 33.521, 7.553
49.422, 6.495, 43.816
18.256, 12.987, 6.598
14.982, 19.834, 6.515
0.246, 34.140, 7.845
42.216, 39.863, 6.379
12.219, 24.578, 42.631
49.095, 37.581, 42.890
36.610, 45.379, 6.854
26.556, 3.359, 43.152
22.715, 37.270, 43.516
35.604, 16.582, 44.134
18.271, 37.185, 42.956
3.520, 27.649, 43.761
38.207, 41.397, 6.662
9.008, 14.933, 6.618
41.373, 34.354, 6.833
4.357, 24.107, 43.720
19.698, 49.889, 6.296
30.562, 30.109, 43.707
6.105, 30.217, 43.675
9.230, 46.492, 43.543
22.848, 48.677, 43.553
40.648, 23.276, 43.377
38.011, 20.365, 6.396
15.623, 1.926, 6.742
21.374, 10.824, 6.553
19.311, 9.027, 43.807
32.408, 0.883, 6.664
10.052, 41.965, 6.532
36.134, 38.694, 44.007
6.753, 23.159, 6.057
5.083, 5.003, 6.156
47.688, 29.339, 43.321
32.245, 37.597, 43.208
45.488, 5.735, 7.855
47.401, 44.894, 43.132
36.041, 2.074, 6.269
12.783, 11.254, 43.371
9.899, 29.079, 6.968
33.184, 45.716, 43.315
44.561, 42.953, 6.736
0.319, 2.243, 43.349
43.982, 15.903, 6.318
40.823, 44.006, 6.406
13.475, 32.162, 43.410
33.217, 21.996, 6.505
21.979, 25.895, 7.163
4.795, 12.254, 7.108
45.698, 5.696, 43.761
36.668, 34.365, 6.960
14.347, 48.013, 6.686
42.262, 10.342, 44.457
2.162, 14.728, 6.627
7.790, 19.970, 6.479
48.581, 21.007, 6.225
45.083, 13.609, 43.550
47.720, 12.474, 6.439
22.310, 17.704, 43.781
42.078, 16.365, 43.551
13.540, 36.770, 6.952
35.210, 35.273, 42.799
38.337, 28.556, 43.845
5.325, 48.365, 6.977
17.704, 34.338, 7.016
8.743, 46.739, 6.366
15.402, 39.901, 43.357
42.869, 3.113, 43.629
38.855, 36.727, 43.472
36.591, 42.820, 43.448
32.976, 41.882, 44.003
25.214, 47.242, 6.278
5.035, 34.051, 43.364
9.372, 31.955, 43.817
19.833, 0.677, 43.114
29.717, 17.964, 6.275
19.050, 21.540, 43.468
27.056, 22.404, 7.006
32.307, 15.124, 7.530
29.428, 44.568, 43.827
49.650, 39.006, 6.133
28.931, 14.559, 7.288
28.727, 36.441, 42.913
19.697, 42.142, 6.057
10.439, 24.968, 6.292
36.216, 20.709, 43.294
22.584, 6.972, 43.617
29.709, 40.701, 44.177
23.006, 41.608, 43.321
37.397, 16.667, 6.480
14.080, 23.673, 6.296
31.542, 25.411, 6.451
8.944, 11.794, 44.385
34.850, 7.370, 43.135
15.963, 28.435, 44.193
16.239, 13.136, 43.805
26.454, 43.384, 42.499
2.544, 41.534, 6.411
1.917, 45.204, 7.668
37.906, 49.334, 42.386
0.361, 41.341, 43.346
41.655, 22.129, 6.745
11.048, 35.368, 43.191
26.183, 7.016, 43.978
1.361, 49.216, 6.566
46.280, 39.102, 6.259
29.918, 36.052, 6.783
28.143, 11.062, 43.366
37.880, 5.538, 6.306
18.215, 26.363, 6.814
46.524, 21.984, 43.608
13.828, 27.536, 6.466
33.857, 42.172, 6.575
32.450, 32.942, 6.471
29.488, 21.524, 43.500
43.307, 45.826, 43.352
30.138, 6.318, 43.050
36.719, 12.101, 43.385
6.572, 7.836, 43.889
10.049, 8.159, 43.049
30.289, 43.592, 6.011
39.147, 30.957, 6.455
45.520, 26.733, 6.252
24.521, 33.303, 6.769
14.715, 19.444, 43.883
19.731, 33.448, 44.209
30.678, 25.992, 43.583
3.987, 36.211, 6.675
20.817, 13.389, 43.682
31.945, 2.710, 42.599
47.161, 25.908, 43.680
37.064, 23.976, 44.197
6.672, 37.094, 43.168
48.779, 16.765, 7.324
31.464, 7.512, 6.738
27.619, 31.762, 6.369
0.493, 25.058, 43.415
32.008, 18.779, 43.434
11.353, 20.732, 6.278
23.978, 25.868, 43.714
12.137, 28.478, 43.292
33.699, 37.685, 6.600
26.946, 23.952, 43.612
32.794, 46.091, 6.406
22.750, 21.553, 43.589
5.530, 44.504, 6.843
5.213, 16.659, 6.609
46.114, 9.264, 43.365
41.134, 18.066, 6.347
38.421, 37.339, 6.544
40.294, 13.136, 43.756
8.681, 4.215, 43.020
35.404, 26.591, 6.362
8.519, 0.495, 42.889
17.059, 31.635, 42.636
11.691, 49.234, 43.534
44.966, 35.494, 5.499
39.955, 40.185, 43.263
34.254, 9.966, 7.014
49.081, 42.256, 8.115
43.096, 20.517, 43.711
27.227, 28.476, 44.179
20.711, 37.297, 6.546
42.341, 47.086, 6.326
10.393, 15.780, 42.899
43.198, 7.880, 6.709
32.552, 4.418, 6.324
12.261, 12.535, 6.880
1.227, 30.750, 6.612
43.738, 11.584, 6.507
6.260, 1.592, 7.954
15.663, 43.490, 43.625
39.472, 44.571, 44.132
4.932, 44.314, 43.274
24.229, 28.742, 8.574
35.993, 2.178, 43.076
22.997, 3.207, 43.378
43.286, 31.139, 6.407
11.390, 19.952, 43.920
2.374, 18.067, 9.288
9.058, 8.724, 9.291
14.326, 29.903, 40.758
21.548, 18.040, 5.991
48.512, 12.780, 42.566
38.034, 25.907, 41.148
20.704, 6.295, 8.543
17.810, 4.748, 7.422
20.111, 29.162, 8.045
49.128, 16.877, 42.373
18.287, 28.759, 40.763
2.825, 31.815, 41.501
32.712, 10.324, 42.751
22.798, 21.682, 6.270
12.335, 44.858, 42.682
11.953, 2.818, 43.577
36.857, 12.133, 6.865
27.516, 5.404, 9.567
37.065, 30.101, 40.426
45.943, 48.260, 43.989
39.512, 33.469, 40.551
17.259, 28.508, 10.531
25.148, 16.380, 6.818
28.942, 40.273, 40.292
48.907, 27.839, 7.687
35.500, 48.828, 7.340
26.016, 19.952, 43.430
29.954, 3.259, 8.917
18.095, 10.134, 9.121
25.361, 36.742, 40.772
23.642, 39.733, 6.638
20.301, 0.758, 9.668
17.449, 48.397, 9.177
20.515, 19.298, 40.921
17.762, 17.434, 7.490
24.944, 0.584, 41.073
15.128, 49.951, 41.708
38.735, 23.922, 8.052
13.276, 3.015, 10.065
10.513, 2.142, 6.726
33.790, 3.296, 9.377
28.925, 42.679, 9.127
2.499, 9.540, 9.522
34.801, 6.584, 8.160
24.095, 3.650, 9.962
33.599, 28.301, 9.658
15.814, 46.158, 40.772
37.952, 8.817, 7.752
48.794, 49.047, 42.173
15.179, 6.941, 9.515
37.628, 0.814, 9.887
30.472, 47.345, 41.431
26.387, 39.524, 9.207
18.432, 46.039, 6.294
37.282, 18.163, 41.493
26.270, 32.331, 43.277
15.444, 45.392, 9.672
4.547, 6.367, 9.463
8.306, 43.637, 41.613
44.088, 38.996, 39.605
9.723, 46.757, 39.922
21.227, 47.802, 40.517
40.443, 3.447, 7.192
23.926, 23.933, 40.677
45.735, 33.425, 21.980
33.310, 44.599, 39.715
36.595, 36.733, 40.130
36.932, 40.356, 40.882
12.079, 42.946, 9.386
4.441, 1.183, 39.640
14.103, 16.218, 6.884
3.434, 17.937, 41.626
35.258, 24.260, 8.864
23.259, 5.804, 40.352
37.842, 27.399, 9.683
13.164, 15.970, 23.794
45.838, 4.318, 39.970
6.362, 13.640, 40.795
36.736, 20.159, 9.515
14.933, 26.093, 40.567
43.538, 43.630, 39.573
37.043, 11.410, 12.183
26.701, 46.458, 40.229
41.630, 17.204, 22.442
34.696, 33.303, 39.235
21.828, 2.366, 38.889
4.813, 15.491, 10.425
34.287, 45.654, 9.923
42.583, 38.190, 14.876
20.858, 43.976, 9.249
15.089, 25.144, 10.166
22.806, 38.677, 10.270
1.125, 15.981, 39.595
26.646, 44.397, 37.022
31.689, 10.823, 10.985
46.000, 47.734, 7.374
25.666, 40.129, 38.983
43.494, 17.493, 40.868
18.624, 45.116, 38.700
48.548, 48.427, 10.214
8.592, 43.902, 10.112
23.316, 42.292, 11.883
40.222, 46.370, 40.409
34.219, 9.228, 14.171
