x, y, z
34.552, 22.748, 46.649
29.474, 28.751, 3.382
5.442, 6.196, 4.142
36.058, 2.952, 46.292
44.435, 0.100, 46.548
37.673, 32.491, 46.560
43.143, 12.268, 46.575
15.512, 40.983, 3.697
23.327, 32.185, 46.668
12.984, 15.767, 46.661
19.312, 11.467, 3.390
31.579, 31.954, 3.391
47.740, 31.667, 3.283
20.831, 26.007, 46.331
26.683, 32.008, 3.409
7.213, 22.786, 46.381
48.985, 41.968, 3.387
42.013, 42.748, 46.511
26.867, 48.551, 46.597
35.752, 33.388, 3.500
2.399, 44.513, 3.428
38.099, 26.747, 3.378
24.170, 0.881, 46.389
14.889, 31.433, 3.394
22.890, 10.938, 45.631
34.823, 7.124, 3.504
4.177, 32.573, 3.549
48.502, 5.311, 3.451
7.809, 36.477, 3.587
45.196, 24.389, 46.666
41.403, 21.150, 3.196
6.350, 44.141, 3.247
0.704, 13.866, 46.427
1.556, 20.551, 46.462
23.346, 28.786, 46.665
10.760, 4.656, 46.789
19.296, 40.896, 46.422
5.487, 30.790, 46.817
13.825, 47.051, 3.255
3.518, 22.650, 3.216
23.027, 17.752, 3.327
17.986, 15.268, 46.528
12.981, 42.102, 46.871
28.089, 22.860, 46.708
2.656, 19.159, 3.386
20.464, 0.850, 3.299
21.819, 48.127, 46.536
18.637, 11.885, 46.414
24.618, 45.912, 46.717
42.888, 1.084, 3.286
44.662, 40.058, 46.656
32.097, 16.525, 46.794
1.314, 48.353, 46.546
18.912, 33.041, 46.714
49.716, 44.806, 46.674
6.847, 16.586, 46.370
2.122, 4.750, 3.340
46.285, 23.766, 3.240
4.216, 0.366, 46.806
35.013, 19.208, 46.644
15.548, 30.512, 46.480
44.533, 29.660, 46.806
3.365, 16.688, 46.532
25.111, 29.045, 3.748
22.243, 43.578, 3.776
45.959, 5.941, 46.843
12.497, 8.612, 46.630
29.577, 16.917, 3.148
47.156, 12.868, 3.191
35.257, 10.087, 46.452
6.357, 11.856, 46.700
1.296, 28.243, 46.459
4.591, 47.211, 3.733
33.260, 38.366, 46.603
16.596, 1.608, 46.832
2.542, 8.850, 3.585
47.643, 21.346, 46.367
30.594, 20.672, 46.858
16.015, 27.033, 46.493
45.944, 17.002, 3.283
21.040, 28.397, 3.502
28.658, 38.022, 46.258
17.291, 8.209, 3.454
15.994, 40.045, 46.701
27.635, 25.017, 3.511
19.974, 14.856, 3.544
7.287, 4.312, 46.545
25.880, 4.446, 46.517
43.329, 36.400, 46.519
10.885, 48.430, 46.553
7.239, 15.326, 3.241
45.130, 17.945, 46.615
32.768, 7.557, 46.735
29.502, 5.100, 3.339
32.941, 44.271, 3.388
25.281, 7.974, 46.830
4.182, 45.981, 46.650
15.528, 34.273, 46.525
32.968, 17.855, 3.579
28.143, 44.999, 46.214
2.896, 10.941, 46.591
2.117, 37.315, 46.452
32.720, 14.469, 3.250
46.019, 43.690, 46.356
13.727, 37.261, 46.623
26.488, 2.194, 3.515
19.372, 29.306, 46.576
9.983, 40.189, 46.401
31.599, 25.617, 3.150
46.496, 44.876, 3.416
