x, y, z
26.425, 34.733, 3.290
39.499, 17.481, 46.649
27.241, 4.608, 3.313
17.742, 19.672, 3.324
35.394, 8.118, 3.503
6.894, 25.787, 46.805
48.149, 11.519, 46.461
3.872, 41.173, 3.325
40.592, 7.684, 3.480
4.513, 31.457, 46.575
14.100, 45.198, 46.607
30.921, 22.892, 46.772
25.785, 3.245, 46.633
22.551, 20.170, 46.696
31.842, 41.384, 46.462
35.130, 4.260, 3.912
39.857, 38.894, 46.818
12.498, 25.212, 3.323
22.209, 34.093, 46.639
43.661, 40.313, 46.652
35.726, 20.623, 3.348
19.621, 32.113, 46.467
44.803, 34.583, 46.485
45.256, 16.288, 46.654
49.647, 40.461, 46.667
28.282, 8.055, 3.388
33.313, 35.857, 3.650
37.981, 5.008, 46.449
29.710, 44.076, 46.684
16.236, 32.845, 46.729
42.803, 4.554, 3.484
35.948, 15.294, 3.403
36.753, 34.463, 3.057
28.635, 0.621, 46.502
5.307, 11.506, 46.462
37.202, 36.128, 46.778
1.769, 9.968, 46.542
15.085, 12.805, 3.383
5.094, 35.212, 46.368
27.232, 22.580, 3.308
41.488, 43.842, 3.143
9.396, 32.801, 3.227
1.262, 20.888, 46.633
27.520, 10.378, 46.411
21.864, 3.502, 46.679
33.114, 18.560, 3.346
23.752, 49.630, 46.573
46.175, 42.397, 46.729
12.076, 15.103, 3.220
40.626, 2.814, 46.691
10.442, 43.444, 46.393
48.448, 2.222, 46.204
38.008, 26.187, 3.444
24.434, 7.293, 3.409
11.758, 3.609, 3.259
40.586, 28.591, 3.645
44.621, 2.210, 46.426
39.467, 36.556, 3.463
7.519, 14.785, 3.142
32.084, 9.442, 3.330
37.082, 1.484, 3.418
47.941, 31.994, 46.594
41.861, 11.070, 3.429
12.446, 11.533, 46.725
8.347, 1.114, 3.276
20.283, 7.288, 3.270
8.337, 33.412, 46.691
38.606, 4.653, 3.278
28.878, 41.237, 3.482
7.564, 40.484, 3.204
28.045, 24.547, 46.595
9.297, 40.252, 46.427
30.859, 5.748, 3.386
17.582, 15.932, 3.415
8.277, 10.144, 46.358
0.507, 48.374, 46.632
7.680, 29.634, 46.581
44.040, 7.855, 3.421
15.256, 8.035, 46.657
33.134, 0.232, 46.619
25.510, 42.340, 3.402
21.711, 48.402, 3.739
16.735, 43.795, 3.344
11.663, 49.493, 3.305
6.990, 43.883, 3.592
42.183, 23.671, 3.279
21.093, 18.734, 3.667
21.669, 6.839, 46.183
9.749, 11.727, 3.430
36.545, 24.616, 45.414
25.544, 21.980, 45.912
25.802, 18.464, 46.850
10.813, 39.251, 3.405
4.994, 37.543, 3.303
16.932, 31.268, 3.401
45.458, 11.938, 3.377
31.494, 8.361, 46.350
29.890, 38.374, 46.557
31.779, 11.775, 46.608
0.570, 25.500, 46.575
37.229, 1.187, 46.901
14.796, 2.080, 3.305
44.179, 26.898, 3.275
43.323, 27.345, 46.659
3.890, 47.498, 46.594
33.677, 31.759, 3.320
13.924, 41.461, 3.554
0.516, 28.185, 3.642
13.005, 40.417, 46.504
6.929, 29.425, 3.362
1.524, 24.360, 3.196
47.671, 26.229, 3.198
9.456, 3.066, 46.736
15.980, 34.706, 3.434
32.129, 44.151, 3.556
29.928, 29.488, 3.525
37.068, 15.074, 46.543
46.053, 8.775, 46.583
21.939, 10.425, 3.318
28.545, 6.209, 46.549
45.538, 45.771, 3.409
48.699, 21.184, 3.662
44.418, 30.825, 46.807
46.861, 28.169, 46.186
33.380, 28.037, 4.008
9.038, 47.275, 3.479
47.353, 48.952, 3.569
17.347, 23.483, 3.640
48.997, 35.813, 46.792
48.138, 22.919, 46.667
34.455, 21.637, 46.348
7.017, 20.255, 3.325
7.819, 21.789, 46.604
18.216, 6.267, 46.651
30.532, 33.060, 3.228
48.475, 19.155, 46.469
45.430, 19.575, 3.304
1.341, 33.135, 46.359
18.808, 37.012, 3.661
11.313, 29.874, 46.729
49.262, 17.656, 3.331
36.072, 18.484, 46.597
35.707, 41.993, 3.546
7.922, 45.679, 46.772
44.120, 49.731, 3.412
22.272, 4.321, 3.234
8.466, 36.384, 3.324
30.002, 31.441, 46.665
46.373, 5.292, 46.797
39.104, 41.314, 3.302
35.513, 11.051, 46.106
23.493, 32.096, 3.185
39.680, 32.083, 3.393
25.185, 7.241, 46.738
17.552, 4.674, 4.119
16.226, 42.543, 46.541
33.728, 37.212, 46.615
30.078, 27.763, 46.574
41.556, 14.709, 46.682
36.662, 31.383, 46.657
45.370, 20.534, 46.515
14.548, 27.032, 46.676
1.335, 38.708, 3.186
14.082, 17.890, 3.675
38.124, 10.458, 3.830
3.114, 44.758, 3.511
13.040, 9.557, 3.138
3.033, 8.171, 5.872
30.917, 34.944, 46.877
0.521, 6.856, 3.971
32.720, 18.465, 46.406
46.362, 49.016, 46.640
18.608, 40.528, 3.327
26.495, 33.640, 46.310
38.506, 18.269, 3.542
33.870, 33.625, 45.990
29.642, 15.931, 46.713
10.467, 18.444, 3.433
49.503, 32.089, 3.362
