x, y, z
34.876, 33.825, 3.458
27.602, 16.578, 45.761
23.284, 16.640, 46.596
13.587, 47.479, 3.320
42.138, 12.718, 3.904
48.363, 38.971, 46.029
30.195, 20.198, 45.898
17.890, 24.305, 4.095
8.650, 33.350, 46.027
17.159, 29.415, 46.073
12.800, 31.084, 46.912
39.455, 32.544, 3.658
10.077, 6.115, 46.409
20.977, 41.452, 46.607
35.031, 46.570, 46.548
38.677, 46.467, 45.296
29.538, 34.904, 46.423
10.286, 42.369, 3.699
14.587, 2.750, 4.243
44.024, 16.638, 3.828
49.985, 12.638, 3.310
27.268, 2.597, 46.483
40.348, 0.294, 3.721
5.704, 38.965, 3.408
27.887, 15.795, 3.569
28.318, 7.879, 3.387
27.706, 3.418, 3.376
34.723, 12.869, 45.780
15.823, 37.737, 3.587
49.965, 16.544, 46.516
9.924, 11.793, 3.809
13.533, 6.083, 3.230
34.616, 33.335, 45.970
44.704, 0.183, 3.264
33.089, 37.078, 46.196
45.738, 7.242, 3.987
9.308, 10.530, 46.659
10.778, 1.105, 4.155
14.036, 10.859, 3.362
11.519, 25.751, 46.220
1.074, 12.466, 46.244
17.680, 32.949, 5.300
26.281, 29.922, 3.616
6.602, 41.385, 46.394
2.176, 3.152, 3.670
6.434, 45.645, 46.692
46.436, 20.520, 45.832
15.870, 28.572, 4.046
29.509, 36.733, 3.893
48.344, 2.472, 46.052
31.952, 49.547, 46.211
30.121, 46.174, 46.683
5.735, 12.655, 46.029
32.895, 28.262, 3.738
20.463, 37.932, 4.008
2.142, 39.077, 3.685
16.186, 34.081, 46.609
27.443, 47.117, 3.258
29.281, 41.827, 3.392
3.075, 28.186, 4.183
24.765, 38.897, 4.301
26.763, 9.330, 46.159
36.626, 38.179, 3.804
41.241, 27.703, 46.265
20.038, 46.764, 3.652
28.810, 11.970, 3.585
36.385, 10.869, 4.484
49.612, 8.965, 45.350
32.265, 8.714, 3.797
5.115, 31.879, 45.624
7.949, 23.805, 4.434
7.082, 21.807, 46.137
21.026, 17.662, 3.391
5.624, 2.978, 5.305
45.441, 27.308, 46.718
42.202, 34.818, 46.204
43.825, 27.578, 3.655
44.464, 0.871, 46.510
24.285, 1.146, 3.815
37.750, 42.816, 46.397
5.613, 1.351, 46.289
48.915, 43.568, 4.931
20.703, 42.863, 3.501
25.620, 46.701, 45.758
4.688, 36.085, 5.168
29.165, 27.332, 3.786
42.699, 23.075, 46.010
38.015, 5.759, 46.482
30.831, 40.575, 46.055
4.925, 7.671, 44.744
47.971, 30.178, 45.941
0.029, 26.178, 45.922
22.959, 11.757, 3.192
16.660, 20.613, 4.242
39.926, 19.219, 46.134
10.296, 10.441, 13.467
18.697, 16.624, 12.302
49.634, 33.755, 4.386
35.593, 21.993, 45.621
38.161, 44.488, 40.726
22.033, 14.967, 12.579
36.084, 28.884, 33.713
24.437, 26.827, 5.418
7.526, 20.922, 18.027
15.655, 40.790, 12.458
40.762, 7.169, 43.002
13.443, 1.683, 42.396
39.520, 12.176, 27.097
9.044, 4.277, 7.555
32.469, 44.257, 35.846
5.003, 4.285, 38.440
26.461, 1.269, 15.548
43.509, 35.941, 39.055
5.276, 2.879, 42.508
30.129, 22.623, 42.479
22.876, 3.574, 17.721
3.333, 10.742, 4.693
14.493, 15.005, 29.430
28.490, 45.716, 27.226
25.213, 37.814, 46.274
9.494, 22.592, 35.172
1.021, 42.422, 30.528
1.352, 23.874, 10.974
36.856, 5.385, 17.967
27.720, 24.240, 38.144
1.335, 22.528, 27.393
46.306, 15.661, 34.082
4.610, 22.955, 42.271
20.250, 19.242, 45.731
30.272, 19.787, 7.163
45.171, 12.915, 29.036
43.984, 39.378, 9.485
