x, y, z
48.370, 3.141, 46.345
21.064, 3.445, 3.685
28.914, 44.058, 3.755
40.786, 0.793, 46.459
22.455, 35.148, 45.934
45.661, 31.929, 3.434
44.430, 14.394, 3.630
24.114, 38.613, 45.842
29.085, 22.809, 46.757
27.924, 39.147, 3.859
33.136, 38.189, 3.515
0.195, 7.344, 45.833
37.020, 2.629, 45.861
3.699, 0.827, 3.336
0.718, 21.066, 4.899
19.887, 22.182, 46.422
6.483, 22.233, 46.111
22.722, 15.305, 3.996
7.146, 12.286, 3.757
2.761, 22.965, 45.175
37.546, 6.483, 46.632
38.645, 10.476, 3.722
3.539, 12.561, 45.668
40.518, 29.938, 46.303
26.130, 27.631, 46.251
31.843, 0.566, 46.852
29.901, 33.649, 3.755
4.475, 49.274, 46.557
18.579, 22.102, 3.302
28.331, 40.200, 46.068
20.714, 0.001, 46.250
36.990, 38.852, 46.648
7.084, 45.309, 46.348
41.176, 30.523, 3.483
22.577, 44.998, 46.408
19.486, 9.740, 46.495
7.108, 2.476, 3.560
39.262, 17.646, 46.514
3.700, 44.440, 3.533
40.443, 44.259, 45.809
29.929, 29.744, 3.655
34.908, 15.169, 46.394
45.065, 28.141, 46.044
20.210, 40.625, 3.250
4.915, 8.782, 46.062
3.102, 19.197, 46.367
44.328, 40.683, 46.707
48.231, 46.531, 46.239
43.577, 23.570, 46.363
20.774, 27.535, 3.638
48.806, 22.197, 46.453
8.149, 1.238, 46.203
24.581, 5.305, 46.542
43.242, 49.156, 3.570
19.009, 42.796, 46.512
0.186, 2.537, 4.118
21.490, 26.155, 46.499
34.384, 43.293, 3.320
22.163, 45.092, 4.406
37.955, 37.009, 3.468
42.473, 11.265, 46.715
2.186, 34.027, 3.971
26.527, 44.434, 46.617
12.384, 6.539, 3.650
10.994, 33.788, 46.095
3.487, 41.967, 46.763
35.887, 48.725, 46.254
36.145, 34.263, 46.335
48.215, 14.535, 46.449
37.583, 11.224, 46.094
37.545, 13.845, 42.031
46.855, 10.624, 46.250
34.255, 23.243, 46.405
11.400, 11.235, 5.114
46.274, 31.693, 46.675
46.709, 20.895, 4.651
17.591, 40.737, 22.675
30.807, 10.447, 46.116
2.331, 13.243, 4.310
10.142, 10.298, 46.642
36.263, 29.741, 46.824
20.200, 14.793, 46.533
18.339, 3.592, 40.544
46.654, 45.911, 3.979
36.461, 14.807, 7.298
49.925, 25.029, 3.625
13.308, 45.300, 3.856
19.835, 35.164, 5.070
2.267, 7.264, 25.473
49.643, 30.579, 41.962
13.951, 24.079, 41.735
14.091, 39.029, 44.182
26.959, 40.180, 38.479
0.539, 46.849, 17.096
21.008, 26.113, 41.681
1.587, 29.125, 45.670
10.195, 42.708, 4.341
29.111, 31.065, 42.990
4.347, 24.956, 15.476
30.872, 37.516, 43.819
6.627, 39.743, 19.449
11.620, 26.824, 5.095
42.521, 35.853, 40.697
22.897, 39.204, 5.468
5.020, 39.074, 5.755
9.845, 10.700, 21.980
17.709, 33.277, 22.742
2.687, 8.162, 8.456
8.179, 12.368, 10.271
24.533, 36.351, 8.703
20.875, 8.357, 26.859
32.462, 5.517, 14.447
2.063, 46.528, 41.908
30.745, 47.948, 6.460
29.461, 28.463, 33.058
9.757, 23.143, 42.871
4.344, 26.502, 44.533
46.011, 2.113, 42.855
20.389, 30.492, 38.786
4.185, 44.259, 33.327
25.899, 29.939, 8.036
16.065, 4.760, 33.165
19.034, 16.156, 3.873
19.957, 27.695, 31.263
44.543, 17.047, 46.488
21.754, 38.652, 10.784
44.947, 46.650, 42.088
5.965, 29.385, 8.044
