x, y, z
11.136, 17.514, 3.867
5.609, 33.357, 3.825
21.149, 30.535, 36.264
0.489, 21.439, 3.777
26.448, 26.295, 3.104
34.571, 21.472, 4.409
13.626, 25.161, 3.410
3.993, 10.915, 4.188
2.204, 35.556, 3.626
5.510, 29.908, 3.316
24.247, 3.679, 3.280
2.800, 38.169, 36.511
23.441, 33.955, 3.610
21.626, 11.792, 3.468
5.749, 24.305, 36.614
1.979, 31.725, 3.484
18.355, 15.028, 36.147
12.842, 29.423, 36.096
16.819, 8.722, 3.684
0.683, 27.557, 36.583
15.751, 21.081, 3.827
6.125, 14.463, 3.498
6.320, 24.502, 4.250
36.140, 37.589, 36.170
33.092, 25.396, 3.443
38.364, 35.773, 3.952
26.463, 8.390, 3.485
2.061, 27.852, 3.395
37.191, 19.315, 36.449
4.800, 8.689, 36.590
36.879, 32.113, 36.493
13.436, 36.909, 34.251
29.271, 32.703, 36.676
32.432, 29.462, 36.059
20.490, 28.288, 3.476
37.599, 11.346, 3.494
17.511, 4.031, 3.877
23.647, 34.040, 35.656
6.819, 19.424, 34.895
16.792, 33.394, 36.520
15.865, 18.510, 35.546
10.981, 4.752, 36.348
7.048, 28.020, 36.586
9.353, 22.049, 3.722
34.720, 16.718, 3.811
29.783, 36.777, 36.429
13.817, 8.699, 35.693
13.427, 38.251, 4.219
9.760, 24.904, 36.359
1.090, 7.668, 5.339
25.522, 37.566, 3.536
11.869, 33.755, 35.851
27.093, 20.904, 3.694
27.815, 12.686, 36.592
9.869, 5.961, 3.868
27.458, 30.897, 3.875
29.861, 39.438, 3.728
29.351, 0.498, 36.709
5.946, 14.307, 36.400
18.680, 37.394, 35.446
13.588, 5.067, 3.823
17.026, 28.761, 35.410
5.009, 20.309, 3.221
38.017, 13.755, 36.438
10.481, 10.858, 3.264
29.960, 24.036, 35.588
10.646, 14.465, 36.549
19.443, 25.637, 36.557
38.429, 31.410, 5.284
13.226, 25.528, 35.208
24.338, 18.156, 36.170
9.312, 25.892, 6.922
15.935, 31.635, 3.596
33.418, 5.199, 3.512
11.746, 28.218, 4.149
6.372, 35.308, 36.484
24.560, 8.905, 36.723
33.725, 10.652, 3.775
0.235, 23.379, 35.367
23.334, 24.065, 36.615
10.838, 18.534, 8.438
23.112, 5.173, 35.181
31.973, 32.535, 3.400
22.222, 16.544, 3.626
12.913, 21.379, 36.421
15.106, 19.721, 31.791
35.768, 24.245, 33.754
19.814, 24.628, 6.475
28.046, 16.815, 36.354
12.045, 32.387, 4.506
21.232, 4.937, 23.279
5.023, 0.627, 3.425
10.163, 20.159, 30.554
18.953, 4.386, 36.314
28.270, 27.198, 36.512
15.225, 15.217, 4.900
2.054, 11.336, 36.705
34.613, 2.590, 9.592
28.169, 39.733, 14.852
19.878, 22.448, 34.343
6.816, 39.844, 36.646
35.269, 6.591, 36.176
13.361, 35.230, 30.038
4.067, 6.095, 18.320
1.240, 7.485, 11.814
3.275, 32.885, 36.798
7.585, 1.642, 9.036
34.398, 5.507, 15.485
10.113, 20.469, 26.768
36.442, 14.538, 11.601
2.253, 4.261, 25.251
35.841, 7.521, 11.097
26.866, 3.217, 17.920
30.510, 24.068, 16.209
39.128, 11.431, 8.716
32.750, 35.561, 31.575
18.328, 31.650, 6.587
22.919, 31.412, 15.495
10.602, 39.863, 32.646
30.274, 0.318, 21.837
20.889, 34.961, 8.152
23.131, 36.051, 21.810
3.284, 35.563, 7.297
7.124, 10.221, 25.325
24.766, 28.554, 34.293
31.685, 4.812, 34.598
11.000, 36.942, 10.010
35.023, 4.006, 28.270
34.915, 39.704, 4.480
30.567, 32.941, 15.724
39.620, 3.456, 33.424
27.395, 32.630, 19.279
24.868, 20.487, 12.212
14.703, 11.456, 28.241
1.430, 31.217, 22.643
14.641, 6.026, 17.469
14.431, 5.126, 23.118
15.548, 12.797, 22.256
16.156, 2.062, 34.271
28.436, 28.523, 25.903
