x, y, z
6.150, 12.404, 3.441
3.651, 26.183, 36.476
8.729, 27.876, 3.664
14.862, 29.489, 36.342
17.388, 2.018, 3.556
1.477, 35.689, 4.199
33.858, 36.201, 3.984
26.110, 0.817, 3.515
6.645, 6.405, 3.617
14.268, 16.330, 36.149
31.519, 17.060, 3.396
24.448, 16.596, 3.694
36.579, 20.108, 4.409
14.338, 27.412, 3.462
17.532, 30.072, 3.382
35.158, 10.683, 3.797
0.355, 30.998, 4.114
17.791, 15.462, 3.394
4.859, 20.046, 3.778
33.947, 36.713, 36.123
35.860, 1.941, 36.213
38.897, 33.945, 36.588
37.200, 4.477, 3.877
10.300, 24.717, 36.663
22.803, 21.174, 3.557
37.550, 13.919, 4.742
22.214, 15.390, 36.215
32.121, 10.916, 36.113
6.433, 1.315, 35.495
10.121, 9.497, 36.447
13.573, 3.893, 36.595
15.933, 30.266, 32.529
19.923, 28.487, 36.797
27.531, 11.591, 36.587
28.208, 5.559, 4.887
10.452, 39.814, 17.541
9.510, 22.363, 3.155
19.424, 12.016, 35.723
31.477, 12.825, 6.221
33.852, 3.591, 15.588
17.292, 17.944, 36.757
9.550, 30.518, 33.536
24.304, 17.431, 22.742
38.633, 29.853, 13.496
16.523, 37.190, 10.476
13.514, 6.166, 33.225
