x, y, z
3.988, 26.357, 36.279
6.708, 6.494, 36.685
36.207, 34.673, 4.076
19.164, 26.846, 36.284
11.884, 6.260, 36.442
38.125, 22.451, 3.543
25.983, 7.671, 36.313
32.042, 10.016, 4.939
35.754, 17.326, 36.536
35.622, 18.309, 3.697
29.974, 18.171, 3.865
34.846, 13.329, 3.414
29.420, 13.425, 3.506
31.709, 1.274, 3.718
9.798, 31.200, 36.002
26.243, 23.459, 3.436
31.528, 15.194, 35.947
30.246, 4.271, 36.067
5.157, 24.650, 3.354
8.986, 3.298, 35.838
24.705, 13.051, 3.582
6.340, 21.299, 36.312
25.318, 18.141, 3.727
0.012, 23.960, 35.933
33.093, 19.682, 35.281
34.562, 29.627, 36.450
16.883, 32.416, 36.526
35.714, 22.838, 36.598
26.449, 38.636, 35.964
35.819, 2.266, 36.527
8.616, 36.034, 35.435
31.557, 25.151, 3.744
29.912, 33.478, 36.753
13.022, 10.805, 3.732
19.881, 7.270, 36.407
10.307, 6.417, 3.524
3.219, 11.048, 36.176
7.967, 11.715, 4.091
34.408, 19.884, 21.774
27.652, 18.181, 36.604
0.095, 32.624, 4.018
24.298, 21.566, 36.849
36.296, 15.895, 12.617
2.712, 19.760, 34.867
31.165, 10.666, 16.418
13.750, 25.630, 15.903
3.303, 21.997, 24.453
32.963, 37.826, 35.094
35.537, 39.005, 12.431
0.381, 15.594, 15.151
22.210, 8.802, 4.032
0.773, 16.509, 36.796
27.722, 23.021, 35.301
17.847, 31.488, 23.880
9.580, 13.246, 11.460
25.445, 36.728, 23.087
12.521, 12.052, 35.372
22.529, 15.115, 28.979
16.417, 13.545, 9.186
37.214, 38.717, 34.063
