x, y, z
30.074, 7.311, 36.484
10.807, 2.777, 36.284
3.976, 27.606, 3.517
21.189, 32.180, 3.401
33.349, 37.516, 3.328
24.819, 14.100, 36.088
4.955, 23.561, 36.245
17.558, 0.359, 3.795
10.295, 34.729, 36.534
32.352, 23.598, 3.434
31.653, 25.986, 35.993
26.089, 21.857, 36.074
23.691, 0.930, 36.447
20.701, 3.606, 3.659
27.982, 22.849, 3.638
18.876, 18.505, 3.726
9.009, 38.115, 36.471
18.745, 16.476, 35.115
33.772, 39.101, 36.802
3.213, 9.715, 4.575
5.509, 19.724, 36.576
5.006, 33.670, 36.300
15.971, 37.238, 24.478
16.919, 6.554, 36.553
26.906, 15.118, 33.075
36.343, 4.464, 35.347
25.892, 1.693, 19.897
35.961, 35.085, 30.471
5.231, 23.355, 30.519
3.257, 15.287, 35.543
29.449, 8.297, 26.644
18.548, 7.522, 11.377
9.252, 9.611, 8.883
27.595, 34.971, 34.551
2.629, 30.363, 35.772
27.340, 0.149, 13.265
8.812, 30.388, 22.097
32.695, 15.453, 10.230
