x, y, z
35.005, 24.552, 36.205
21.824, 11.852, 3.392
37.100, 18.035, 36.653
8.066, 17.040, 3.703
17.214, 30.827, 36.355
12.507, 20.331, 36.535
5.051, 38.397, 36.273
24.458, 19.964, 3.621
10.968, 29.194, 3.617
14.114, 37.969, 36.294
33.905, 17.177, 34.346
33.455, 13.610, 36.257
37.077, 29.167, 3.415
17.145, 8.901, 35.506
37.955, 7.862, 3.462
21.464, 15.711, 4.276
16.766, 5.323, 36.505
33.788, 9.295, 36.012
14.476, 27.753, 4.494
38.895, 15.496, 4.315
33.228, 27.571, 4.075
4.314, 19.683, 3.449
28.537, 22.828, 4.828
3.609, 28.726, 36.869
30.057, 30.682, 36.340
8.483, 38.011, 3.489
16.122, 18.425, 36.331
18.284, 27.606, 3.611
9.254, 23.549, 35.853
25.479, 13.035, 36.675
36.099, 12.445, 3.564
1.535, 36.864, 36.213
25.400, 3.505, 3.309
25.486, 8.962, 35.938
32.137, 20.320, 3.533
7.834, 29.147, 35.635
31.411, 11.752, 3.465
20.736, 14.228, 36.108
11.753, 35.439, 3.443
24.203, 35.794, 3.681
10.100, 13.593, 3.344
11.723, 18.700, 3.399
20.927, 31.843, 3.819
14.216, 13.953, 3.772
20.560, 36.315, 36.350
22.875, 4.140, 36.195
16.181, 17.490, 3.737
1.401, 4.252, 4.287
13.736, 7.703, 36.802
12.767, 6.716, 3.169
6.926, 33.624, 35.901
5.849, 8.909, 3.388
25.981, 31.432, 3.775
13.431, 14.649, 34.629
37.829, 0.265, 4.050
1.814, 1.907, 36.787
11.813, 24.129, 3.932
16.713, 36.390, 3.746
1.597, 29.470, 3.495
19.272, 19.871, 3.775
34.125, 32.567, 3.520
11.462, 27.247, 36.477
27.755, 8.715, 3.756
19.884, 24.280, 4.549
15.825, 26.363, 36.612
38.726, 33.799, 3.492
30.549, 1.884, 3.875
5.347, 6.739, 36.647
21.412, 5.315, 3.517
34.206, 17.291, 3.836
36.824, 29.527, 36.134
34.437, 37.828, 3.588
26.671, 4.844, 35.855
22.161, 31.604, 36.001
26.377, 19.935, 36.191
11.047, 2.604, 36.360
35.978, 21.414, 33.835
21.323, 26.983, 36.637
6.857, 2.380, 36.562
7.984, 19.977, 36.419
31.935, 20.388, 36.366
29.224, 17.382, 3.528
15.163, 32.909, 3.644
9.454, 7.303, 36.884
9.438, 16.239, 36.539
