x, y, z
37.231, 23.973, 36.035
33.301, 17.346, 3.791
19.633, 28.367, 3.734
28.247, 15.685, 3.836
5.780, 4.491, 3.572
26.655, 19.810, 4.398
25.286, 17.407, 36.743
38.021, 14.104, 36.271
27.807, 29.334, 36.361
33.674, 15.171, 35.785
19.559, 16.244, 3.923
0.070, 20.466, 36.351
28.579, 8.851, 36.218
18.546, 2.273, 36.562
29.307, 3.532, 36.371
12.281, 21.556, 32.359
4.437, 36.479, 3.966
24.959, 27.125, 35.563
14.017, 21.315, 14.682
19.511, 27.319, 36.800
25.701, 31.104, 31.550
17.212, 37.404, 36.148
39.364, 39.002, 5.804
29.923, 35.850, 13.279
37.986, 23.628, 4.359
