x, y, z
10.699, 22.598, 36.446
31.843, 4.708, 36.730
31.911, 15.718, 36.058
25.039, 24.062, 36.221
3.751, 31.563, 3.368
37.693, 8.479, 35.835
23.217, 32.044, 35.896
15.863, 22.253, 4.181
31.463, 14.004, 3.708
17.780, 5.821, 36.129
13.184, 28.508, 36.547
19.646, 36.389, 36.577
17.887, 32.501, 3.755
9.499, 8.392, 36.455
5.893, 34.568, 35.501
38.727, 21.732, 20.835
8.962, 2.832, 4.864
31.369, 5.448, 29.396
13.493, 24.739, 34.892
31.658, 11.933, 36.141
19.090, 26.663, 3.414
32.351, 7.642, 7.295
29.896, 36.560, 4.290
5.152, 23.698, 4.162
10.409, 34.444, 3.719
26.762, 32.683, 31.918
35.661, 1.859, 16.729
29.846, 28.280, 16.381
30.730, 9.324, 16.073
21.978, 22.328, 34.409
25.310, 17.840, 33.423
3.916, 13.103, 4.206
17.282, 24.726, 17.528
30.187, 29.888, 19.853
