x, y, z
4.080, 19.437, 3.900
4.752, 26.669, 36.539
18.499, 8.772, 36.429
38.816, 24.922, 36.500
4.766, 2.233, 3.619
13.924, 13.432, 3.581
2.687, 6.596, 3.172
10.231, 11.545, 3.842
26.930, 16.045, 3.601
21.514, 10.883, 3.705
8.659, 5.489, 5.501
28.535, 4.819, 3.498
12.107, 3.796, 3.322
24.251, 0.725, 4.236
16.262, 38.363, 35.875
26.736, 12.025, 36.108
19.457, 11.759, 7.363
9.000, 17.985, 7.738
30.606, 8.439, 36.650
8.785, 31.918, 32.940
36.088, 27.865, 34.073
8.430, 35.793, 31.235
35.786, 28.192, 3.817
27.691, 19.929, 6.206
8.721, 19.137, 33.412
