x, y, z
32.974, 24.675, 36.532
2.549, 11.724, 3.977
2.442, 9.394, 35.480
28.866, 15.001, 36.324
17.361, 35.624, 3.423
18.532, 9.694, 36.723
13.183, 6.490, 3.115
13.469, 5.611, 36.528
11.813, 22.645, 3.485
10.239, 26.617, 3.687
18.819, 25.199, 3.452
18.314, 17.472, 3.596
38.512, 21.904, 4.167
11.810, 33.982, 36.717
0.578, 35.730, 35.876
38.644, 10.978, 3.783
30.645, 3.785, 36.582
4.512, 4.636, 36.271
28.561, 33.240, 4.284
13.609, 9.750, 36.273
8.835, 19.572, 3.544
5.190, 0.417, 35.064
35.713, 8.234, 3.624
9.731, 5.736, 35.889
8.853, 0.447, 36.517
25.066, 13.226, 36.410
8.439, 38.916, 3.688
33.962, 23.957, 3.500
6.351, 12.820, 36.705
27.644, 36.613, 3.277
24.619, 17.796, 3.527
34.567, 0.533, 3.357
21.243, 21.605, 3.629
17.171, 29.835, 3.366
31.537, 10.511, 36.192
5.678, 26.225, 36.472
11.886, 21.603, 36.053
31.491, 6.811, 3.374
39.492, 6.125, 36.419
36.969, 3.863, 4.762
0.378, 32.047, 36.692
14.874, 25.310, 3.507
24.646, 24.595, 3.592
13.508, 37.885, 36.074
7.218, 34.314, 3.615
4.974, 15.615, 3.775
21.788, 23.164, 36.511
6.027, 33.330, 36.632
30.932, 32.864, 35.915
38.746, 15.000, 36.467
0.276, 28.654, 3.570
10.608, 25.351, 35.844
23.404, 18.534, 36.329
29.402, 22.921, 34.851
19.364, 36.288, 36.233
22.865, 28.509, 36.548
20.472, 4.562, 36.394
13.147, 31.876, 3.260
13.589, 2.603, 5.464
29.945, 7.100, 36.484
6.739, 23.387, 3.595
33.304, 28.408, 36.861
6.145, 27.613, 3.368
33.510, 27.573, 3.759
6.385, 8.272, 35.615
4.154, 29.888, 36.100
6.950, 21.425, 36.469
7.733, 16.938, 35.701
0.318, 39.631, 36.624
29.679, 25.581, 3.687
10.708, 10.538, 3.739
1.693, 4.802, 3.358
19.691, 30.735, 36.443
3.984, 19.535, 3.929
19.182, 18.226, 36.448
2.298, 14.621, 34.550
23.045, 27.981, 3.560
25.316, 9.251, 36.664
12.679, 29.618, 36.106
22.434, 38.813, 35.081
25.957, 0.556, 3.518
34.109, 0.859, 36.603
18.213, 26.745, 36.087
23.300, 37.793, 3.852
3.737, 37.400, 4.003
30.662, 20.234, 36.723
36.837, 33.711, 36.705
36.730, 11.730, 36.243
36.690, 25.008, 36.542
36.341, 30.664, 3.428
18.054, 13.539, 36.505
26.955, 28.898, 5.701
35.513, 5.937, 36.370
22.810, 33.152, 3.287
38.762, 6.964, 5.185
3.509, 18.235, 35.946
29.575, 15.333, 3.422
24.956, 32.133, 35.912
14.934, 19.279, 36.263
8.558, 36.093, 36.828
3.100, 30.358, 5.715
9.300, 31.222, 36.244
33.669, 12.911, 6.564
16.147, 21.725, 3.805
18.877, 7.460, 3.798
17.908, 39.365, 36.462
38.363, 38.992, 33.595
3.754, 1.546, 4.487
28.260, 28.749, 36.321
14.298, 39.407, 3.404
11.074, 12.591, 36.027
17.800, 2.780, 3.319
29.250, 36.496, 36.379
16.714, 4.983, 32.467
12.815, 24.976, 7.490
15.028, 10.472, 4.417
31.867, 11.000, 3.721
9.228, 11.217, 32.630
21.694, 15.530, 34.928
15.191, 1.844, 34.844
36.769, 20.130, 36.230
8.554, 2.389, 3.889
24.654, 4.597, 36.519
38.304, 34.161, 6.662
17.832, 35.352, 7.830
9.838, 6.951, 31.182
26.999, 10.263, 4.089
17.781, 24.198, 8.399
33.696, 21.578, 9.360
35.769, 19.326, 6.774
0.181, 39.946, 4.651
16.073, 27.210, 6.570
33.993, 14.561, 35.977
9.546, 20.927, 7.752
3.319, 8.963, 6.909
31.278, 17.536, 11.886
12.388, 6.097, 8.407
5.731, 7.787, 31.198
8.911, 24.901, 6.601
6.129, 5.444, 27.357
14.412, 14.606, 35.238
9.245, 21.180, 32.289
31.981, 33.449, 6.200
21.434, 10.216, 3.851
12.406, 34.814, 32.497
8.020, 30.846, 4.324
6.652, 8.134, 3.777
27.718, 25.356, 7.186
21.607, 24.737, 7.636
9.326, 24.734, 25.386
20.618, 24.904, 11.638
23.436, 1.486, 9.186
12.073, 9.679, 12.129
1.330, 24.954, 8.415
38.737, 14.609, 32.061
4.788, 18.248, 7.848
4.831, 30.926, 16.936
17.622, 30.978, 8.248
24.450, 12.319, 30.834
36.829, 12.205, 17.280
36.453, 23.364, 13.453
20.382, 8.678, 11.597
38.691, 16.454, 25.602
14.529, 25.798, 35.860
32.357, 23.224, 31.948
1.416, 6.135, 31.766
26.344, 26.864, 12.586
9.751, 19.181, 26.885
15.713, 36.180, 30.336
24.809, 34.373, 30.513
10.602, 17.082, 23.259
38.732, 14.488, 12.274
8.860, 5.692, 6.231
25.036, 36.117, 33.943
23.197, 9.368, 18.803
23.044, 28.486, 9.406
32.888, 1.053, 17.634
2.001, 23.148, 5.072
3.306, 35.391, 18.453
13.653, 10.544, 32.700
28.254, 19.793, 21.203
18.886, 13.012, 4.206
22.027, 30.679, 32.759
39.719, 0.124, 25.554
29.221, 0.233, 14.195
8.516, 30.286, 26.302
5.721, 0.771, 7.764
7.655, 39.856, 25.443
16.252, 32.985, 36.630
13.444, 13.686, 12.295
38.557, 29.348, 35.157
15.596, 32.637, 32.477
6.633, 33.583, 19.507
31.190, 37.819, 23.278
15.520, 17.464, 14.101
4.198, 1.629, 27.996
26.398, 39.162, 7.379
23.759, 33.257, 19.436
37.519, 21.929, 20.721
35.214, 30.671, 33.543
22.073, 18.438, 30.445
22.524, 38.322, 7.722
6.219, 20.468, 29.926
35.370, 18.702, 13.404
28.146, 19.427, 4.474
20.046, 5.242, 6.499
3.774, 35.372, 13.878
19.795, 2.159, 25.538
6.109, 11.637, 19.611
20.178, 2.543, 11.393
32.513, 3.016, 32.106
16.182, 36.277, 34.348
39.007, 10.618, 22.732
16.256, 11.735, 8.048
16.656, 12.233, 14.175
36.866, 10.560, 11.201
2.439, 12.524, 8.344
20.985, 7.017, 30.694
39.598, 3.221, 8.186
38.586, 3.386, 17.430
30.288, 18.380, 25.942
13.728, 0.133, 12.042
25.947, 16.973, 25.471
35.627, 38.967, 28.234
39.060, 16.595, 7.813
4.175, 26.582, 13.883
39.710, 8.328, 13.212
17.246, 15.797, 20.293
29.766, 5.358, 29.223
28.399, 3.976, 8.650
30.624, 30.336, 11.063
34.080, 22.672, 18.513
38.837, 35.022, 32.288
10.162, 38.865, 15.436
9.882, 8.727, 19.969
8.082, 26.825, 33.166
14.387, 30.312, 21.161
13.057, 19.186, 10.392
25.287, 39.674, 31.791
1.598, 23.661, 30.726
5.537, 37.326, 21.369
24.605, 28.658, 30.972
24.306, 12.669, 3.331
24.900, 14.624, 18.971
7.735, 9.134, 22.967
21.737, 15.122, 28.308
36.314, 20.316, 30.698
34.517, 26.267, 15.512
30.257, 35.638, 26.572
31.842, 26.850, 11.703
5.333, 3.298, 11.682
28.937, 25.287, 28.666
32.707, 4.073, 10.345
11.445, 22.107, 19.174
8.119, 16.760, 29.088
12.035, 16.440, 16.939
33.959, 31.887, 11.893
4.549, 14.893, 15.910
2.746, 5.337, 8.478
16.540, 7.717, 7.937
25.621, 20.440, 27.835
16.330, 27.132, 14.321
