x, y, z
27.003, 20.559, 3.934
17.984, 34.290, 35.880
27.055, 9.891, 3.807
10.164, 37.663, 3.530
1.495, 15.134, 3.320
33.168, 39.081, 3.500
28.182, 25.638, 36.089
12.405, 34.106, 3.871
28.644, 0.104, 36.626
2.366, 2.969, 3.391
4.668, 28.875, 36.498
15.101, 12.747, 3.657
3.358, 35.703, 3.530
13.158, 19.038, 3.655
24.196, 1.720, 3.940
35.032, 32.729, 3.317
23.404, 21.672, 36.028
39.214, 30.632, 33.918
34.669, 39.878, 8.986
25.418, 12.222, 28.927
28.158, 10.637, 35.124
3.373, 20.428, 3.630
10.214, 11.930, 30.427
38.843, 37.290, 6.850
22.561, 36.352, 36.924
26.971, 25.432, 3.646
