x, y, z
39.627, 16.760, 3.390
0.272, 2.718, 3.673
8.395, 30.498, 3.620
29.621, 9.237, 4.172
34.096, 23.418, 3.747
29.957, 23.439, 35.202
31.028, 28.162, 3.835
12.597, 8.484, 3.234
6.283, 35.715, 36.203
37.800, 31.157, 3.508
19.645, 3.803, 4.501
22.183, 9.656, 3.840
24.792, 37.688, 36.382
24.072, 4.750, 36.330
20.226, 25.877, 4.088
18.951, 0.030, 4.275
11.343, 17.822, 36.443
18.951, 7.194, 36.657
17.786, 32.725, 36.651
16.935, 10.481, 36.279
27.562, 24.504, 3.549
32.606, 15.707, 36.476
25.854, 8.035, 3.722
22.639, 1.218, 3.536
21.482, 35.057, 36.417
15.632, 17.566, 36.302
23.106, 16.710, 3.686
29.022, 15.788, 36.759
28.557, 1.611, 36.705
39.204, 37.972, 3.571
26.182, 22.574, 35.773
10.220, 34.069, 36.654
20.575, 3.471, 35.607
28.245, 7.870, 36.545
6.708, 4.924, 3.352
35.822, 4.259, 35.945
2.476, 14.639, 36.255
15.862, 36.975, 36.159
31.333, 33.549, 36.120
24.081, 28.183, 35.844
1.482, 18.552, 36.076
19.308, 13.216, 3.314
31.276, 26.937, 36.579
30.667, 4.612, 4.124
2.050, 21.083, 3.756
37.999, 24.520, 3.232
8.100, 9.835, 3.347
11.510, 38.257, 36.367
4.285, 14.748, 3.811
6.069, 7.067, 36.359
2.990, 11.426, 3.551
31.537, 35.112, 4.329
33.972, 32.093, 3.351
39.813, 21.830, 36.740
16.079, 27.620, 3.521
37.535, 21.003, 3.507
27.786, 17.932, 4.015
10.738, 27.572, 36.477
21.238, 22.259, 35.235
34.666, 23.997, 36.354
31.019, 15.633, 3.850
11.761, 21.868, 3.840
27.268, 12.813, 4.324
30.654, 19.758, 35.929
35.136, 27.846, 3.815
23.793, 28.465, 4.154
3.406, 3.123, 36.537
35.611, 9.253, 36.275
37.747, 1.270, 7.323
5.496, 18.710, 3.275
15.586, 32.260, 3.517
10.344, 10.448, 36.639
15.492, 1.530, 36.422
31.423, 18.854, 6.239
5.577, 10.627, 35.900
37.156, 32.542, 36.459
1.806, 31.720, 36.347
6.960, 14.426, 36.429
13.392, 16.060, 4.350
19.327, 29.794, 3.673
31.331, 11.136, 35.576
19.008, 26.797, 33.970
12.345, 5.410, 36.495
27.223, 34.102, 36.632
1.706, 9.501, 35.995
20.781, 34.103, 3.590
25.677, 32.424, 3.417
39.719, 6.558, 3.301
23.839, 19.415, 35.745
14.678, 27.488, 35.912
16.076, 11.191, 3.549
35.035, 3.077, 4.065
18.402, 28.851, 7.571
2.175, 25.362, 4.500
24.221, 25.070, 33.240
4.897, 28.438, 35.765
37.512, 26.181, 8.319
36.648, 22.279, 32.634
9.763, 17.906, 5.401
21.142, 32.293, 31.905
26.985, 1.501, 5.413
26.848, 35.807, 33.079
16.629, 30.772, 33.239
1.347, 27.372, 8.822
12.189, 11.201, 19.265
16.992, 33.233, 23.482
29.712, 16.941, 31.825
6.325, 17.298, 33.824
21.197, 38.549, 34.152
14.845, 9.846, 29.640
31.304, 20.945, 32.036
23.251, 4.901, 4.101
5.661, 29.253, 29.540
29.789, 37.347, 36.380
36.033, 28.718, 36.174
35.597, 17.212, 4.965
25.293, 39.550, 33.182
39.834, 11.233, 5.859
17.884, 24.103, 36.841
22.463, 17.099, 7.580
13.583, 28.967, 29.602
33.173, 6.328, 31.615
3.942, 36.987, 9.269
30.489, 12.177, 6.762
15.950, 0.764, 8.127
1.095, 24.375, 12.484
19.503, 29.704, 19.803
35.657, 13.504, 3.335
24.801, 15.230, 34.167
33.822, 17.203, 31.991
15.061, 38.464, 19.011
14.295, 31.848, 26.405
18.366, 19.965, 35.475
17.189, 15.660, 33.464
33.895, 17.505, 11.344
3.778, 34.957, 29.847
2.714, 32.597, 3.450
