x, y, z
28.047, 9.667, 3.511
1.308, 18.188, 3.582
9.312, 18.746, 3.725
14.151, 18.280, 4.027
11.087, 11.631, 35.632
27.495, 33.226, 4.343
27.595, 20.775, 4.241
12.664, 26.331, 36.481
16.010, 28.966, 3.426
8.419, 25.124, 36.758
13.308, 4.036, 36.229
3.274, 15.985, 35.591
30.928, 38.725, 3.654
11.781, 21.863, 3.454
30.724, 15.914, 35.386
6.175, 10.981, 4.124
16.524, 36.811, 36.661
28.872, 28.169, 36.516
19.858, 31.833, 36.837
23.487, 4.262, 3.785
25.590, 39.835, 3.448
24.803, 23.444, 35.770
1.680, 14.454, 4.936
23.448, 36.596, 4.059
23.050, 8.015, 3.738
39.270, 17.115, 36.518
36.014, 14.959, 36.302
6.949, 18.189, 36.275
27.587, 2.894, 3.945
6.521, 15.183, 3.993
11.663, 36.620, 36.245
10.242, 26.448, 4.087
3.084, 19.901, 36.209
20.492, 28.848, 3.739
23.999, 34.785, 36.252
30.910, 35.333, 35.965
23.506, 32.278, 3.511
14.421, 32.299, 3.387
15.915, 11.434, 36.663
21.364, 19.581, 36.537
7.299, 35.706, 35.898
18.972, 32.589, 3.745
15.326, 35.537, 4.127
17.892, 39.460, 3.740
31.773, 3.364, 36.137
37.545, 17.415, 4.025
37.340, 13.292, 3.778
12.170, 14.736, 3.663
23.275, 5.453, 36.117
2.056, 24.702, 36.416
20.679, 23.342, 3.599
5.539, 18.897, 3.426
38.462, 11.454, 36.565
32.714, 12.822, 35.723
5.255, 1.139, 36.394
34.947, 28.972, 4.380
16.482, 25.662, 36.496
17.647, 14.288, 3.684
26.453, 16.333, 3.125
22.746, 14.374, 3.592
36.378, 1.542, 3.729
7.328, 31.634, 36.732
10.439, 16.047, 36.592
37.752, 7.383, 3.534
4.890, 3.180, 3.429
28.759, 5.646, 36.557
36.598, 3.551, 35.776
34.535, 18.712, 36.251
27.906, 12.933, 36.605
2.133, 8.946, 36.616
30.825, 12.113, 4.781
17.777, 6.504, 36.367
1.208, 32.656, 3.229
19.495, 4.866, 4.281
19.723, 13.225, 36.336
6.101, 11.091, 36.276
22.630, 15.763, 36.558
39.958, 32.599, 35.715
37.337, 39.402, 36.454
20.994, 28.105, 36.739
29.608, 6.207, 3.058
4.715, 33.854, 33.819
32.082, 30.780, 35.806
8.539, 6.946, 36.442
0.558, 3.291, 3.684
20.789, 35.874, 6.806
34.336, 20.465, 4.278
3.227, 28.878, 3.904
19.270, 25.572, 6.863
35.047, 37.666, 3.921
34.587, 8.773, 35.893
31.904, 23.972, 36.130
15.569, 23.505, 7.354
39.206, 28.292, 4.878
14.106, 25.551, 4.146
36.558, 38.947, 31.039
15.748, 31.762, 34.594
22.322, 1.030, 5.227
9.495, 12.007, 29.992
4.316, 23.970, 3.351
11.291, 9.082, 32.900
3.559, 34.154, 11.356
25.467, 30.562, 35.715
37.998, 30.291, 7.432
34.376, 34.379, 7.592
5.257, 37.286, 3.756
5.965, 12.293, 24.257
21.226, 0.613, 21.627
29.145, 23.727, 19.969
22.222, 34.414, 32.841
25.278, 33.937, 16.170
32.725, 24.994, 23.309
9.885, 6.546, 16.521
5.264, 0.355, 19.425
21.930, 6.345, 16.838
29.681, 27.149, 19.365
26.087, 9.010, 6.717
17.379, 1.303, 23.911
35.277, 25.006, 26.851
33.183, 24.240, 5.651
10.386, 1.293, 15.275
0.818, 26.240, 9.234
33.163, 33.769, 32.510
11.639, 31.573, 23.816
17.915, 34.885, 30.233
3.252, 30.449, 33.503
20.907, 29.159, 32.803
1.414, 22.896, 21.332
9.241, 1.880, 33.329
29.334, 23.608, 27.458
4.632, 28.208, 21.920
31.103, 6.264, 22.277
19.510, 23.732, 23.083
14.291, 12.387, 33.349
32.774, 33.066, 3.602
22.536, 38.245, 24.341
30.529, 4.875, 9.786
3.067, 7.142, 24.095
4.640, 25.223, 19.655
18.321, 15.272, 11.937
27.996, 19.903, 16.168
34.926, 14.954, 8.883
14.204, 34.725, 11.081
19.265, 34.110, 18.204
31.844, 15.104, 14.115
7.316, 18.445, 9.416
32.546, 25.343, 29.948
29.586, 17.113, 5.838
9.399, 3.305, 36.630
8.624, 21.695, 29.515
8.723, 16.345, 29.316
16.231, 21.751, 34.716
7.965, 7.996, 25.900
39.018, 21.150, 4.330
7.977, 30.138, 3.319
5.244, 0.031, 27.884
25.333, 10.134, 35.031
36.531, 31.780, 17.554
0.905, 38.610, 6.554
32.824, 15.743, 31.792
38.105, 33.492, 10.392
3.033, 33.637, 21.685
20.552, 4.845, 27.230
36.404, 34.601, 36.030
31.734, 7.772, 14.750
7.102, 22.965, 16.007
32.587, 13.033, 25.759
27.576, 39.156, 29.328
33.893, 38.144, 15.217
0.113, 3.350, 9.014
6.524, 29.295, 19.064
14.171, 8.996, 5.495
19.135, 17.770, 7.539
31.250, 11.835, 18.389
24.231, 14.204, 27.663
29.351, 35.216, 12.981
