x, y, z
29.890, 37.232, 4.281
18.911, 32.004, 4.939
10.555, 13.001, 36.007
24.407, 5.356, 3.561
12.378, 12.548, 3.800
18.836, 5.003, 36.576
1.033, 19.536, 4.360
15.963, 11.150, 36.834
37.172, 20.143, 36.495
9.306, 16.305, 3.597
14.468, 29.495, 3.763
6.652, 9.840, 36.701
10.519, 38.291, 3.531
9.180, 21.028, 36.086
32.047, 31.515, 3.296
33.522, 5.645, 34.921
15.283, 38.611, 36.566
9.992, 16.726, 36.638
36.289, 10.722, 3.678
31.635, 25.674, 36.753
15.431, 34.225, 3.804
18.605, 28.460, 4.171
28.935, 14.747, 36.566
25.893, 23.963, 4.428
14.584, 15.043, 36.357
26.436, 4.014, 36.542
0.662, 23.979, 3.593
6.104, 38.094, 3.341
38.373, 30.419, 3.401
35.754, 38.408, 3.589
22.607, 6.087, 36.638
27.779, 31.253, 3.671
33.839, 13.971, 35.699
2.797, 28.337, 4.051
20.389, 10.100, 4.091
23.827, 14.055, 36.855
26.596, 35.808, 3.722
39.267, 15.137, 3.978
11.974, 19.410, 3.647
33.807, 23.073, 35.259
32.677, 9.567, 35.928
21.609, 35.710, 36.268
19.935, 0.817, 36.661
18.282, 1.038, 4.059
29.853, 18.418, 36.524
15.905, 20.923, 4.056
15.488, 3.127, 36.384
30.839, 3.778, 36.435
39.706, 12.697, 36.075
10.361, 5.833, 36.039
39.727, 36.472, 35.800
27.665, 18.259, 3.230
28.348, 13.157, 3.194
16.685, 13.767, 3.645
11.866, 4.555, 3.630
6.409, 30.413, 3.610
14.344, 1.234, 3.380
3.382, 39.656, 36.337
30.606, 35.401, 36.492
30.006, 31.335, 36.404
3.655, 18.007, 35.540
4.673, 24.741, 3.514
20.132, 20.267, 3.681
35.673, 19.576, 3.562
15.621, 6.973, 34.628
14.765, 23.771, 36.663
23.612, 39.430, 36.409
18.387, 4.697, 3.824
9.914, 37.455, 36.520
30.593, 10.061, 3.857
26.975, 0.232, 34.771
32.050, 22.066, 3.372
39.915, 17.073, 36.604
10.070, 8.868, 4.337
10.547, 30.479, 36.503
1.669, 21.032, 36.764
16.087, 7.927, 4.921
14.067, 16.202, 4.042
10.847, 29.601, 3.528
36.945, 30.896, 36.098
18.728, 25.942, 36.242
9.050, 26.495, 4.196
6.189, 8.878, 3.455
22.819, 28.547, 36.654
27.368, 7.585, 3.856
11.245, 23.508, 3.677
19.876, 9.400, 36.392
6.683, 4.701, 36.110
38.830, 39.950, 36.179
15.002, 19.676, 35.294
8.655, 1.802, 3.349
16.184, 29.676, 36.258
3.244, 35.655, 3.508
3.062, 0.212, 3.896
5.399, 22.236, 36.546
25.006, 10.028, 36.305
39.314, 37.496, 32.259
29.523, 7.274, 35.550
23.957, 9.162, 5.097
19.459, 14.589, 36.578
24.179, 23.785, 31.702
39.359, 3.890, 36.205
6.606, 14.601, 36.660
26.297, 29.610, 36.248
0.613, 30.994, 36.771
3.612, 12.264, 36.467
11.483, 25.892, 36.456
5.321, 4.886, 3.624
27.367, 24.803, 36.611
5.758, 31.875, 36.235
37.692, 25.370, 36.034
8.122, 15.946, 32.845
8.069, 29.417, 33.314
34.249, 35.006, 3.581
26.786, 5.762, 32.595
22.175, 18.308, 36.677
24.803, 20.825, 3.481
12.714, 1.438, 7.229
22.641, 9.866, 31.881
12.592, 9.189, 35.724
3.271, 8.113, 36.060
39.704, 8.106, 4.532
7.282, 25.410, 36.359
33.346, 18.020, 36.085
6.447, 24.559, 32.203
10.326, 5.200, 31.677
6.548, 34.013, 4.768
1.000, 17.710, 31.145
4.969, 28.714, 29.689
30.966, 18.287, 32.061
37.079, 33.376, 32.951
34.955, 0.521, 36.447
27.446, 11.533, 33.547
21.142, 24.064, 4.394
29.775, 1.652, 32.147
23.853, 13.826, 3.755
21.495, 4.779, 32.550
6.393, 4.951, 8.599
32.492, 0.211, 4.405
1.382, 32.328, 3.610
31.224, 14.193, 31.321
0.747, 17.561, 26.678
34.518, 27.793, 35.398
9.545, 37.466, 7.182
3.168, 32.982, 30.071
34.222, 6.044, 3.920
39.230, 21.620, 31.099
2.917, 25.414, 35.848
36.516, 18.101, 31.726
30.255, 25.460, 4.312
34.828, 15.055, 30.192
27.684, 33.876, 34.149
38.566, 13.700, 32.498
38.190, 28.599, 33.362
11.532, 21.353, 7.091
24.208, 34.740, 33.039
7.999, 21.266, 3.833
24.790, 11.082, 10.585
