x, y, z
27.162, 5.800, 36.372
25.014, 4.576, 3.559
21.015, 2.267, 36.309
2.437, 30.102, 36.094
30.323, 13.532, 36.323
32.978, 38.791, 36.479
13.064, 38.148, 36.216
33.271, 13.098, 3.943
20.230, 26.190, 3.737
11.919, 21.030, 36.424
2.732, 30.726, 3.540
0.612, 23.596, 3.404
2.603, 3.559, 3.550
7.635, 31.375, 3.751
18.818, 33.415, 3.572
17.729, 24.069, 36.194
18.259, 5.596, 36.453
33.304, 33.180, 36.249
11.157, 18.523, 3.202
11.038, 3.181, 35.824
26.281, 17.663, 36.079
39.899, 1.298, 6.407
29.373, 35.095, 6.938
37.082, 31.231, 32.248
19.031, 13.701, 36.192
7.731, 19.986, 18.927
25.093, 14.463, 23.282
10.570, 27.960, 35.355
29.717, 8.689, 34.631
25.864, 8.961, 20.109
16.528, 30.454, 3.701
22.040, 26.620, 13.368
17.191, 37.881, 36.817
19.410, 34.799, 35.976
13.632, 6.350, 28.720
2.672, 9.455, 8.473
