x, y, z
31.223, 14.862, 3.707
13.937, 16.458, 3.375
27.947, 39.727, 36.272
4.623, 39.590, 3.436
23.824, 31.757, 3.494
16.040, 7.054, 3.538
34.664, 14.882, 36.677
7.664, 35.414, 36.587
37.902, 27.102, 3.493
33.855, 27.189, 36.509
15.749, 21.571, 36.286
7.204, 17.934, 36.222
2.382, 15.940, 3.276
37.327, 8.924, 35.535
29.500, 35.409, 36.296
1.809, 29.130, 36.539
33.826, 18.079, 3.479
28.006, 3.491, 28.493
18.336, 8.305, 36.268
2.632, 11.546, 35.920
22.346, 9.943, 36.119
38.013, 23.133, 35.997
25.947, 1.086, 3.202
8.631, 36.347, 6.595
33.644, 37.164, 4.781
33.399, 8.323, 36.887
5.409, 14.211, 6.395
8.091, 14.147, 32.347
14.751, 27.023, 4.214
35.893, 32.915, 34.901
39.619, 13.818, 26.323
4.110, 34.340, 34.737
22.349, 6.936, 19.576
37.873, 3.782, 4.438
29.262, 3.088, 34.852
14.630, 31.244, 12.879
