x, y, z
27.445, 19.105, 3.762
34.063, 8.965, 3.605
9.041, 25.794, 36.704
34.228, 14.893, 3.515
7.332, 13.653, 3.235
3.745, 39.229, 3.765
26.048, 34.480, 36.546
8.000, 34.245, 3.452
29.967, 14.033, 3.585
21.016, 15.243, 36.523
19.914, 36.572, 35.800
26.962, 21.336, 36.586
27.284, 0.373, 36.603
31.640, 21.169, 3.284
1.219, 32.527, 3.661
16.036, 19.284, 36.154
39.987, 36.050, 35.246
28.153, 29.521, 36.479
15.394, 2.698, 3.692
9.988, 37.823, 36.550
15.079, 6.613, 35.733
19.424, 0.038, 4.130
37.088, 1.221, 36.255
35.442, 15.565, 33.747
14.614, 13.639, 36.176
1.294, 2.881, 18.338
2.831, 35.840, 7.870
9.744, 6.510, 5.824
37.440, 11.550, 34.862
5.328, 23.118, 21.766
11.581, 8.909, 33.405
28.294, 13.752, 35.895
20.928, 25.528, 3.301
30.013, 18.645, 7.117
8.100, 38.741, 25.074
37.666, 4.604, 11.011
22.052, 9.266, 35.884
4.242, 31.505, 36.428
