x, y, z
32.570, 5.899, 35.583
15.037, 16.049, 3.519
18.969, 3.015, 36.329
20.551, 37.462, 3.751
10.570, 3.707, 3.805
15.637, 8.988, 36.780
13.349, 32.364, 36.536
27.621, 4.914, 36.787
22.332, 31.727, 3.872
36.353, 19.529, 36.464
3.647, 29.013, 36.716
0.465, 19.798, 4.203
37.342, 16.563, 3.744
21.058, 15.857, 36.079
26.371, 38.190, 4.016
14.822, 36.937, 3.254
19.323, 19.441, 3.741
17.300, 37.602, 35.995
21.767, 4.126, 4.234
8.995, 32.528, 3.276
33.401, 19.482, 4.680
29.585, 20.793, 36.408
12.635, 36.031, 36.193
7.365, 6.154, 36.546
9.563, 26.818, 4.106
39.804, 31.402, 36.533
22.992, 13.877, 3.503
24.846, 1.599, 35.682
34.772, 1.011, 3.300
8.470, 11.897, 36.448
33.982, 35.578, 3.755
7.921, 39.354, 4.147
17.412, 21.495, 36.385
16.959, 9.086, 3.836
27.054, 1.656, 30.746
1.466, 8.192, 15.242
17.760, 2.006, 5.491
39.265, 24.066, 35.847
2.581, 30.686, 3.839
33.006, 20.538, 34.406
38.963, 26.486, 12.276
0.905, 33.323, 33.738
39.430, 16.124, 36.329
1.617, 1.590, 3.427
5.878, 18.452, 35.024
25.491, 11.655, 7.010
3.795, 4.235, 15.949
3.066, 21.109, 24.315
23.351, 11.977, 29.679
19.674, 10.968, 31.939
39.057, 24.329, 16.550
16.350, 38.478, 6.803
1.087, 4.930, 32.230
8.779, 31.022, 27.534
25.361, 5.277, 33.295
38.860, 9.727, 5.955
