x, y, z
39.536, 33.211, 36.064
6.873, 25.054, 3.493
31.002, 39.079, 3.749
11.530, 26.809, 3.647
33.877, 29.151, 36.446
38.932, 39.011, 36.748
19.581, 20.191, 3.562
36.448, 12.684, 3.341
35.054, 30.766, 3.731
29.155, 16.913, 3.602
2.254, 37.327, 36.120
13.655, 9.510, 3.610
2.423, 29.833, 35.873
34.615, 20.045, 36.532
22.045, 29.938, 4.335
24.322, 14.152, 3.382
6.189, 15.257, 3.853
36.118, 8.328, 3.841
35.521, 39.862, 3.788
25.407, 35.504, 3.158
11.352, 30.641, 3.372
6.182, 26.771, 36.642
10.346, 16.685, 3.626
4.480, 34.011, 36.695
10.560, 12.754, 3.633
4.747, 6.700, 3.381
16.287, 28.027, 4.143
25.907, 5.097, 3.435
29.921, 22.112, 3.397
20.064, 15.655, 4.722
14.395, 8.468, 36.525
25.085, 23.571, 3.277
3.871, 28.486, 3.333
30.150, 34.912, 3.812
39.206, 33.997, 3.469
13.309, 13.905, 35.841
1.799, 3.363, 36.247
27.463, 0.988, 4.175
29.032, 7.766, 36.815
17.918, 15.762, 36.451
21.668, 37.829, 3.800
14.222, 13.200, 3.479
8.200, 32.362, 36.800
5.565, 35.033, 21.436
39.904, 34.671, 29.995
16.032, 15.398, 6.211
27.865, 33.831, 26.395
14.561, 18.987, 3.528
24.296, 9.014, 36.887
39.258, 17.396, 6.406
15.715, 23.971, 6.089
19.508, 21.023, 29.851
34.848, 16.590, 22.644
8.133, 32.645, 16.008
9.491, 14.866, 36.885
17.094, 0.322, 35.528
38.037, 4.243, 3.732
2.387, 14.598, 21.180
23.545, 8.305, 32.649
39.908, 11.334, 35.537
7.061, 3.511, 4.137
9.450, 20.748, 6.392
27.741, 11.528, 35.704
33.535, 23.837, 5.311
26.958, 30.884, 29.141
33.588, 30.247, 32.938
20.705, 11.147, 19.719
27.684, 7.022, 32.986
11.870, 39.222, 31.393
9.762, 34.918, 5.706
14.898, 32.466, 34.113
23.471, 25.574, 33.020
26.660, 26.904, 6.034
