x, y, z
39.270, 17.848, 3.690
39.503, 23.852, 3.705
25.148, 7.570, 3.644
37.614, 31.676, 3.586
2.848, 28.272, 3.644
13.706, 35.719, 36.571
34.898, 37.676, 36.613
36.022, 4.751, 3.727
4.333, 28.226, 36.479
14.433, 10.711, 35.827
39.865, 2.218, 4.294
0.375, 8.501, 4.496
39.880, 15.372, 18.764
10.249, 28.261, 4.313
14.042, 29.994, 3.322
21.886, 5.086, 26.492
29.340, 10.532, 10.333
0.560, 23.843, 33.675
30.683, 35.050, 16.491
12.008, 13.615, 35.645
29.238, 26.434, 36.484
3.764, 19.241, 5.659
19.676, 7.660, 23.385
