x, y, z
10.243, 19.572, 3.786
2.427, 14.158, 3.292
34.701, 9.990, 3.680
27.194, 13.569, 3.462
17.782, 8.626, 4.644
9.560, 15.362, 4.018
14.894, 36.306, 36.429
34.383, 32.478, 36.291
12.062, 17.251, 36.357
7.754, 17.300, 36.342
33.618, 20.386, 3.851
20.697, 5.345, 3.163
16.307, 21.545, 3.459
19.710, 21.360, 36.078
38.251, 12.507, 36.197
4.783, 25.684, 36.665
13.460, 23.996, 3.267
16.612, 19.458, 36.661
29.478, 28.669, 35.751
0.782, 22.299, 3.446
4.627, 29.263, 36.054
29.972, 26.520, 3.483
29.291, 37.480, 36.683
33.706, 0.525, 3.414
22.619, 12.262, 4.568
8.322, 3.741, 3.763
0.587, 29.384, 3.447
20.935, 15.494, 35.924
25.303, 5.003, 36.701
27.325, 20.752, 3.898
38.639, 35.605, 3.395
7.422, 11.178, 4.000
14.897, 37.722, 3.829
28.355, 1.953, 36.422
33.312, 19.454, 36.770
25.675, 30.773, 3.779
38.372, 2.470, 36.469
1.620, 9.510, 3.699
21.704, 32.452, 36.503
10.694, 36.557, 36.038
34.388, 36.621, 36.603
38.195, 2.216, 3.548
19.072, 0.037, 4.051
28.557, 20.241, 36.420
25.637, 33.781, 36.463
19.450, 31.032, 3.406
36.783, 24.411, 3.333
39.951, 16.351, 35.314
3.327, 18.571, 36.508
34.322, 36.089, 3.803
14.101, 2.472, 36.167
36.669, 31.130, 3.555
33.037, 1.056, 35.822
11.341, 30.299, 3.677
7.120, 39.291, 35.719
6.520, 28.292, 3.759
38.391, 6.186, 6.022
27.898, 8.233, 6.372
20.566, 20.450, 4.074
31.399, 12.912, 4.201
2.978, 6.956, 11.136
12.236, 23.891, 36.383
31.046, 38.203, 6.402
15.334, 3.251, 6.764
39.474, 37.185, 21.020
14.690, 28.519, 35.231
37.520, 22.488, 35.913
3.022, 17.301, 30.099
9.391, 4.386, 35.312
15.236, 37.678, 17.585
11.636, 26.393, 6.910
30.346, 33.103, 36.841
11.029, 38.701, 27.770
31.253, 25.881, 21.433
36.140, 15.221, 29.714
30.382, 3.600, 5.065
4.482, 4.293, 4.225
33.715, 6.316, 35.886
16.386, 27.739, 21.031
33.877, 9.042, 7.854
3.713, 10.876, 30.258
25.795, 22.948, 36.088
0.421, 20.512, 30.164
24.826, 27.135, 4.275
8.502, 28.765, 24.802
31.802, 29.484, 4.791
1.445, 34.175, 12.297
19.427, 37.777, 33.192
37.821, 37.138, 14.395
0.659, 12.988, 30.587
25.172, 33.334, 23.881
23.265, 23.128, 29.798
3.962, 31.475, 15.334
17.896, 1.143, 15.637
19.003, 18.274, 12.722
28.671, 24.674, 25.244
5.745, 37.448, 6.956
12.964, 8.311, 36.496
5.399, 34.177, 13.156
30.238, 30.113, 29.082
37.792, 27.806, 28.048
29.820, 32.433, 23.679
