x, y, z
36.418, 32.222, 36.530
1.091, 33.738, 36.747
5.172, 5.844, 36.151
16.845, 12.792, 3.545
4.640, 31.483, 3.723
10.551, 27.855, 36.705
39.999, 13.956, 36.091
0.962, 32.155, 3.929
12.696, 27.784, 3.552
19.551, 36.929, 3.552
3.644, 37.699, 36.300
8.033, 8.110, 3.636
9.059, 2.297, 36.100
4.101, 10.220, 36.499
25.462, 30.275, 36.018
15.002, 5.376, 36.513
38.322, 11.299, 3.923
28.386, 5.103, 3.635
26.276, 14.661, 36.416
9.209, 22.272, 4.174
30.461, 0.897, 3.767
34.998, 15.314, 3.462
21.560, 25.101, 36.490
10.231, 10.961, 3.578
16.368, 34.400, 36.117
36.538, 7.662, 3.572
31.320, 39.195, 36.231
31.893, 13.869, 35.923
24.791, 3.624, 4.184
19.189, 3.299, 4.229
26.546, 4.661, 36.724
16.210, 38.173, 36.179
14.806, 25.215, 36.128
25.519, 25.866, 36.332
21.657, 31.386, 36.295
39.587, 28.263, 3.532
36.909, 24.884, 35.498
31.988, 20.700, 36.328
12.149, 33.753, 3.742
6.341, 33.185, 36.762
10.688, 1.919, 4.112
30.476, 36.483, 5.247
34.396, 11.385, 3.469
33.246, 10.587, 35.943
32.139, 6.809, 4.013
22.303, 25.264, 3.305
23.030, 29.050, 4.180
8.387, 37.455, 34.936
4.872, 24.165, 3.882
17.752, 25.633, 4.639
18.835, 15.776, 36.094
37.971, 18.244, 36.541
5.389, 20.520, 6.104
29.805, 11.405, 32.302
21.846, 21.523, 3.745
19.481, 32.548, 33.528
39.188, 24.539, 11.985
33.001, 12.937, 8.547
16.398, 1.909, 36.201
0.230, 6.227, 4.747
0.311, 26.428, 23.213
35.506, 37.426, 36.265
9.878, 21.500, 32.533
38.107, 7.396, 34.960
22.316, 26.228, 17.413
0.371, 19.566, 3.881
37.730, 8.752, 7.399
18.692, 5.254, 21.571
38.205, 4.559, 18.839
29.734, 14.063, 15.421
2.571, 28.702, 7.571
23.902, 34.599, 31.487
30.498, 8.096, 35.678
24.229, 33.850, 5.443
36.851, 1.165, 15.213
10.693, 12.590, 36.312
38.178, 27.797, 9.686
37.218, 34.546, 21.316
30.777, 6.536, 7.897
0.794, 19.502, 9.554
19.809, 10.114, 14.503
25.446, 2.918, 10.461
26.286, 21.683, 18.123
21.999, 34.509, 10.103
22.581, 3.164, 32.363
4.807, 3.206, 10.494
30.437, 22.322, 18.252
35.831, 26.786, 26.386
19.265, 37.726, 18.208
15.781, 17.228, 8.482
6.983, 10.695, 33.735
15.233, 32.447, 32.522
39.466, 32.578, 33.067
