x, y, z
26.699, 22.504, 36.672
28.670, 7.388, 3.517
5.790, 18.812, 3.799
26.789, 0.287, 3.814
5.962, 24.494, 36.127
34.400, 2.351, 3.582
21.132, 39.297, 3.798
39.013, 1.616, 4.366
39.142, 7.659, 36.436
21.243, 30.151, 3.770
38.790, 18.344, 3.717
14.075, 4.958, 35.689
30.342, 25.532, 35.609
8.951, 9.063, 3.474
6.408, 35.305, 36.314
1.768, 3.898, 3.352
15.356, 10.284, 36.507
32.561, 18.131, 36.593
28.940, 35.081, 35.861
26.691, 12.769, 36.661
1.906, 22.753, 4.780
2.479, 37.204, 3.657
13.091, 1.561, 36.216
18.773, 18.517, 36.148
20.940, 23.858, 3.573
26.778, 18.412, 36.296
9.699, 24.542, 36.396
38.698, 38.352, 36.626
20.176, 38.671, 36.604
6.274, 18.255, 36.055
12.979, 27.238, 36.396
15.118, 15.085, 3.909
8.621, 34.689, 4.152
24.299, 2.478, 36.154
35.013, 20.768, 36.446
0.006, 12.124, 36.081
1.163, 7.207, 5.022
2.068, 32.224, 4.403
35.827, 5.203, 36.483
36.994, 5.329, 3.337
5.367, 28.148, 3.928
13.089, 13.566, 36.434
31.385, 14.262, 36.829
37.336, 30.766, 36.461
32.472, 2.719, 36.210
35.511, 36.554, 36.582
34.834, 20.831, 4.252
39.078, 13.768, 4.198
14.653, 34.875, 33.928
34.270, 28.646, 36.494
14.861, 11.217, 3.501
9.348, 13.169, 35.000
29.652, 30.871, 36.512
0.027, 4.081, 36.472
16.717, 37.987, 3.642
32.706, 25.429, 4.347
16.809, 1.987, 36.528
7.867, 4.638, 3.703
11.824, 8.722, 36.152
1.874, 30.303, 36.183
2.697, 39.515, 36.398
12.216, 37.539, 35.763
12.338, 7.071, 3.415
4.924, 1.397, 3.689
28.026, 22.493, 4.081
7.175, 9.385, 36.488
37.343, 24.284, 36.473
26.369, 14.143, 3.403
10.166, 0.498, 3.311
31.805, 29.163, 3.309
28.329, 8.809, 36.688
17.299, 1.740, 4.033
24.733, 27.612, 36.491
21.662, 21.714, 36.490
5.098, 7.327, 4.132
37.037, 9.176, 4.152
24.832, 33.209, 4.256
2.371, 35.367, 36.626
10.234, 32.209, 36.058
33.561, 32.638, 35.870
35.937, 10.394, 36.445
35.878, 30.450, 3.573
34.199, 33.786, 3.711
3.701, 32.505, 33.714
21.296, 16.042, 3.590
17.946, 26.752, 3.529
25.990, 4.288, 3.292
3.248, 15.469, 36.466
28.618, 27.017, 3.745
10.401, 4.090, 36.611
27.511, 39.297, 36.679
17.288, 24.543, 36.600
25.149, 32.623, 35.773
39.486, 34.339, 34.354
8.789, 16.146, 3.885
7.932, 39.315, 36.016
20.524, 27.406, 36.421
0.953, 26.124, 36.250
8.356, 26.902, 32.990
0.122, 17.881, 36.147
27.373, 18.585, 3.883
10.928, 20.292, 32.932
6.510, 29.153, 36.581
19.062, 8.808, 35.990
38.395, 24.976, 3.533
29.579, 16.188, 33.444
24.671, 8.244, 36.518
22.575, 12.836, 36.925
28.757, 2.611, 34.813
30.325, 3.452, 3.538
4.600, 15.057, 4.229
2.704, 5.305, 33.475
18.519, 5.201, 35.197
14.408, 20.128, 3.132
11.408, 24.892, 3.579
16.544, 32.702, 3.824
35.193, 16.010, 3.264
17.237, 32.232, 35.386
23.848, 27.029, 3.448
19.134, 9.111, 4.734
16.518, 33.659, 7.369
36.022, 16.428, 36.075
28.497, 30.761, 4.066
10.930, 3.787, 5.869
39.749, 19.180, 17.071
7.506, 5.315, 33.414
32.218, 38.964, 6.106
29.103, 11.754, 5.729
30.057, 4.761, 14.977
35.394, 16.276, 7.881
21.524, 14.667, 18.927
10.922, 14.381, 6.878
21.302, 21.156, 24.679
22.999, 12.947, 23.402
20.650, 34.069, 7.050
16.882, 13.637, 35.890
9.570, 2.177, 31.272
15.612, 7.524, 33.322
24.058, 37.221, 5.379
9.815, 7.735, 8.124
8.166, 5.809, 15.838
22.125, 16.331, 7.777
34.910, 22.037, 28.583
21.550, 7.323, 28.207
23.868, 11.588, 19.868
39.880, 31.528, 18.296
17.017, 36.064, 22.338
36.413, 38.646, 3.164
0.165, 33.379, 30.222
32.082, 15.563, 12.588
19.554, 20.583, 5.999
18.952, 7.713, 31.702
32.426, 35.211, 33.697
1.790, 30.546, 28.086
23.143, 30.587, 8.168
1.424, 31.266, 13.592
29.929, 27.287, 7.783
11.326, 8.364, 23.687
24.753, 13.368, 7.823
26.618, 11.397, 11.495
7.580, 4.223, 8.625
2.358, 35.928, 26.938
14.839, 39.376, 32.972
4.811, 32.174, 26.655
20.842, 26.291, 7.210
14.481, 22.793, 35.376
24.588, 37.516, 36.697
31.192, 34.454, 28.939
12.046, 33.023, 3.905
33.776, 22.124, 10.662
16.305, 6.666, 6.473
34.710, 30.825, 18.769
21.753, 9.924, 7.389
27.566, 23.976, 31.827
4.940, 25.854, 15.139
1.036, 26.822, 29.119
22.313, 1.234, 17.545
23.375, 4.910, 31.127
15.220, 20.901, 8.219
1.916, 9.875, 18.559
1.372, 12.047, 23.284
24.928, 13.043, 29.031
15.881, 10.061, 8.528
28.246, 30.782, 10.984
32.031, 16.671, 6.282
29.674, 26.597, 11.775
20.146, 15.062, 28.870
27.909, 1.531, 7.033
28.424, 20.252, 10.520
24.483, 23.122, 16.626
13.054, 7.784, 30.167
25.614, 34.939, 8.371
19.078, 25.791, 16.746
36.057, 5.405, 23.188
36.926, 0.956, 10.369
14.865, 14.989, 31.676
13.399, 32.245, 21.452
25.657, 16.368, 32.252
28.531, 10.661, 18.513
29.969, 9.043, 8.150
16.823, 3.437, 32.430
31.356, 24.697, 31.124
22.852, 31.231, 29.201
34.307, 12.689, 5.337
35.360, 10.011, 26.754
37.389, 34.243, 8.382
27.803, 7.956, 29.469
20.417, 35.291, 27.158
7.183, 14.980, 21.950
4.452, 34.650, 30.388
2.727, 7.253, 12.781
34.882, 35.826, 12.138
25.523, 3.405, 15.184
6.483, 11.411, 22.117
30.039, 30.660, 26.141
29.014, 0.447, 27.626
26.991, 34.150, 28.406
4.219, 32.063, 8.191
25.659, 24.192, 26.470
9.455, 21.972, 22.458
27.044, 28.366, 14.306
27.735, 11.025, 27.275
17.783, 19.779, 25.594
12.328, 12.317, 11.450
36.581, 30.750, 22.341
12.466, 0.439, 7.694
20.818, 27.907, 26.765
13.077, 8.962, 13.860
7.736, 26.811, 17.357
21.431, 34.842, 31.530
7.691, 11.878, 25.811
29.419, 15.819, 15.844
38.132, 7.484, 31.245
24.674, 7.096, 23.952
9.025, 35.134, 33.456
36.658, 26.546, 28.265
26.112, 18.060, 17.950
37.903, 12.437, 32.035
38.347, 23.923, 24.793
15.783, 37.418, 17.329
18.169, 26.294, 31.696
23.486, 20.006, 5.726
39.338, 16.709, 30.681
34.058, 25.201, 20.710
29.165, 11.906, 33.409
